step,epoch,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
476,1,1.106104,,4.477968e-04,982636.8,4.876
477,1,1.085118,,4.459886e-04,983049.7,4.876
478,1,1.074280,,4.441820e-04,985670.6,4.876
479,1,1.122388,,4.423773e-04,981934.8,4.876
480,1,1.092876,,4.405745e-04,982222.5,4.876
481,1,1.090970,,4.387734e-04,987455.2,4.876
482,1,1.082675,,4.369743e-04,989527.6,4.876
483,1,1.094093,,4.351771e-04,984387.5,4.876
484,1,1.135499,,4.333819e-04,984985.4,4.876
485,1,1.101286,,4.315887e-04,986586.9,4.876
486,1,1.084421,,4.297974e-04,991372.7,4.876
487,1,1.132410,,4.280083e-04,984466.8,4.876
488,1,1.104576,,4.262212e-04,986719.7,4.876
489,1,1.082252,,4.244362e-04,986353.2,4.876
490,1,1.117706,,4.226533e-04,988021.3,4.876
491,1,1.162174,,4.208726e-04,988252.2,4.876
492,1,1.088140,,4.190942e-04,987433.9,4.876
493,1,1.111013,,4.173179e-04,989050.5,4.876
494,1,1.141770,,4.155439e-04,985154.9,4.876
495,1,1.101231,,4.137722e-04,986209.9,4.876
496,1,1.117038,,4.120028e-04,989301.5,4.876
497,1,1.107026,,4.102358e-04,982508.6,4.876
498,1,1.097163,,4.084712e-04,987655.7,4.876
499,1,1.123173,,4.067090e-04,987315.1,4.876
500,1,1.103031,1.127861,4.049492e-04,978479.6,4.876
501,1,1.123349,,4.031919e-04,983961.1,4.876
502,1,1.107796,,4.014370e-04,984980.1,4.876
503,1,1.066481,,3.996848e-04,985043.6,4.876
504,1,1.090609,,3.979350e-04,982561.3,4.876
505,1,1.058895,,3.961879e-04,986010.0,4.876
506,1,1.085488,,3.944434e-04,989814.5,4.876
507,1,1.091023,,3.927016e-04,976585.0,4.876
508,1,1.088094,,3.909624e-04,989016.7,4.876
509,1,1.098694,,3.892259e-04,991397.7,4.876
510,1,1.064044,,3.874922e-04,988934.9,4.876
511,1,1.058564,,3.857612e-04,984509.1,4.876
512,1,1.069140,,3.840331e-04,986411.6,4.876
513,1,1.112056,,3.823078e-04,985725.4,4.876
