step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.342638,8.344409,0.000000e+00,273820.0,2.645
1,8.347132,,7.500000e-05,1967059.7,3.190
2,8.083166,,1.500000e-04,1981937.7,3.190
3,7.777708,,2.250000e-04,2005346.9,3.190
4,7.592846,,3.000000e-04,2016446.2,3.190
5,7.436540,,3.750000e-04,2008710.0,3.190
6,7.328678,,4.500000e-04,2010884.9,3.190
7,7.199658,,5.250000e-04,2012659.1,3.190
8,7.082155,,6.000000e-04,2016490.5,3.190
9,6.907181,,6.750000e-04,2006430.0,3.190
10,6.672193,,7.500000e-04,1992027.7,3.190
11,6.511266,,8.250000e-04,2001047.6,3.190
12,6.278556,,9.000000e-04,2009995.3,3.190
13,6.068448,,9.750000e-04,2010921.6,3.190
14,5.839978,,1.050000e-03,2007580.4,3.190
15,5.535150,,1.125000e-03,2011333.6,3.190
16,5.347342,,1.200000e-03,2008886.2,3.190
17,5.088638,,1.275000e-03,2006942.8,3.190
18,4.934407,,1.350000e-03,2012681.2,3.190
19,4.682122,,1.425000e-03,2004579.1,3.190
20,4.508180,,1.500000e-03,2007111.3,3.190
21,4.314521,,1.575000e-03,2004359.8,3.190
22,4.483125,,1.650000e-03,2016290.8,3.190
23,4.120088,,1.725000e-03,2012592.8,3.190
24,3.993694,,1.800000e-03,2013801.8,3.190
25,3.834229,,1.875000e-03,2005507.8,3.190
26,3.772229,,1.950000e-03,2001164.2,3.190
27,3.604635,,2.025000e-03,2007265.2,3.190
28,3.649481,,2.100000e-03,2014716.9,3.190
29,3.492664,,2.175000e-03,2011664.8,3.190
30,3.420908,,2.250000e-03,2013197.1,3.190
31,3.393882,,2.325000e-03,2008842.2,3.190
32,3.266812,,2.400000e-03,2012762.2,3.190
33,3.236663,,2.475000e-03,2005068.9,3.190
34,3.118241,,2.550000e-03,2015529.5,3.190
35,3.055389,,2.625000e-03,2016497.9,3.190
36,3.046127,,2.700000e-03,2018193.1,3.190
37,2.965667,,2.775000e-03,2019208.7,3.190
38,2.894047,,2.850000e-03,2014067.4,3.190
39,2.879097,,2.925000e-03,2019891.2,3.190
40,2.770032,,3.000000e-03,2019512.8,3.190
41,2.885261,,2.999988e-03,2015263.5,3.190
42,2.848679,,2.999954e-03,2017637.6,3.190
43,2.800532,,2.999896e-03,2017311.9,3.190
44,2.774487,,2.999816e-03,2005039.7,3.190
45,2.715906,,2.999712e-03,2006225.0,3.190
46,2.593575,,2.999586e-03,2006854.9,3.190
47,2.711579,,2.999436e-03,2012570.7,3.190
48,2.517448,,2.999264e-03,2018274.7,3.190
49,2.617899,,2.999068e-03,2019001.0,3.190
50,2.524865,2.596484,2.998850e-03,2019520.2,3.190
51,2.501854,,2.998608e-03,2005105.5,3.190
52,2.514569,,2.998344e-03,2016623.7,3.190
53,2.555621,,2.998056e-03,2019171.6,3.190
54,2.548377,,2.997746e-03,2012725.4,3.190
55,2.509606,,2.997413e-03,2018356.2,3.190
56,2.550726,,2.997056e-03,2015581.2,3.190
57,2.448953,,2.996677e-03,2016564.5,3.190
58,2.438393,,2.996275e-03,2014510.2,3.190
59,2.424948,,2.995849e-03,2009921.8,3.190
60,2.493151,,2.995401e-03,2013492.0,3.190
61,2.395717,,2.994930e-03,2005778.5,3.190
62,2.396445,,2.994436e-03,2003278.9,3.190
63,2.417734,,2.993919e-03,2005383.4,3.190
64,2.412389,,2.993379e-03,1988223.8,3.190
65,2.420212,,2.992817e-03,1999853.8,3.190
66,2.346672,,2.992231e-03,2002972.3,3.190
67,2.348019,,2.991623e-03,2010149.6,3.190
68,2.374878,,2.990991e-03,2011723.7,3.190
69,2.291370,,2.990337e-03,2013676.4,3.190
70,2.339310,,2.989660e-03,2016675.5,3.190
71,2.391883,,2.988960e-03,2016853.0,3.190
72,2.340848,,2.988237e-03,2005961.5,3.190
73,2.367531,,2.987492e-03,2002221.0,3.190
74,2.334882,,2.986724e-03,2001302.6,3.190
75,2.344602,,2.985933e-03,2011274.8,3.190
76,2.310810,,2.985119e-03,2015950.7,3.190
77,2.302391,,2.984282e-03,2015115.7,3.190
78,2.299387,,2.983423e-03,2013499.4,3.190
79,2.308348,,2.982541e-03,2009268.0,3.190
80,2.244929,,2.981636e-03,1998988.5,3.190
81,2.182301,,2.980709e-03,2010811.3,3.190
82,2.306665,,2.979758e-03,2002060.5,3.190
83,2.284412,,2.978786e-03,2006100.6,3.190
84,2.246450,,2.977790e-03,2011525.0,3.190
85,2.239269,,2.976772e-03,2010046.7,3.190
86,2.175364,,2.975731e-03,2009708.7,3.190
87,2.206749,,2.974668e-03,2008695.4,3.190
88,2.150207,,2.973582e-03,2010936.4,3.190
89,2.150477,,2.972474e-03,2011952.0,3.190
90,2.154070,,2.971343e-03,2006012.7,3.190
91,2.175679,,2.970189e-03,2012850.7,3.190
92,2.126066,,2.969014e-03,2012268.6,3.190
93,2.146289,,2.967815e-03,2012953.9,3.190
94,2.175633,,2.966594e-03,2005207.9,3.190
95,2.184295,,2.965351e-03,2008453.2,3.190
96,2.137185,,2.964085e-03,2012195.0,3.190
97,2.068805,,2.962797e-03,2011554.4,3.190
98,2.088559,,2.961486e-03,2006195.7,3.190
99,2.017264,,2.960154e-03,2012548.6,3.190
100,2.103964,2.102904,2.958798e-03,2010348.1,3.190
101,2.038404,,2.957421e-03,1992843.7,3.190
102,2.063646,,2.956021e-03,1999708.3,3.190
103,2.045394,,2.954599e-03,2011738.5,3.190
104,2.090144,,2.953155e-03,2004053.0,3.190
105,2.029472,,2.951688e-03,2004849.6,3.190
106,2.089978,,2.950200e-03,2012379.1,3.190
107,2.031391,,2.948689e-03,2009870.3,3.190
108,1.989643,,2.947156e-03,2012158.2,3.190
109,1.990590,,2.945601e-03,2004023.7,3.190
110,1.947616,,2.944023e-03,2010156.9,3.190
111,1.940604,,2.942424e-03,2008086.4,3.190
112,1.943909,,2.940803e-03,2012040.3,3.190
113,1.980420,,2.939160e-03,2014908.9,3.190
114,1.954686,,2.937495e-03,2017674.7,3.190
115,1.968322,,2.935807e-03,2007837.0,3.190
116,1.994787,,2.934098e-03,2009811.6,3.190
117,1.982791,,2.932367e-03,2009833.6,3.190
118,2.012232,,2.930615e-03,2009936.5,3.190
119,1.934669,,2.928840e-03,2008768.7,3.190
120,1.970379,,2.927044e-03,2006056.7,3.190
121,1.935141,,2.925225e-03,2012128.7,3.190
122,1.948728,,2.923386e-03,1992034.9,3.190
123,1.931751,,2.921524e-03,2013433.1,3.190
124,1.816406,,2.919641e-03,2016017.3,3.190
125,1.954210,,2.917736e-03,2007683.0,3.190
126,1.873109,,2.915809e-03,2006818.2,3.190
127,1.910700,,2.913861e-03,2004864.2,3.190
128,1.908573,,2.911891e-03,2007778.4,3.190
129,1.936603,,2.909900e-03,2013182.4,3.190
130,1.901225,,2.907888e-03,2011775.3,3.190
131,1.931516,,2.905854e-03,2013646.9,3.190
132,1.913754,,2.903798e-03,2016904.8,3.190
133,1.922157,,2.901721e-03,2011738.5,3.190
134,1.952701,,2.899623e-03,2013116.0,3.190
135,1.844804,,2.897504e-03,2017245.3,3.190
136,1.859312,,2.895363e-03,2013683.8,3.190
137,1.818466,,2.893201e-03,2013868.2,3.190
138,1.860107,,2.891018e-03,2012917.0,3.190
139,1.828048,,2.888814e-03,2008989.0,3.190
140,1.819419,,2.886588e-03,2005946.9,3.190
141,1.828932,,2.884342e-03,2011363.1,3.190
142,1.846129,,2.882074e-03,2006100.6,3.190
143,1.885159,,2.879786e-03,1995795.4,3.190
144,1.828719,,2.877476e-03,2012732.8,3.190
145,1.828796,,2.875146e-03,2012998.1,3.190
146,1.905137,,2.872795e-03,2015743.8,3.190
147,1.829969,,2.870423e-03,2017985.7,3.190
148,1.759261,,2.868030e-03,2017363.7,3.190
149,1.774355,,2.865616e-03,2017985.7,3.190
150,1.784903,1.846292,2.863182e-03,2008922.9,3.190
151,1.797895,,2.860727e-03,1997296.3,3.190
152,1.814021,,2.858251e-03,2003359.2,3.190
153,1.772308,,2.855755e-03,2005749.3,3.190
154,1.821128,,2.853238e-03,2008526.6,3.190
155,1.816134,,2.850701e-03,2009576.5,3.190
156,1.793940,,2.848143e-03,2012688.5,3.190
157,1.766755,,2.845565e-03,2012298.1,3.190
158,1.798743,,2.842966e-03,2010789.3,3.190
159,1.781738,,2.840347e-03,2011061.4,3.190
160,1.724954,,2.837708e-03,1998821.3,3.190
161,1.776600,,2.835049e-03,1999664.7,3.190
162,1.788339,,2.832369e-03,2008636.6,3.190
163,1.679326,,2.829669e-03,2007851.7,3.190
164,1.788698,,2.826949e-03,2006657.1,3.190
165,1.730853,,2.824209e-03,2007697.7,3.190
166,1.779070,,2.821450e-03,2009260.6,3.190
167,1.738097,,2.818670e-03,2008922.9,3.190
168,1.787473,,2.815870e-03,2000552.4,3.190
169,1.779844,,2.813050e-03,2009341.4,3.190
170,1.725743,,2.810211e-03,2003826.5,3.190
171,1.720980,,2.807351e-03,2012018.2,3.190
172,1.780214,,2.804472e-03,2011179.1,3.190
173,1.738207,,2.801574e-03,2009510.4,3.190
174,1.776438,,2.798655e-03,2009084.4,3.190
