step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.314462,8.314274,0.000000e+00,180876.7,8.229
1,8.314726,,2.500000e-04,444433.2,8.777
2,7.907481,,5.000000e-04,443561.4,8.777
3,7.897191,,7.500000e-04,441745.5,8.777
4,8.220748,,1.000000e-03,441871.9,8.777
5,7.885517,,1.250000e-03,444285.9,8.777
6,7.711562,,1.500000e-03,444655.3,8.777
7,7.559140,,1.750000e-03,444823.0,8.777
8,7.380414,,2.000000e-03,445798.3,8.777
9,7.153814,,2.250000e-03,446173.5,8.777
10,6.869186,,2.500000e-03,445979.5,8.777
11,6.548256,,2.750000e-03,445453.7,8.777
12,6.242140,,3.000000e-03,446541.4,8.777
13,5.897146,,3.250000e-03,445704.4,8.777
14,5.586044,,3.500000e-03,446902.2,8.777
15,5.193866,,3.750000e-03,446650.6,8.777
16,5.005563,,4.000000e-03,447228.6,8.777
17,4.781507,,4.250000e-03,445474.7,8.777
18,4.581327,,4.500000e-03,445057.4,8.777
19,4.402839,,4.750000e-03,444535.2,8.777
20,4.330394,,5.000000e-03,445154.3,8.777
21,4.328702,,5.250000e-03,444062.0,8.777
22,4.446892,,5.500000e-03,445716.6,8.777
23,4.401830,,5.750000e-03,445212.4,8.777
24,4.479516,,6.000000e-03,444720.1,8.777
25,4.449592,,6.250000e-03,445428.1,8.777
26,4.360265,,6.500000e-03,444898.9,8.777
27,4.266507,,6.750000e-03,445278.7,8.777
28,4.152504,,7.000000e-03,445939.0,8.777
29,4.084005,,7.250000e-03,445033.6,8.777
30,4.053409,,7.500000e-03,445956.0,8.777
31,4.090232,,7.750000e-03,445391.6,8.777
32,4.009988,,8.000000e-03,445441.4,8.777
33,3.964291,,8.250000e-03,445223.9,8.777
34,3.901141,,8.500000e-03,445277.3,8.777
35,3.923046,,8.750000e-03,446176.4,8.777
36,3.913958,,9.000000e-03,445226.4,8.777
37,3.927652,,9.250000e-03,446011.3,8.777
38,3.858080,,9.500000e-03,445819.6,8.777
39,3.883453,,9.750000e-03,445838.1,8.777
40,3.823711,,1.000000e-02,444897.8,8.777
41,3.952179,,9.999962e-03,445264.3,8.777
42,3.931248,,9.999847e-03,446705.0,8.777
43,3.911923,,9.999655e-03,445723.9,8.777
44,3.848656,,9.999386e-03,446253.2,8.777
45,3.861247,,9.999041e-03,444616.1,8.777
46,3.785385,,9.998620e-03,445704.4,8.777
47,3.915210,,9.998121e-03,444367.4,8.777
48,3.747802,,9.997546e-03,445017.4,8.777
49,3.821766,,9.996894e-03,445109.3,8.777
50,3.780526,3.838481,9.996166e-03,445063.5,8.777
51,3.741346,,9.995361e-03,446340.9,8.777
52,3.764299,,9.994479e-03,445917.6,8.777
53,3.874498,,9.993521e-03,446242.0,8.777
54,3.839802,,9.992486e-03,445739.0,8.777
55,3.806981,,9.991375e-03,445744.5,8.777
56,3.847605,,9.990187e-03,445446.9,8.777
57,3.790384,,9.988923e-03,445488.4,8.777
58,3.770904,,9.987582e-03,445004.1,8.777
59,3.776136,,9.986164e-03,445022.5,8.777
60,3.909515,,9.984671e-03,445867.7,8.777
61,3.735703,,9.983100e-03,444655.7,8.777
62,3.808560,,9.981454e-03,444336.5,8.777
63,3.848140,,9.979731e-03,445708.7,8.777
64,3.833547,,9.977931e-03,443928.9,8.777
65,3.861880,,9.976055e-03,445021.0,8.777
66,3.778379,,9.974103e-03,443690.3,8.777
67,3.810818,,9.972075e-03,444288.4,8.777
68,3.798055,,9.969971e-03,444915.1,8.777
69,3.731275,,9.967790e-03,443880.2,8.777
70,3.760081,,9.965533e-03,444507.2,8.777
71,3.779627,,9.963200e-03,444856.4,8.777
72,3.751165,,9.960791e-03,444020.7,8.777
73,3.794169,,9.958306e-03,444598.1,8.777
74,3.779664,,9.955745e-03,445467.1,8.777
75,3.862222,,9.953109e-03,444820.4,8.777
76,3.841989,,9.950396e-03,445083.3,8.777
77,3.801464,,9.947607e-03,444741.3,8.777
78,3.861284,,9.944743e-03,444496.8,8.777
79,3.860792,,9.941803e-03,445450.1,8.777
80,3.741684,,9.938787e-03,444193.3,8.777
