step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.339153,8.338222,0.000000e+00,259061.9,2.368
1,8.338384,,2.500000e-04,2375555.5,2.374
2,8.127090,,5.000000e-04,2436061.8,2.374
3,7.876320,,7.500000e-04,2440257.3,2.374
4,7.782776,,1.000000e-03,2442631.8,2.374
5,7.647831,,1.250000e-03,2388965.1,2.374
6,7.510368,,1.500000e-03,2431988.3,2.374
7,7.364812,,1.750000e-03,2437249.8,2.374
8,7.106365,,2.000000e-03,2442642.7,2.374
9,6.858300,,2.250000e-03,2448604.6,2.374
10,6.525192,,2.500000e-03,2448910.0,2.374
11,6.210180,,2.750000e-03,2430547.5,2.374
12,5.908484,,3.000000e-03,2434939.7,2.374
13,5.567182,,3.250000e-03,2437617.2,2.374
14,5.257929,,3.500000e-03,2443098.6,2.374
15,4.846381,,3.750000e-03,2446850.0,2.374
16,4.630252,,4.000000e-03,2442252.0,2.374
17,4.376097,,4.250000e-03,2424202.6,2.374
18,4.138055,,4.500000e-03,2432020.6,2.374
19,3.898503,,4.750000e-03,2446784.7,2.374
20,3.823368,,5.000000e-03,2432601.7,2.374
21,3.709410,,5.250000e-03,2450755.0,2.374
22,3.686044,,5.500000e-03,2439477.7,2.374
23,3.651090,,5.750000e-03,2445163.2,2.374
24,3.460481,,6.000000e-03,2367453.4,2.374
25,3.414857,,6.250000e-03,2423956.7,2.374
26,3.276834,,6.500000e-03,2421735.8,2.374
27,3.181674,,6.750000e-03,2427317.3,2.374
28,3.139223,,7.000000e-03,2431848.4,2.374
29,3.072074,,7.250000e-03,2441427.7,2.374
30,2.997197,,7.500000e-03,2438893.3,2.374
31,3.047039,,7.750000e-03,2445500.3,2.374
32,3.012450,,8.000000e-03,2440712.4,2.374
33,3.008956,,8.250000e-03,2439358.6,2.374
34,2.863774,,8.500000e-03,2445271.9,2.374
35,2.845578,,8.750000e-03,2446479.8,2.374
36,2.831812,,9.000000e-03,2442143.5,2.374
37,2.809170,,9.250000e-03,2445815.9,2.374
38,2.754873,,9.500000e-03,2446229.4,2.374
39,2.792179,,9.750000e-03,2444815.2,2.374
40,2.696109,,1.000000e-02,2442035.0,2.374
41,2.796255,,9.999962e-03,2447056.9,2.374
42,2.762112,,9.999847e-03,2405344.0,2.374
43,2.753696,,9.999655e-03,2443826.2,2.374
44,2.716045,,9.999386e-03,2446643.1,2.374
45,2.683280,,9.999041e-03,2439705.0,2.374
46,2.588029,,9.998620e-03,2446033.5,2.374
47,2.699430,,9.998121e-03,2443978.3,2.374
48,2.510089,,9.997546e-03,2422194.6,2.374
49,2.613155,,9.996894e-03,2420115.3,2.374
50,2.529079,2.594579,9.996166e-03,2422344.0,2.374
51,2.504666,,9.995361e-03,2359588.5,2.374
52,2.519146,,9.994479e-03,2424256.0,2.374
53,2.574763,,9.993521e-03,2437022.9,2.374
54,2.564624,,9.992486e-03,2442718.6,2.374
55,2.520560,,9.991375e-03,2436990.5,2.374
56,2.554600,,9.990187e-03,2429548.5,2.374
57,2.465831,,9.988923e-03,2406902.6,2.374
58,2.455679,,9.987582e-03,2435155.4,2.374
59,2.442373,,9.986164e-03,2437087.7,2.374
60,2.542627,,9.984671e-03,2429086.9,2.374
61,2.461097,,9.983100e-03,2435155.4,2.374
62,2.483703,,9.981454e-03,2385554.5,2.374
63,2.474117,,9.979731e-03,2426845.8,2.374
