step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.326402,8.327452,0.000000e+00,263933.5,2.869
1,8.328201,,2.500000e-05,2407703.8,2.877
2,8.284120,,5.000000e-05,2462159.1,2.877
3,8.200582,,7.500000e-05,2424341.6,2.877
4,8.095012,,1.000000e-04,2401320.1,2.877
5,7.980601,,1.250000e-04,2459944.7,2.877
6,7.876834,,1.500000e-04,2454354.7,2.877
7,7.782360,,1.750000e-04,2469203.5,2.877
8,7.729550,,2.000000e-04,2467397.1,2.877
9,7.678093,,2.250000e-04,2437141.8,2.877
10,7.616003,,2.500000e-04,2466478.3,2.877
11,7.568613,,2.750000e-04,2409212.6,2.877
12,7.534617,,3.000000e-04,2472201.5,2.877
13,7.478999,,3.250000e-04,2471079.2,2.877
14,7.424588,,3.500000e-04,2473469.5,2.877
15,7.333411,,3.750000e-04,2477091.7,2.877
16,7.274186,,4.000000e-04,2478644.0,2.877
17,7.202403,,4.250000e-04,2475496.6,2.877
18,7.113647,,4.500000e-04,2473681.0,2.877
19,7.012299,,4.750000e-04,2476678.8,2.877
20,6.911507,,5.000000e-04,2472657.4,2.877
21,6.815946,,5.250000e-04,2427971.2,2.877
22,6.733629,,5.500000e-04,2399245.1,2.877
23,6.600862,,5.750000e-04,2373883.5,2.877
24,6.499364,,6.000000e-04,2402191.0,2.877
25,6.374185,,6.250000e-04,2448157.6,2.877
26,6.247958,,6.500000e-04,2459801.6,2.877
27,6.122809,,6.750000e-04,2438806.7,2.877
28,6.005468,,7.000000e-04,2460010.7,2.877
29,5.873617,,7.250000e-04,2466434.0,2.877
30,5.738686,,7.500000e-04,2431396.7,2.877
31,5.651617,,7.750000e-04,2444967.4,2.877
32,5.524699,,8.000000e-04,2460462.1,2.877
33,5.413054,,8.250000e-04,2470945.9,2.877
34,5.258277,,8.500000e-04,2470035.6,2.877
35,5.146917,,8.750000e-04,2464510.1,2.877
36,5.034612,,9.000000e-04,2468028.5,2.877
37,4.934218,,9.250000e-04,2453620.8,2.877
38,4.803840,,9.500000e-04,2462258.4,2.877
39,4.731721,,9.750000e-04,2464200.8,2.877
40,4.591187,,1.000000e-03,2398052.0,2.877
41,4.574684,,9.999962e-04,2404229.0,2.877
42,4.478762,,9.999847e-04,2439499.3,2.877
43,4.400262,,9.999655e-04,2391043.1,2.877
44,4.300643,,9.999386e-04,2379431.8,2.877
45,4.230957,,9.999041e-04,2431203.2,2.877
46,4.088506,,9.998620e-04,2452537.1,2.877
