step,epoch,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
40,1,2.456215,,2.000000e-03,987918.3,4.876
41,1,2.537324,,1.999992e-03,986438.2,4.876
42,1,2.547151,,1.999969e-03,983925.9,4.876
43,1,2.485936,,1.999931e-03,986726.8,4.876
44,1,2.481606,,1.999877e-03,986512.5,4.876
45,1,2.480570,,1.999808e-03,988246.9,4.876
46,1,2.353392,,1.999724e-03,989212.5,4.876
47,1,2.455327,,1.999624e-03,984888.4,4.876
48,1,2.300537,,1.999509e-03,985833.2,4.876
49,1,2.379373,,1.999379e-03,982447.2,4.876
50,1,2.303969,2.369736,1.999233e-03,987111.2,4.876
51,1,2.284022,,1.999072e-03,972828.0,4.876
52,1,2.289046,,1.998896e-03,987455.2,4.876
53,1,2.336309,,1.998704e-03,991365.5,4.876
54,1,2.349946,,1.998497e-03,989926.7,4.876
55,1,2.266005,,1.998275e-03,985888.0,4.876
56,1,2.313675,,1.998037e-03,988579.2,4.876
57,1,2.207741,,1.997785e-03,990037.3,4.876
58,1,2.211037,,1.997516e-03,990247.7,4.876
59,1,2.173311,,1.997233e-03,988131.4,4.876
60,1,2.253066,,1.996934e-03,985773.1,4.876
61,1,2.152246,,1.996620e-03,983947.0,4.876
62,1,2.143231,,1.996291e-03,989271.2,4.876
63,1,2.138929,,1.995946e-03,989707.5,4.876
64,1,2.151486,,1.995586e-03,988479.7,4.876
65,1,2.187217,,1.995211e-03,989531.2,4.876
66,1,2.079573,,1.994821e-03,990336.9,4.876
67,1,2.087557,,1.994415e-03,991728.6,4.876
68,1,2.099095,,1.993994e-03,990121.1,4.876
69,1,2.013490,,1.993558e-03,990722.4,4.876
70,1,2.055739,,1.993107e-03,979431.4,4.876
71,1,2.114972,,1.992640e-03,981850.6,4.876
72,1,2.025605,,1.992158e-03,990196.0,4.876
73,1,2.064639,,1.991661e-03,990319.0,4.876
74,1,2.038686,,1.991149e-03,989755.6,4.876
75,1,2.031118,,1.990622e-03,990667.0,4.876
76,1,1.977098,,1.990079e-03,988515.2,4.876
77,1,2.002464,,1.989521e-03,986248.8,4.876
78,1,1.982461,,1.988949e-03,985976.4,4.876
79,1,2.045212,,1.988361e-03,991832.4,4.876
80,1,1.953304,,1.987757e-03,988735.7,4.876
81,1,1.927739,,1.987139e-03,988143.9,4.876
82,1,2.018203,,1.986506e-03,988838.8,4.876
83,1,1.991727,,1.985857e-03,988641.4,4.876
84,1,1.951435,,1.985193e-03,985440.9,4.876
85,1,1.950784,,1.984515e-03,986629.4,4.876
86,1,1.872225,,1.983821e-03,983716.4,4.876
87,1,1.907010,,1.983112e-03,989248.1,4.876
88,1,1.831118,,1.982388e-03,991217.2,4.876
89,1,1.867219,,1.981649e-03,993571.1,4.876
90,1,1.830329,,1.980895e-03,990067.6,4.876
91,1,1.870324,,1.980126e-03,987300.9,4.876
92,1,1.843432,,1.979342e-03,990262.0,4.876
93,1,1.849906,,1.978543e-03,990110.4,4.876
94,1,1.879857,,1.977729e-03,990262.0,4.876
95,1,1.891448,,1.976901e-03,988172.3,4.876
96,1,1.845368,,1.976057e-03,988849.5,4.876
97,1,1.779004,,1.975198e-03,988974.0,4.876
98,1,1.804323,,1.974324e-03,989114.6,4.876
99,1,1.731876,,1.973436e-03,990797.4,4.876
100,1,1.824576,1.819571,1.972532e-03,987739.1,4.876
101,1,1.754158,,1.971614e-03,991417.4,4.876
102,1,1.776517,,1.970681e-03,992000.6,4.876
103,1,1.775754,,1.969733e-03,988227.3,4.876
104,1,1.826457,,1.968770e-03,990435.0,4.876
105,1,1.770532,,1.967792e-03,987765.7,4.876
106,1,1.793416,,1.966800e-03,983881.9,4.876
107,1,1.758971,,1.965792e-03,983044.5,4.876
108,1,1.740658,,1.964770e-03,983394.4,4.876
109,1,1.744556,,1.963734e-03,984854.8,4.876
110,1,1.696400,,1.962682e-03,988522.3,4.876
111,1,1.677129,,1.961616e-03,992957.4,4.876
112,1,1.678604,,1.960535e-03,990535.0,4.876
113,1,1.699160,,1.959440e-03,982415.6,4.876
114,1,1.691171,,1.958330e-03,979997.1,4.876
115,1,1.711319,,1.957205e-03,983623.1,4.876
116,1,1.773128,,1.956066e-03,986739.2,4.876
117,1,1.764849,,1.954912e-03,984412.2,4.876
118,1,1.770056,,1.953743e-03,984475.6,4.876
119,1,1.708680,,1.952560e-03,986893.3,4.876
120,1,1.734834,,1.951362e-03,985306.7,4.876
121,1,1.720034,,1.950150e-03,983477.1,4.876
122,1,1.711767,,1.948924e-03,982872.2,4.876
123,1,1.696494,,1.947683e-03,984431.6,4.876
124,1,1.573257,,1.946427e-03,987210.5,4.876
125,1,1.713072,,1.945157e-03,988783.7,4.876
126,1,1.634779,,1.943873e-03,990922.4,4.876
127,1,1.657913,,1.942574e-03,988289.5,4.876
128,1,1.652976,,1.941261e-03,987723.1,4.876
129,1,1.704889,,1.939934e-03,986454.1,4.876
130,1,1.673154,,1.938592e-03,987698.3,4.876
131,1,1.696311,,1.937236e-03,987322.2,4.876
132,1,1.677459,,1.935865e-03,992865.9,4.876
133,1,1.690126,,1.934481e-03,992545.0,4.876
134,1,1.711468,,1.933082e-03,989276.5,4.876
135,1,1.625038,,1.931669e-03,987503.1,4.876
136,1,1.648125,,1.930242e-03,984262.4,4.876
137,1,1.616758,,1.928801e-03,991766.2,4.876
138,1,1.662614,,1.927345e-03,992494.9,4.876
139,1,1.631128,,1.925876e-03,988501.0,4.876
140,1,1.622448,,1.924392e-03,990245.9,4.876
141,1,1.628819,,1.922895e-03,993655.5,4.876
142,1,1.651224,,1.921383e-03,990155.0,4.876
143,1,1.678400,,1.919857e-03,988710.8,4.876
144,1,1.627523,,1.918318e-03,983005.8,4.876
145,1,1.624033,,1.916764e-03,986902.1,4.876
146,1,1.703823,,1.915197e-03,983781.5,4.876
147,1,1.621486,,1.913615e-03,984509.1,4.876
148,1,1.569245,,1.912020e-03,986556.8,4.876
149,1,1.568367,,1.910411e-03,990101.5,4.876
150,1,1.568986,1.635921,1.908788e-03,986294.8,4.876
151,1,1.580664,,1.907151e-03,990992.1,4.876
152,1,1.601538,,1.905501e-03,986960.6,4.876
153,1,1.561822,,1.903837e-03,987160.9,4.876
154,1,1.605870,,1.902159e-03,986393.9,4.876
155,1,1.605698,,1.900467e-03,985264.3,4.876
156,1,1.579445,,1.898762e-03,981547.3,4.876
157,1,1.575787,,1.897043e-03,990345.8,4.876
158,1,1.608482,,1.895311e-03,987783.4,4.876
159,1,1.574851,,1.893565e-03,989650.5,4.876
160,1,1.539903,,1.891805e-03,987017.3,4.876
161,1,1.578970,,1.890032e-03,978089.6,4.876
162,1,1.586203,,1.888246e-03,976576.3,4.876
163,1,1.481774,,1.886446e-03,982287.4,4.876
164,1,1.575715,,1.884633e-03,980121.1,4.876
165,1,1.527844,,1.882806e-03,977672.2,4.876
166,1,1.586723,,1.880966e-03,983816.7,4.876
167,1,1.547399,,1.879113e-03,985262.6,4.876
168,1,1.580485,,1.877247e-03,983339.9,4.876
169,1,1.580787,,1.875367e-03,986248.8,4.876
170,1,1.521548,,1.873474e-03,983934.7,4.876
171,1,1.516866,,1.871567e-03,981405.4,4.876
172,1,1.568401,,1.869648e-03,984158.4,4.876
173,1,1.522120,,1.867716e-03,986422.3,4.876
174,1,1.549545,,1.865770e-03,985637.0,4.876
175,1,1.504552,,1.863812e-03,986484.2,4.876
176,1,1.501677,,1.861840e-03,983954.1,4.876
177,1,1.498183,,1.859855e-03,987254.8,4.876
178,1,1.594848,,1.857858e-03,986431.1,4.876
179,1,1.547814,,1.855847e-03,986833.1,4.876
180,1,1.570376,,1.853824e-03,990492.1,4.876
181,1,1.543900,,1.851788e-03,986859.6,4.876
182,1,1.487530,,1.849739e-03,983714.6,4.876
183,1,1.535248,,1.847677e-03,982773.8,4.876
184,1,1.505571,,1.845602e-03,989082.5,4.876
185,1,1.496886,,1.843515e-03,990085.4,4.876
186,1,1.513054,,1.841415e-03,986135.6,4.876
187,1,1.527034,,1.839303e-03,984576.1,4.876
188,1,1.543088,,1.837178e-03,989876.8,4.876
189,1,1.517381,,1.835040e-03,987717.8,4.876
190,1,1.575606,,1.832890e-03,987618.4,4.876
191,1,1.484979,,1.830727e-03,984306.4,4.876
192,1,1.548114,,1.828552e-03,988950.9,4.876
193,1,1.480473,,1.826364e-03,984160.2,4.876
194,1,1.554994,,1.824164e-03,981112.9,4.876
195,1,1.435091,,1.821952e-03,986305.5,4.876
196,1,1.536330,,1.819727e-03,986657.7,4.876
197,1,1.515672,,1.817490e-03,987927.2,4.876
198,1,1.534600,,1.815241e-03,987437.5,4.876
199,1,1.410122,,1.812980e-03,986194.0,4.876
200,1,1.541463,1.498981,1.810707e-03,988789.0,4.876
201,1,1.419849,,1.808421e-03,985622.9,4.876
202,1,1.523431,,1.806123e-03,987847.3,4.876
203,1,1.509168,,1.803814e-03,984909.5,4.876
204,1,1.489306,,1.801492e-03,972420.2,4.876
205,1,1.434520,,1.799158e-03,976770.6,4.876
206,1,1.478880,,1.796813e-03,982501.6,4.876
207,1,1.478919,,1.794456e-03,977771.3,4.876
208,1,1.411388,,1.792086e-03,979089.5,4.876
209,1,1.430081,,1.789705e-03,983292.4,4.876
210,1,1.441898,,1.787312e-03,980951.8,4.876
211,1,1.451128,,1.784908e-03,980257.4,4.876
212,1,1.421944,,1.782492e-03,984269.4,4.876
213,1,1.481336,,1.780064e-03,983962.9,4.876
214,1,1.431176,,1.777625e-03,983079.6,4.876
215,1,1.485563,,1.775174e-03,984846.0,4.876
216,1,1.450865,,1.772711e-03,986677.2,4.876
217,1,1.444145,,1.770237e-03,988684.1,4.876
218,1,1.454402,,1.767752e-03,979143.6,4.876
219,1,1.440860,,1.765255e-03,981703.3,4.876
220,1,1.440571,,1.762747e-03,984371.6,4.876
221,1,1.476302,,1.760228e-03,988065.7,4.876
222,1,1.378422,,1.757697e-03,981957.6,4.876
223,1,1.433742,,1.755155e-03,982816.0,4.876
224,1,1.475364,,1.752602e-03,985789.0,4.876
225,1,1.448245,,1.750038e-03,985384.4,4.876
226,1,1.438852,,1.747463e-03,985031.3,4.876
227,1,1.426844,,1.744877e-03,986703.8,4.876
228,1,1.440922,,1.742280e-03,986609.9,4.876
229,1,1.405019,,1.739672e-03,985073.7,4.876
230,1,1.422745,,1.737053e-03,986753.3,4.876
231,1,1.391423,,1.734423e-03,979674.0,4.876
232,1,1.353540,,1.731782e-03,977818.2,4.876
233,1,1.370615,,1.729130e-03,980486.5,4.876
234,1,1.436919,,1.726468e-03,978154.0,4.876
235,1,1.391148,,1.723795e-03,980250.4,4.876
236,1,1.363292,,1.721112e-03,980916.8,4.876
237,1,1.332517,,1.718418e-03,978608.5,4.876
238,1,1.362933,,1.715713e-03,982686.0,4.876
239,1,1.361895,,1.712998e-03,988607.6,4.876
240,1,1.334869,,1.710272e-03,990718.8,4.876
241,1,1.323097,,1.707536e-03,987620.2,4.876
242,1,1.290131,,1.704790e-03,983964.7,4.876
243,1,1.353652,,1.702033e-03,983404.9,4.876
244,1,1.407899,,1.699267e-03,980444.5,4.876
245,1,1.315497,,1.696489e-03,987125.4,4.876
246,1,1.293702,,1.693702e-03,986655.9,4.876
247,1,1.334558,,1.690905e-03,986356.8,4.876
248,1,1.321561,,1.688097e-03,986974.8,4.876
249,1,1.328315,,1.685280e-03,982856.4,4.876
250,1,1.324208,1.368297,1.682452e-03,985592.9,4.876
251,1,1.390572,,1.679615e-03,986818.9,4.876
252,1,1.331671,,1.676768e-03,983153.5,4.876
253,1,1.285707,,1.673911e-03,981540.3,4.876
254,1,1.320513,,1.671044e-03,984507.4,4.876
255,1,1.274097,,1.668167e-03,982505.1,4.876
256,1,1.355525,,1.665281e-03,987221.1,4.876
257,1,1.378426,,1.662385e-03,987283.2,4.876
258,1,1.321464,,1.659479e-03,981657.7,4.876
259,1,1.327686,,1.656564e-03,981091.9,4.876
260,1,1.314339,,1.653640e-03,985474.5,4.876
261,1,1.309935,,1.650706e-03,988408.6,4.876
262,1,1.288934,,1.647762e-03,980531.9,4.876
263,1,1.316773,,1.644810e-03,980187.5,4.876
264,1,1.283440,,1.641848e-03,982068.1,4.876
265,1,1.227485,,1.638877e-03,982798.4,4.876
266,1,1.344689,,1.635896e-03,979787.5,4.876
267,1,1.304264,,1.632907e-03,982975.9,4.876
268,1,1.375047,,1.629908e-03,981118.1,4.876
269,1,1.308689,,1.626900e-03,978859.4,4.876
270,1,1.345894,,1.623884e-03,983093.7,4.876
271,1,1.363245,,1.620858e-03,986597.5,4.876
272,1,1.311699,,1.617824e-03,987565.2,4.876
273,1,1.339478,,1.614781e-03,986700.2,4.876
274,1,1.236540,,1.611729e-03,985944.6,4.876
275,1,1.319420,,1.608668e-03,985794.3,4.876
276,1,1.269375,,1.605598e-03,987008.5,4.876
277,1,1.249410,,1.602520e-03,984722.5,4.876
278,1,1.280480,,1.599434e-03,986027.7,4.876
279,1,1.258157,,1.596339e-03,985812.0,4.876
280,1,1.324078,,1.593235e-03,983378.6,4.876
281,1,1.339912,,1.590123e-03,986438.2,4.876
282,1,1.293779,,1.587003e-03,985900.4,4.876
283,1,1.241169,,1.583874e-03,984657.3,4.876
284,1,1.279519,,1.580737e-03,986243.5,4.876
285,1,1.310517,,1.577592e-03,982789.6,4.876
286,1,1.311260,,1.574439e-03,982368.2,4.876
287,1,1.266617,,1.571278e-03,984339.9,4.876
288,1,1.259812,,1.568109e-03,983378.6,4.876
289,1,1.268026,,1.564931e-03,983232.6,4.876
290,1,1.218506,,1.561746e-03,985439.2,4.876
291,1,1.253480,,1.558553e-03,986363.9,4.876
292,1,1.210772,,1.555352e-03,987371.9,4.876
293,1,1.248060,,1.552143e-03,981878.6,4.876
294,1,1.209657,,1.548927e-03,980594.9,4.876
295,1,1.189627,,1.545703e-03,981475.5,4.876
296,1,1.191776,,1.542471e-03,980843.3,4.876
297,1,1.218972,,1.539232e-03,983135.9,4.876
298,1,1.198071,,1.535986e-03,978803.6,4.876
299,1,1.290112,,1.532732e-03,983362.7,4.876
300,1,1.263316,1.273105,1.529470e-03,987453.4,4.876
301,1,1.320507,,1.526201e-03,987478.3,4.876
302,1,1.246901,,1.522925e-03,985426.8,4.876
303,1,1.288135,,1.519642e-03,986411.6,4.876
304,1,1.205549,,1.516352e-03,986448.8,4.876
305,1,1.279730,,1.513054e-03,984045.7,4.876
306,1,1.254747,,1.509750e-03,983570.3,4.876
307,1,1.291702,,1.506438e-03,984962.5,4.876
308,1,1.212917,,1.503120e-03,984653.7,4.876
309,1,1.275885,,1.499794e-03,985568.1,4.876
310,1,1.271869,,1.496462e-03,986826.0,4.876
311,1,1.265654,,1.493123e-03,985628.2,4.876
312,1,1.218889,,1.489778e-03,986895.1,4.876
313,1,1.241982,,1.486426e-03,985478.0,4.876
314,1,1.301937,,1.483067e-03,980995.6,4.876
315,1,1.178914,,1.479702e-03,979185.4,4.876
316,1,1.218123,,1.476330e-03,985485.1,4.876
317,1,1.232405,,1.472952e-03,988737.4,4.876
318,1,1.293040,,1.469567e-03,986680.7,4.876
319,1,1.251140,,1.466176e-03,984394.6,4.876
320,1,1.206853,,1.462779e-03,981882.1,4.876
321,1,1.279977,,1.459376e-03,982101.4,4.876
322,1,1.276513,,1.455966e-03,984149.6,4.876
323,1,1.228332,,1.452551e-03,981354.6,4.876
324,1,1.253956,,1.449129e-03,985469.2,4.876
325,1,1.199437,,1.445702e-03,989725.4,4.876
326,1,1.214693,,1.442269e-03,985190.2,4.876
327,1,1.195255,,1.438829e-03,983287.1,4.876
328,1,1.248582,,1.435384e-03,981188.2,4.876
329,1,1.216821,,1.431934e-03,986556.8,4.876
330,1,1.259136,,1.428478e-03,984324.1,4.876
331,1,1.186254,,1.425016e-03,984230.7,4.876
332,1,1.228359,,1.421548e-03,988241.6,4.876
333,1,1.153071,,1.418075e-03,987159.1,4.876
334,1,1.225584,,1.414597e-03,988184.7,4.876
335,1,1.234918,,1.411113e-03,981272.2,4.876
336,1,1.251346,,1.407624e-03,980241.7,4.876
337,1,1.184688,,1.404130e-03,984530.3,4.876
338,1,1.208110,,1.400630e-03,987208.7,4.876
339,1,1.154635,,1.397126e-03,987166.2,4.876
340,1,1.304969,,1.393616e-03,985506.3,4.876
341,1,1.195208,,1.390102e-03,986333.8,4.876
342,1,1.203157,,1.386582e-03,989878.6,4.876
343,1,1.240740,,1.383058e-03,987744.4,4.876
344,1,1.218617,,1.379528e-03,988046.2,4.876
345,1,1.219394,,1.375994e-03,985679.5,4.876
346,1,1.163924,,1.372456e-03,985939.3,4.876
347,1,1.234976,,1.368912e-03,976819.2,4.876
348,1,1.213844,,1.365364e-03,981422.9,4.876
349,1,1.180650,,1.361812e-03,981983.9,4.876
350,1,1.197064,1.207474,1.358255e-03,985925.2,4.876
351,1,1.220995,,1.354693e-03,984906.0,4.876
352,1,1.208043,,1.351128e-03,986705.5,4.876
353,1,1.194930,,1.347558e-03,985458.6,4.876
354,1,1.191787,,1.343983e-03,984833.7,4.876
355,1,1.162536,,1.340405e-03,985812.0,4.876
356,1,1.150935,,1.336823e-03,987306.2,4.876
357,1,1.212784,,1.333236e-03,986390.4,4.876
358,1,1.134086,,1.329646e-03,986820.7,4.876
359,1,1.237868,,1.326051e-03,986190.5,4.876
360,1,1.147522,,1.322453e-03,988090.6,4.876
361,1,1.175758,,1.318851e-03,985471.0,4.876
362,1,1.174719,,1.315245e-03,986425.8,4.876
363,1,1.138096,,1.311636e-03,988230.9,4.876
364,1,1.137657,,1.308023e-03,989139.5,4.876
365,1,1.188851,,1.304406e-03,990247.7,4.876
366,1,1.174090,,1.300786e-03,986225.8,4.876
367,1,1.199595,,1.297163e-03,986864.9,4.876
368,1,1.122298,,1.293536e-03,987180.4,4.876
369,1,1.179343,,1.289906e-03,984706.6,4.876
370,1,1.153946,,1.286272e-03,984341.7,4.876
371,1,1.144105,,1.282636e-03,982849.4,4.876
372,1,1.175049,,1.278996e-03,985253.7,4.876
373,1,1.146876,,1.275354e-03,982392.7,4.876
374,1,1.232957,,1.271708e-03,984186.6,4.876
375,1,1.134484,,1.268059e-03,984302.9,4.876
376,1,1.116462,,1.264408e-03,985955.2,4.876
377,1,1.187775,,1.260753e-03,985400.3,4.876
378,1,1.155049,,1.257096e-03,987989.4,4.876
379,1,1.108698,,1.253437e-03,987794.1,4.876
380,1,1.208178,,1.249774e-03,986298.4,4.876
381,1,1.103362,,1.246109e-03,985691.8,4.876
382,1,1.185176,,1.242442e-03,986227.6,4.876
383,1,1.151134,,1.238772e-03,988360.6,4.876
384,1,1.179304,,1.235100e-03,988051.5,4.876
385,1,1.146555,,1.231426e-03,984809.0,4.876
386,1,1.150672,,1.227749e-03,985003.1,4.876
387,1,1.171138,,1.224070e-03,984798.4,4.876
388,1,1.119567,,1.220389e-03,983522.8,4.876
389,1,1.172870,,1.216706e-03,982524.4,4.876
390,1,1.119848,,1.213021e-03,984364.6,4.876
391,1,1.210119,,1.209334e-03,988312.6,4.876
392,1,1.135090,,1.205645e-03,985962.3,4.876
393,1,1.105538,,1.201955e-03,985093.1,4.876
394,1,1.162320,,1.198262e-03,989618.5,4.876
395,1,1.158750,,1.194568e-03,985041.9,4.876
396,1,1.161541,,1.190873e-03,985218.4,4.876
397,1,1.150569,,1.187175e-03,983725.2,4.876
398,1,1.109356,,1.183477e-03,988716.1,4.876
399,1,1.106798,,1.179777e-03,987224.7,4.876
400,1,1.121765,1.154707,1.176075e-03,979518.6,4.876
401,1,1.167276,,1.172372e-03,985170.7,4.876
402,1,1.124813,,1.168668e-03,986222.3,4.876
403,1,1.122457,,1.164963e-03,984761.3,4.876
404,1,1.170245,,1.161257e-03,979281.3,4.876
405,1,1.159201,,1.157550e-03,981755.9,4.876
406,1,1.116246,,1.153841e-03,983193.9,4.876
407,1,1.116751,,1.150132e-03,985476.3,4.876
408,1,1.140142,,1.146422e-03,982494.6,4.876
409,1,1.135317,,1.142711e-03,985769.6,4.876
410,1,1.156049,,1.139000e-03,987998.2,4.876
411,1,1.072686,,1.135287e-03,986317.8,4.876
412,1,1.140195,,1.131575e-03,982043.5,4.876
413,1,1.203654,,1.127861e-03,985485.1,4.876
414,1,1.131569,,1.124147e-03,989757.4,4.876
415,1,1.147364,,1.120433e-03,986889.7,4.876
416,1,1.138645,,1.116718e-03,988776.6,4.876
417,1,1.109869,,1.113004e-03,984350.5,4.876
418,1,1.103961,,1.109288e-03,984262.4,4.876
419,1,1.123149,,1.105573e-03,985478.0,4.876
420,1,1.138897,,1.101858e-03,979555.3,4.876
421,1,1.157884,,1.098142e-03,980442.7,4.876
422,1,1.114407,,1.094427e-03,984627.3,4.876
423,1,1.128221,,1.090712e-03,987494.2,4.876
424,1,1.086677,,1.086996e-03,987701.8,4.876
425,1,1.063410,,1.083282e-03,984810.7,4.876
426,1,1.144319,,1.079567e-03,986810.0,4.876
427,1,1.082445,,1.075853e-03,984570.9,4.876
428,1,1.110600,,1.072139e-03,983274.8,4.876
429,1,1.104567,,1.068425e-03,986342.6,4.876
430,1,1.102811,,1.064713e-03,982389.2,4.876
431,1,1.132934,,1.061000e-03,986052.5,4.876
432,1,1.184283,,1.057289e-03,983234.3,4.876
433,1,1.092494,,1.053578e-03,982496.3,4.876
434,1,1.086695,,1.049868e-03,986440.0,4.876
435,1,1.077822,,1.046159e-03,985440.9,4.876
436,1,1.132455,,1.042450e-03,984953.6,4.876
437,1,1.091182,,1.038743e-03,984080.9,4.876
438,1,1.139472,,1.035037e-03,986041.9,4.876
439,1,1.093764,,1.031332e-03,990654.5,4.876
440,1,1.109307,,1.027628e-03,985718.3,4.876
441,1,1.100286,,1.023925e-03,981051.6,4.876
442,1,1.125047,,1.020223e-03,985550.5,4.876
443,1,1.078469,,1.016523e-03,985734.2,4.876
444,1,1.131501,,1.012825e-03,987251.3,4.876
445,1,1.137496,,1.009127e-03,985667.1,4.876
446,1,1.123998,,1.005432e-03,985303.2,4.876
447,1,1.117210,,1.001738e-03,987435.7,4.876
448,1,1.109604,,9.980453e-04,987833.1,4.876
449,1,1.123069,,9.943547e-04,982455.9,4.876
450,1,1.108492,1.117865,9.906659e-04,985421.5,4.876
451,1,1.044496,,9.869789e-04,981281.0,4.876
452,1,1.114565,,9.832939e-04,980367.6,4.876
453,1,1.122291,,9.796109e-04,982847.6,4.876
454,1,1.127214,,9.759299e-04,984220.1,4.876
455,1,1.066662,,9.722510e-04,981769.9,4.876
456,1,1.123698,,9.685743e-04,980946.6,4.876
457,1,1.103884,,9.648998e-04,982939.0,4.876
458,1,1.124494,,9.612277e-04,983658.3,4.876
459,1,1.111953,,9.575579e-04,983443.6,4.876
460,1,1.053582,,9.538905e-04,983213.2,4.876
461,1,1.092763,,9.502256e-04,982659.6,4.876
462,1,1.108613,,9.465633e-04,985863.3,4.876
463,1,1.088167,,9.429036e-04,980682.3,4.876
464,1,1.079230,,9.392466e-04,981431.7,4.876
465,1,1.070346,,9.355923e-04,983700.6,4.876
466,1,1.062071,,9.319408e-04,983519.3,4.876
467,1,1.129995,,9.282922e-04,985147.8,4.876
468,1,1.032012,,9.246465e-04,989178.6,4.876
469,1,1.062993,,9.210038e-04,989333.5,4.876
470,1,1.082066,,9.173641e-04,992391.0,4.876
471,1,1.093120,,9.137276e-04,984080.9,4.876
472,1,1.057760,,9.100942e-04,986139.2,4.876
473,1,1.096535,,9.064640e-04,985186.6,4.876
474,1,1.103100,,9.028372e-04,978403.0,4.876
475,1,1.037697,,8.992137e-04,979227.3,4.876
476,1,1.065040,,8.955937e-04,979314.5,4.876
477,1,1.042774,,8.919771e-04,979806.7,4.876
478,1,1.031876,,8.883641e-04,984629.0,4.876
479,1,1.076929,,8.847547e-04,985061.3,4.876
480,1,1.046809,,8.811489e-04,983371.5,4.876
481,1,1.045650,,8.775469e-04,983844.9,4.876
482,1,1.034731,,8.739486e-04,981755.9,4.876
483,1,1.051857,,8.703543e-04,983477.1,4.876
484,1,1.088776,,8.667638e-04,985598.2,4.876
485,1,1.051511,,8.631773e-04,988559.6,4.876
486,1,1.048656,,8.595949e-04,985370.3,4.876
487,1,1.082611,,8.560165e-04,981328.3,4.876
488,1,1.053711,,8.524423e-04,980103.6,4.876
489,1,1.042323,,8.488723e-04,982756.3,4.876
490,1,1.073423,,8.453066e-04,979825.9,4.876
491,1,1.110996,,8.417453e-04,977757.4,4.876
492,1,1.040542,,8.381883e-04,984144.3,4.876
493,1,1.066601,,8.346358e-04,984814.3,4.876
494,1,1.097412,,8.310878e-04,988419.2,4.876
495,1,1.056519,,8.275444e-04,986778.1,4.876
496,1,1.072265,,8.240057e-04,985177.8,4.876
497,1,1.062844,,8.204717e-04,985379.1,4.876
498,1,1.045952,,8.169424e-04,984708.4,4.876
499,1,1.072877,,8.134179e-04,987989.4,4.876
500,1,1.058468,1.081160,8.098983e-04,990197.8,4.876
501,1,1.077438,,8.063837e-04,989798.4,4.876
502,1,1.063985,,8.028741e-04,983037.4,4.876
503,1,1.023379,,7.993695e-04,984435.1,4.876
504,1,1.048512,,7.958701e-04,987465.9,4.876
505,1,1.013664,,7.923758e-04,981934.8,4.876
506,1,1.044584,,7.888868e-04,980965.8,4.876
507,1,1.047766,,7.854031e-04,985395.0,4.876
508,1,1.046795,,7.819248e-04,985974.7,4.876
509,1,1.053187,,7.784518e-04,982526.2,4.876
510,1,1.021693,,7.749844e-04,979461.0,4.876
511,1,1.020839,,7.715225e-04,984433.3,4.876
512,1,1.026199,,7.680662e-04,987394.9,4.876
513,1,1.066455,,7.646155e-04,983215.0,4.876
