step,epoch,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
37,1,2.611558,,9.250000e-04,991968.4,4.876
38,1,2.548842,,9.500000e-04,989725.4,4.876
39,1,2.547496,,9.750000e-04,992799.6,4.876
40,1,2.474939,,1.000000e-03,993871.1,4.876
41,1,2.562554,,1.025000e-03,990331.5,4.876
42,1,2.567008,,1.050000e-03,991160.0,4.876
43,1,2.533836,,1.075000e-03,993065.0,4.876
44,1,2.529879,,1.100000e-03,989369.1,4.876
45,1,2.485378,,1.125000e-03,992494.9,4.876
46,1,2.377848,,1.150000e-03,994086.7,4.876
47,1,2.491976,,1.175000e-03,994106.5,4.876
48,1,2.339184,,1.200000e-03,990859.9,4.876
49,1,2.421207,,1.225000e-03,992894.6,4.876
50,1,2.324444,2.399785,1.250000e-03,992830.1,4.876
51,1,2.317804,,1.275000e-03,986540.9,4.876
52,1,2.321137,,1.300000e-03,990419.0,4.876
53,1,2.387536,,1.325000e-03,993677.1,4.876
54,1,2.365605,,1.350000e-03,988977.6,4.876
55,1,2.323523,,1.375000e-03,990183.5,4.876
56,1,2.356998,,1.400000e-03,991001.0,4.876
57,1,2.299280,,1.425000e-03,988437.0,4.876
58,1,2.252590,,1.450000e-03,990888.5,4.876
59,1,2.261875,,1.475000e-03,987196.3,4.876
60,1,2.302966,,1.500000e-03,985677.7,4.876
61,1,2.219285,,1.525000e-03,986689.6,4.876
62,1,2.241416,,1.550000e-03,987370.1,4.876
63,1,2.242073,,1.575000e-03,986983.6,4.876
64,1,2.261551,,1.600000e-03,986818.9,4.876
65,1,2.299218,,1.625000e-03,986324.9,4.876
66,1,2.209466,,1.650000e-03,986535.5,4.876
67,1,2.180727,,1.675000e-03,990055.1,4.876
68,1,2.192017,,1.700000e-03,993653.7,4.876
69,1,2.108799,,1.725000e-03,991594.4,4.876
70,1,2.151902,,1.750000e-03,992389.2,4.876
71,1,2.202697,,1.775000e-03,992677.7,4.876
72,1,2.122525,,1.800000e-03,989566.8,4.876
73,1,2.210975,,1.825000e-03,992269.2,4.876
74,1,2.139023,,1.850000e-03,990870.6,4.876
75,1,2.160037,,1.875000e-03,988856.6,4.876
76,1,2.090387,,1.900000e-03,992471.6,4.876
77,1,2.100794,,1.925000e-03,992075.8,4.876
78,1,2.060393,,1.950000e-03,991750.1,4.876
79,1,2.100762,,1.975000e-03,989917.8,4.876
80,1,2.033114,,2.000000e-03,988504.5,4.876
81,1,1.969283,,1.999998e-03,991964.8,4.876
82,1,2.100917,,1.999992e-03,989579.3,4.876
83,1,2.035674,,1.999983e-03,989422.5,4.876
84,1,2.021919,,1.999969e-03,985900.4,4.876
85,1,2.012020,,1.999952e-03,987426.8,4.876
86,1,1.914876,,1.999931e-03,991955.8,4.876
87,1,1.949325,,1.999906e-03,990454.6,4.876
88,1,1.881995,,1.999877e-03,991387.0,4.876
89,1,1.906295,,1.999845e-03,993371.8,4.876
90,1,1.878659,,1.999808e-03,993510.1,4.876
91,1,1.908430,,1.999768e-03,991501.4,4.876
92,1,1.875401,,1.999724e-03,987629.1,4.876
93,1,1.869633,,1.999676e-03,994120.9,4.876
94,1,1.916264,,1.999624e-03,992147.4,4.876
95,1,1.926123,,1.999569e-03,988605.9,4.876
96,1,1.874518,,1.999509e-03,990319.0,4.876
97,1,1.806957,,1.999446e-03,992632.9,4.876
98,1,1.821748,,1.999379e-03,991676.7,4.876
99,1,1.763038,,1.999308e-03,989474.2,4.876
100,1,1.852499,1.864741,1.999233e-03,993630.4,4.876
101,1,1.799378,,1.999155e-03,988991.8,4.876
102,1,1.823063,,1.999072e-03,991997.0,4.876
103,1,1.803198,,1.998986e-03,992812.1,4.876
104,1,1.845033,,1.998896e-03,989338.9,4.876
105,1,1.805427,,1.998802e-03,985737.8,4.876
106,1,1.805985,,1.998704e-03,984773.7,4.876
107,1,1.780808,,1.998603e-03,985746.6,4.876
108,1,1.753204,,1.998497e-03,980395.5,4.876
109,1,1.765115,,1.998388e-03,982213.7,4.876
110,1,1.722704,,1.998275e-03,985524.0,4.876
111,1,1.699849,,1.998158e-03,987371.9,4.876
112,1,1.716679,,1.998037e-03,983517.5,4.876
113,1,1.721443,,1.997913e-03,989516.9,4.876
114,1,1.718129,,1.997785e-03,990183.5,4.876
115,1,1.718294,,1.997652e-03,984117.9,4.876
116,1,1.763529,,1.997516e-03,986201.1,4.876
117,1,1.741775,,1.997377e-03,984024.5,4.876
118,1,1.773264,,1.997233e-03,983434.8,4.876
119,1,1.697960,,1.997085e-03,987221.1,4.876
120,1,1.732993,,1.996934e-03,987953.9,4.876
121,1,1.718639,,1.996779e-03,989029.2,4.876
122,1,1.718463,,1.996620e-03,988856.6,4.876
123,1,1.703993,,1.996457e-03,985531.0,4.876
124,1,1.577194,,1.996291e-03,988979.3,4.876
125,1,1.731619,,1.996120e-03,987774.6,4.876
126,1,1.668503,,1.995946e-03,991787.6,4.876
127,1,1.672267,,1.995768e-03,985750.1,4.876
128,1,1.669199,,1.995586e-03,986365.6,4.876
129,1,1.713251,,1.995401e-03,990492.1,4.876
130,1,1.689689,,1.995211e-03,988264.7,4.876
131,1,1.700688,,1.995018e-03,982252.3,4.876
132,1,1.695334,,1.994821e-03,982229.5,4.876
133,1,1.699182,,1.994620e-03,986059.6,4.876
134,1,1.733722,,1.994415e-03,984461.5,4.876
135,1,1.623143,,1.994206e-03,986340.9,4.876
136,1,1.656795,,1.993994e-03,988767.7,4.876
137,1,1.597194,,1.993778e-03,987183.9,4.876
138,1,1.650296,,1.993558e-03,982570.1,4.876
139,1,1.629521,,1.993334e-03,986625.8,4.876
140,1,1.600033,,1.993107e-03,985214.9,4.876
141,1,1.646032,,1.992875e-03,986287.8,4.876
142,1,1.670053,,1.992640e-03,990137.1,4.876
143,1,1.687411,,1.992401e-03,991390.6,4.876
144,1,1.639616,,1.992158e-03,987437.5,4.876
145,1,1.630171,,1.991912e-03,983888.9,4.876
146,1,1.707076,,1.991661e-03,983697.0,4.876
147,1,1.633065,,1.991407e-03,987300.9,4.876
148,1,1.563166,,1.991149e-03,990404.7,4.876
149,1,1.567159,,1.990887e-03,990652.8,4.876
150,1,1.559329,1.626629,1.990622e-03,987950.3,4.876
151,1,1.571071,,1.990352e-03,987047.4,4.876
152,1,1.605892,,1.990079e-03,984139.0,4.876
153,1,1.569785,,1.989802e-03,986606.4,4.876
154,1,1.614057,,1.989521e-03,985796.1,4.876
155,1,1.619630,,1.989237e-03,988499.2,4.876
156,1,1.602657,,1.988949e-03,990988.5,4.876
157,1,1.583307,,1.988656e-03,989531.2,4.876
158,1,1.611611,,1.988361e-03,988959.8,4.876
159,1,1.590144,,1.988061e-03,988634.3,4.876
160,1,1.544823,,1.987757e-03,988845.9,4.876
161,1,1.583834,,1.987450e-03,986523.2,4.876
162,1,1.599053,,1.987139e-03,981578.9,4.876
163,1,1.504233,,1.986824e-03,987852.7,4.876
164,1,1.588704,,1.986506e-03,990151.4,4.876
165,1,1.528954,,1.986183e-03,988390.8,4.876
166,1,1.592299,,1.985857e-03,987682.3,4.876
167,1,1.567626,,1.985527e-03,982916.1,4.876
168,1,1.606975,,1.985193e-03,981340.6,4.876
169,1,1.603416,,1.984856e-03,986271.8,4.876
170,1,1.536850,,1.984515e-03,984729.6,4.876
171,1,1.531991,,1.984170e-03,984592.0,4.876
172,1,1.587910,,1.983821e-03,991127.8,4.876
173,1,1.526920,,1.983468e-03,987409.1,4.876
174,1,1.563940,,1.983112e-03,987872.2,4.876
175,1,1.513922,,1.982752e-03,988095.9,4.876
176,1,1.506653,,1.982388e-03,987244.2,4.876
177,1,1.511978,,1.982021e-03,984403.4,4.876
178,1,1.618361,,1.981649e-03,987394.9,4.876
179,1,1.556190,,1.981274e-03,991945.1,4.876
180,1,1.592232,,1.980895e-03,983026.9,4.876
181,1,1.577992,,1.980513e-03,983394.4,4.876
182,1,1.531018,,1.980126e-03,987222.9,4.876
183,1,1.553652,,1.979736e-03,986565.6,4.876
184,1,1.523971,,1.979342e-03,988652.1,4.876
185,1,1.500475,,1.978945e-03,986505.5,4.876
186,1,1.521430,,1.978543e-03,988492.1,4.876
187,1,1.540661,,1.978138e-03,987574.1,4.876
188,1,1.544279,,1.977729e-03,985063.1,4.876
189,1,1.516007,,1.977317e-03,983679.4,4.876
190,1,1.574316,,1.976901e-03,988193.6,4.876
191,1,1.484608,,1.976480e-03,991310.1,4.876
192,1,1.548070,,1.976057e-03,989139.5,4.876
193,1,1.487327,,1.975629e-03,983977.0,4.876
194,1,1.565589,,1.975198e-03,989198.2,4.876
195,1,1.441355,,1.974763e-03,986810.0,4.876
196,1,1.527237,,1.974324e-03,989661.2,4.876
197,1,1.528832,,1.973882e-03,989557.9,4.876
198,1,1.548462,,1.973436e-03,987283.2,4.876
199,1,1.411117,,1.972986e-03,982357.6,4.876
200,1,1.554053,1.504331,1.972532e-03,985133.7,4.876
201,1,1.425707,,1.972075e-03,989814.5,4.876
202,1,1.514067,,1.971614e-03,991356.6,4.876
203,1,1.504879,,1.971149e-03,992229.8,4.876
204,1,1.482322,,1.970681e-03,992254.8,4.876
205,1,1.429631,,1.970209e-03,986620.5,4.876
206,1,1.475614,,1.969733e-03,989556.1,4.876
207,1,1.459064,,1.969253e-03,989130.6,4.876
208,1,1.390240,,1.968770e-03,990072.9,4.876
209,1,1.418959,,1.968283e-03,978190.6,4.876
210,1,1.440807,,1.967792e-03,982303.2,4.876
211,1,1.459933,,1.967298e-03,986057.8,4.876
212,1,1.423997,,1.966800e-03,990481.4,4.876
213,1,1.459256,,1.966298e-03,991365.5,4.876
214,1,1.414338,,1.965792e-03,988325.1,4.876
215,1,1.480901,,1.965283e-03,986916.3,4.876
216,1,1.440516,,1.964770e-03,986981.9,4.876
217,1,1.435548,,1.964254e-03,989702.2,4.876
218,1,1.446534,,1.963734e-03,989695.1,4.876
219,1,1.410392,,1.963210e-03,991278.0,4.876
220,1,1.402490,,1.962682e-03,987874.0,4.876
221,1,1.451514,,1.962151e-03,984689.0,4.876
222,1,1.335557,,1.961616e-03,983292.4,4.876
223,1,1.390980,,1.961078e-03,981244.2,4.876
224,1,1.453688,,1.960535e-03,983667.1,4.876
225,1,1.416054,,1.959989e-03,986794.1,4.876
226,1,1.402907,,1.959440e-03,990686.7,4.876
227,1,1.397321,,1.958887e-03,992079.4,4.876
228,1,1.414899,,1.958330e-03,985872.1,4.876
229,1,1.380096,,1.957769e-03,980754.1,4.876
230,1,1.393329,,1.957205e-03,986048.9,4.876
231,1,1.366086,,1.956637e-03,985672.4,4.876
232,1,1.323785,,1.956066e-03,981610.4,4.876
233,1,1.342557,,1.955490e-03,986128.5,4.876
234,1,1.415191,,1.954912e-03,990686.7,4.876
235,1,1.368100,,1.954329e-03,990078.3,4.876
236,1,1.341103,,1.953743e-03,985440.9,4.876
237,1,1.316327,,1.953153e-03,986562.1,4.876
238,1,1.351641,,1.952560e-03,989403.0,4.876
239,1,1.357936,,1.951963e-03,987004.9,4.876
240,1,1.317665,,1.951362e-03,989882.2,4.876
241,1,1.307948,,1.950758e-03,986121.5,4.876
242,1,1.286077,,1.950150e-03,984435.1,4.876
243,1,1.351860,,1.949539e-03,987714.2,4.876
244,1,1.390373,,1.948924e-03,986696.7,4.876
245,1,1.309424,,1.948305e-03,989525.8,4.876
246,1,1.279664,,1.947683e-03,986006.5,4.876
247,1,1.319459,,1.947057e-03,986213.5,4.876
248,1,1.301386,,1.946427e-03,986287.8,4.876
249,1,1.317480,,1.945794e-03,982638.6,4.876
250,1,1.309654,1.352234,1.945157e-03,984237.7,4.876
251,1,1.378010,,1.944517e-03,970160.2,4.876
252,1,1.316615,,1.943873e-03,984830.1,4.876
253,1,1.278840,,1.943225e-03,987779.9,4.876
254,1,1.310652,,1.942574e-03,984671.4,4.876
255,1,1.258020,,1.941919e-03,985103.7,4.876
256,1,1.333038,,1.941261e-03,984503.9,4.876
257,1,1.360631,,1.940599e-03,984362.8,4.876
258,1,1.313964,,1.939934e-03,987787.0,4.876
259,1,1.318604,,1.939264e-03,984452.7,4.876
260,1,1.295055,,1.938592e-03,986254.1,4.876
261,1,1.299468,,1.937916e-03,991710.7,4.876
262,1,1.276334,,1.937236e-03,991453.1,4.876
263,1,1.302523,,1.936552e-03,990756.3,4.876
264,1,1.276882,,1.935865e-03,987144.9,4.876
265,1,1.228805,,1.935175e-03,987959.2,4.876
266,1,1.371266,,1.934481e-03,989027.4,4.876
267,1,1.323909,,1.933783e-03,988938.4,4.876
268,1,1.400233,,1.933082e-03,988502.8,4.876
269,1,1.323227,,1.932377e-03,988550.8,4.876
270,1,1.345243,,1.931669e-03,983480.6,4.876
271,1,1.359512,,1.930957e-03,981854.1,4.876
272,1,1.309123,,1.930242e-03,981727.8,4.876
273,1,1.340873,,1.929523e-03,978345.5,4.876
274,1,1.233120,,1.928801e-03,978514.4,4.876
275,1,1.317307,,1.928075e-03,983244.9,4.876
276,1,1.268119,,1.927345e-03,988385.5,4.876
277,1,1.248638,,1.926612e-03,987732.0,4.876
278,1,1.271588,,1.925876e-03,987776.3,4.876
279,1,1.249859,,1.925136e-03,987875.7,4.876
280,1,1.322604,,1.924392e-03,988595.2,4.876
281,1,1.331614,,1.923645e-03,985345.6,4.876
282,1,1.285233,,1.922895e-03,988023.1,4.876
283,1,1.238410,,1.922141e-03,988417.5,4.876
284,1,1.273959,,1.921383e-03,985840.3,4.876
285,1,1.305927,,1.920622e-03,983639.0,4.876
286,1,1.306448,,1.919857e-03,987143.1,4.876
287,1,1.257840,,1.919089e-03,986017.1,4.876
288,1,1.246353,,1.918318e-03,991085.0,4.876
289,1,1.256007,,1.917543e-03,990274.5,4.876
290,1,1.213192,,1.916764e-03,984449.2,4.876
291,1,1.252375,,1.915982e-03,981529.8,4.876
292,1,1.210505,,1.915197e-03,987081.1,4.876
293,1,1.249807,,1.914408e-03,987068.7,4.876
294,1,1.207858,,1.913615e-03,984190.1,4.876
295,1,1.187511,,1.912819e-03,986075.5,4.876
296,1,1.187066,,1.912020e-03,986675.4,4.876
297,1,1.214309,,1.911217e-03,988184.7,4.876
298,1,1.192073,,1.910411e-03,985541.6,4.876
299,1,1.283285,,1.909601e-03,988607.6,4.876
300,1,1.251123,1.264763,1.908788e-03,990242.3,4.876
301,1,1.310814,,1.907971e-03,986417.0,4.876
302,1,1.237177,,1.907151e-03,987079.3,4.876
303,1,1.275808,,1.906328e-03,980434.0,4.876
304,1,1.203799,,1.905501e-03,983283.6,4.876
305,1,1.272393,,1.904670e-03,986622.3,4.876
306,1,1.247170,,1.903837e-03,985566.4,4.876
307,1,1.284873,,1.902999e-03,984588.5,4.876
308,1,1.204883,,1.902159e-03,985073.7,4.876
309,1,1.272273,,1.901315e-03,983771.0,4.876
310,1,1.260457,,1.900467e-03,984809.0,4.876
311,1,1.252365,,1.899616e-03,984877.8,4.876
312,1,1.213065,,1.898762e-03,987159.1,4.876
313,1,1.235273,,1.897904e-03,988069.3,4.876
314,1,1.289971,,1.897043e-03,986709.1,4.876
315,1,1.167318,,1.896179e-03,989038.1,4.876
316,1,1.194218,,1.895311e-03,985382.6,4.876
317,1,1.216454,,1.894440e-03,980087.9,4.876
318,1,1.269180,,1.893565e-03,982317.3,4.876
319,1,1.236712,,1.892687e-03,981929.5,4.876
320,1,1.206717,,1.891805e-03,981324.8,4.876
321,1,1.269691,,1.890921e-03,988735.7,4.876
322,1,1.261365,,1.890032e-03,990301.2,4.876
323,1,1.216189,,1.889141e-03,986914.5,4.876
324,1,1.238336,,1.888246e-03,989086.1,4.876
325,1,1.188364,,1.887348e-03,987898.8,4.876
326,1,1.203438,,1.886446e-03,988358.8,4.876
327,1,1.176185,,1.885541e-03,987343.5,4.876
328,1,1.237755,,1.884633e-03,992460.8,4.876
329,1,1.209587,,1.883721e-03,987984.0,4.876
330,1,1.257235,,1.882806e-03,985004.8,4.876
331,1,1.183066,,1.881888e-03,988182.9,4.876
332,1,1.221085,,1.880966e-03,989374.5,4.876
333,1,1.143919,,1.880041e-03,991843.1,4.876
334,1,1.219920,,1.879113e-03,985594.6,4.876
335,1,1.229753,,1.878181e-03,988678.8,4.876
336,1,1.253569,,1.877247e-03,987925.4,4.876
337,1,1.179410,,1.876308e-03,991782.3,4.876
338,1,1.203700,,1.875367e-03,991072.4,4.876
339,1,1.151546,,1.874422e-03,988271.8,4.876
340,1,1.298372,,1.873474e-03,985822.6,4.876
341,1,1.190250,,1.872522e-03,989004.2,4.876
342,1,1.201253,,1.871567e-03,989506.2,4.876
343,1,1.236111,,1.870609e-03,990174.6,4.876
344,1,1.216193,,1.869648e-03,986863.2,4.876
345,1,1.216588,,1.868684e-03,984052.7,4.876
346,1,1.155336,,1.867716e-03,985804.9,4.876
347,1,1.225188,,1.866745e-03,989061.2,4.876
348,1,1.212596,,1.865770e-03,985538.1,4.876
349,1,1.175497,,1.864792e-03,982614.0,4.876
350,1,1.193896,1.208285,1.863812e-03,987543.9,4.876
351,1,1.223350,,1.862827e-03,989850.1,4.876
352,1,1.206744,,1.861840e-03,990283.4,4.876
353,1,1.196144,,1.860849e-03,990456.4,4.876
354,1,1.190628,,1.859855e-03,990535.0,4.876
355,1,1.164597,,1.858858e-03,986748.0,4.876
356,1,1.148546,,1.857858e-03,984350.5,4.876
357,1,1.206072,,1.856854e-03,987035.0,4.876
358,1,1.131491,,1.855847e-03,991029.6,4.876
359,1,1.240298,,1.854837e-03,982805.4,4.876
360,1,1.141816,,1.853824e-03,988689.4,4.876
361,1,1.170042,,1.852807e-03,983691.8,4.876
362,1,1.173682,,1.851788e-03,982568.3,4.876
363,1,1.139327,,1.850765e-03,985725.4,4.876
364,1,1.138536,,1.849739e-03,986519.6,4.876
365,1,1.183688,,1.848709e-03,983447.2,4.876
366,1,1.168911,,1.847677e-03,986586.9,4.876
367,1,1.199872,,1.846641e-03,988254.0,4.876
368,1,1.114412,,1.845602e-03,986709.1,4.876
369,1,1.169435,,1.844560e-03,981062.1,4.876
370,1,1.147557,,1.843515e-03,984779.0,4.876
371,1,1.135815,,1.842467e-03,985116.0,4.876
372,1,1.158374,,1.841415e-03,980829.3,4.876
373,1,1.139484,,1.840361e-03,981636.7,4.876
374,1,1.221026,,1.839303e-03,989109.2,4.876
375,1,1.128463,,1.838242e-03,987492.5,4.876
376,1,1.108444,,1.837178e-03,985501.0,4.876
377,1,1.182362,,1.836110e-03,986864.9,4.876
378,1,1.147516,,1.835040e-03,987923.7,4.876
379,1,1.104191,,1.833966e-03,990674.2,4.876
380,1,1.206132,,1.832890e-03,984883.1,4.876
381,1,1.103861,,1.831810e-03,982809.0,4.876
382,1,1.180510,,1.830727e-03,987086.4,4.876
383,1,1.145376,,1.829641e-03,988675.2,4.876
384,1,1.175658,,1.828552e-03,991971.9,4.876
385,1,1.147009,,1.827460e-03,989577.5,4.876
386,1,1.147926,,1.826364e-03,986602.8,4.876
387,1,1.165071,,1.825266e-03,983076.1,4.876
388,1,1.115494,,1.824164e-03,985463.9,4.876
389,1,1.169556,,1.823060e-03,986595.7,4.876
390,1,1.120978,,1.821952e-03,986130.3,4.876
391,1,1.206028,,1.820841e-03,983788.6,4.876
392,1,1.129131,,1.819727e-03,987327.5,4.876
393,1,1.102037,,1.818610e-03,983549.2,4.876
394,1,1.162093,,1.817490e-03,983331.1,4.876
395,1,1.167488,,1.816367e-03,983998.1,4.876
396,1,1.174902,,1.815241e-03,982134.7,4.876
397,1,1.152081,,1.814112e-03,985269.6,4.876
398,1,1.121771,,1.812980e-03,985591.1,4.876
399,1,1.118875,,1.811845e-03,985684.8,4.876
400,1,1.125977,1.158281,1.810707e-03,988806.8,4.876
401,1,1.172839,,1.809565e-03,984116.1,4.876
402,1,1.131392,,1.808421e-03,989429.7,4.876
403,1,1.118225,,1.807274e-03,986544.4,4.876
404,1,1.166367,,1.806123e-03,982891.5,4.876
405,1,1.152446,,1.804970e-03,990365.4,4.876
406,1,1.115319,,1.803814e-03,987066.9,4.876
407,1,1.116253,,1.802654e-03,982382.2,4.876
408,1,1.133678,,1.801492e-03,984198.9,4.876
409,1,1.134245,,1.800327e-03,984572.6,4.876
410,1,1.152004,,1.799158e-03,988092.4,4.876
411,1,1.067555,,1.797987e-03,986201.1,4.876
412,1,1.136279,,1.796813e-03,987102.4,4.876
413,1,1.196060,,1.795636e-03,990774.2,4.876
414,1,1.126111,,1.794456e-03,988698.3,4.876
415,1,1.140862,,1.793272e-03,990155.0,4.876
416,1,1.135234,,1.792086e-03,984609.7,4.876
417,1,1.106915,,1.790897e-03,986686.1,4.876
418,1,1.100546,,1.789705e-03,987226.5,4.876
419,1,1.117743,,1.788510e-03,985674.1,4.876
420,1,1.134210,,1.787312e-03,989233.8,4.876
421,1,1.156030,,1.786112e-03,987781.7,4.876
422,1,1.108128,,1.784908e-03,986528.5,4.876
423,1,1.121888,,1.783701e-03,983320.5,4.876
424,1,1.085850,,1.782492e-03,980629.9,4.876
425,1,1.062815,,1.781279e-03,983927.7,4.876
426,1,1.140642,,1.780064e-03,984937.8,4.876
427,1,1.082260,,1.778846e-03,985942.8,4.876
428,1,1.110280,,1.777625e-03,990631.3,4.876
429,1,1.101991,,1.776401e-03,987865.1,4.876
430,1,1.101126,,1.775174e-03,988147.4,4.876
431,1,1.124709,,1.773944e-03,981466.7,4.876
432,1,1.185778,,1.772711e-03,980507.4,4.876
433,1,1.085500,,1.771476e-03,987549.2,4.876
434,1,1.084353,,1.770237e-03,983320.5,4.876
435,1,1.072910,,1.768996e-03,987962.7,4.876
436,1,1.127172,,1.767752e-03,988527.7,4.876
437,1,1.092044,,1.766505e-03,987753.3,4.876
438,1,1.137315,,1.765255e-03,986125.0,4.876
439,1,1.092148,,1.764003e-03,980846.8,4.876
440,1,1.104709,,1.762747e-03,983823.8,4.876
441,1,1.092918,,1.761489e-03,988904.6,4.876
442,1,1.122185,,1.760228e-03,991873.5,4.876
443,1,1.078420,,1.758964e-03,988001.8,4.876
444,1,1.128848,,1.757697e-03,983695.3,4.876
445,1,1.133043,,1.756428e-03,984355.8,4.876
446,1,1.120581,,1.755155e-03,983213.2,4.876
447,1,1.117691,,1.753880e-03,986969.5,4.876
448,1,1.111051,,1.752602e-03,989310.4,4.876
449,1,1.119248,,1.751322e-03,985082.5,4.876
450,1,1.106768,1.115507,1.750038e-03,987300.9,4.876
451,1,1.045034,,1.748752e-03,982967.1,4.876
452,1,1.106053,,1.747463e-03,983097.2,4.876
453,1,1.119998,,1.746171e-03,977660.0,4.876
454,1,1.127659,,1.744877e-03,977529.6,4.876
455,1,1.063899,,1.743580e-03,982329.5,4.876
456,1,1.122163,,1.742280e-03,982092.6,4.876
457,1,1.099319,,1.740977e-03,980196.3,4.876
458,1,1.118165,,1.739672e-03,981627.9,4.876
459,1,1.111859,,1.738363e-03,980771.6,4.876
460,1,1.053610,,1.737053e-03,981042.9,4.876
461,1,1.089865,,1.735739e-03,981422.9,4.876
462,1,1.100063,,1.734423e-03,984639.6,4.876
463,1,1.084200,,1.733104e-03,981293.3,4.876
464,1,1.079481,,1.731782e-03,984135.5,4.876
465,1,1.067495,,1.730458e-03,988028.4,4.876
466,1,1.058248,,1.729130e-03,984331.1,4.876
467,1,1.126168,,1.727801e-03,988103.0,4.876
468,1,1.027292,,1.726468e-03,988023.1,4.876
469,1,1.061003,,1.725133e-03,985093.1,4.876
470,1,1.075510,,1.723795e-03,985191.9,4.876
471,1,1.081346,,1.722455e-03,986376.2,4.876
472,1,1.055592,,1.721112e-03,987790.5,4.876
473,1,1.090296,,1.719766e-03,987613.1,4.876
474,1,1.097762,,1.718418e-03,986103.8,4.876
475,1,1.034165,,1.717067e-03,989029.2,4.876
476,1,1.061695,,1.715713e-03,987916.6,4.876
477,1,1.033046,,1.714357e-03,986013.6,4.876
478,1,1.028907,,1.712998e-03,985937.5,4.876
479,1,1.071933,,1.711636e-03,991347.7,4.876
480,1,1.042351,,1.710272e-03,992900.0,4.876
481,1,1.038967,,1.708906e-03,988597.0,4.876
482,1,1.027439,,1.707536e-03,986167.5,4.876
483,1,1.043357,,1.706165e-03,984978.3,4.876
484,1,1.078269,,1.704790e-03,984449.2,4.876
485,1,1.043183,,1.703413e-03,983554.5,4.876
486,1,1.038582,,1.702033e-03,986909.2,4.876
487,1,1.077037,,1.700651e-03,989964.2,4.876
488,1,1.053087,,1.699267e-03,986370.9,4.876
489,1,1.036134,,1.697879e-03,988016.0,4.876
490,1,1.066390,,1.696489e-03,988917.1,4.876
491,1,1.108095,,1.695097e-03,986905.7,4.876
492,1,1.032822,,1.693702e-03,979300.5,4.876
493,1,1.057864,,1.692305e-03,984302.9,4.876
494,1,1.090110,,1.690905e-03,983394.4,4.876
495,1,1.048916,,1.689502e-03,986335.5,4.876
496,1,1.069059,,1.688097e-03,984623.8,4.876
497,1,1.050731,,1.686690e-03,987198.1,4.876
498,1,1.037213,,1.685280e-03,990092.5,4.876
499,1,1.063697,,1.683867e-03,983232.6,4.876
500,1,1.050979,1.072705,1.682452e-03,981897.9,4.876
501,1,1.067905,,1.681035e-03,989232.0,4.876
502,1,1.055122,,1.679615e-03,983535.1,4.876
503,1,1.014921,,1.678193e-03,977541.8,4.876
504,1,1.035199,,1.676768e-03,983310.0,4.876
505,1,1.003530,,1.675340e-03,982180.4,4.876
506,1,1.036674,,1.673911e-03,981083.1,4.876
507,1,1.037633,,1.672478e-03,983616.1,4.876
508,1,1.030497,,1.671044e-03,987625.5,4.876
509,1,1.040845,,1.669607e-03,990183.5,4.876
510,1,1.011785,,1.668167e-03,988783.7,4.876
511,1,1.008910,,1.666725e-03,987419.7,4.876
512,1,1.014572,,1.665281e-03,981550.8,4.876
513,1,1.051155,,1.663834e-03,982782.6,4.876
