step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.323423,8.322703,0.000000e+00,236273.4,4.469
1,8.323462,,2.500000e-04,962740.8,5.010
2,7.932310,,5.000000e-04,972624.9,5.010
3,7.847306,,7.500000e-04,967505.2,5.010
4,8.090930,,1.000000e-03,969932.5,5.010
5,7.678214,,1.250000e-03,973906.9,5.010
6,8.828557,,1.500000e-03,977265.5,5.010
7,8.207440,,1.750000e-03,975560.8,5.010
8,7.771600,,2.000000e-03,975962.6,5.010
9,7.530507,,2.250000e-03,976893.9,5.010
10,7.249303,,2.500000e-03,971270.9,5.010
11,7.009242,,2.750000e-03,972618.0,5.010
12,6.770816,,3.000000e-03,970816.3,5.010
13,6.478411,,3.250000e-03,974934.5,5.010
14,6.173103,,3.500000e-03,975785.9,5.010
15,5.771240,,3.750000e-03,976673.5,5.010
16,5.477252,,4.000000e-03,977745.2,5.010
17,5.152009,,4.250000e-03,978336.8,5.010
18,4.846578,,4.500000e-03,979187.2,5.010
19,4.562317,,4.750000e-03,977621.7,5.010
20,4.355832,,5.000000e-03,978425.6,5.010
21,4.181916,,5.250000e-03,979284.8,5.010
22,4.099728,,5.500000e-03,978784.4,5.010
23,3.915912,,5.750000e-03,976064.8,5.010
24,3.914520,,6.000000e-03,974262.4,5.010
25,3.889319,,6.250000e-03,973198.3,5.010
26,3.870203,,6.500000e-03,972769.5,5.010
27,3.887340,,6.750000e-03,976442.7,5.010
28,3.871340,,7.000000e-03,977580.0,5.010
29,3.831740,,7.250000e-03,978582.3,5.010
30,3.786445,,7.500000e-03,976441.0,5.010
31,3.861100,,7.750000e-03,976054.4,5.010
32,3.875663,,8.000000e-03,973511.9,5.010
33,3.918335,,8.250000e-03,975867.3,5.010
34,3.851981,,8.500000e-03,975680.2,5.010
35,3.826889,,8.750000e-03,976821.0,5.010
36,3.823218,,9.000000e-03,977990.4,5.010
37,3.839676,,9.250000e-03,975335.8,5.010
38,3.809826,,9.500000e-03,977487.9,5.010
39,3.867574,,9.750000e-03,974252.0,5.010
40,3.759879,,1.000000e-02,975104.0,5.010
41,3.884431,,9.999962e-03,973570.5,5.010
42,3.877403,,9.999847e-03,975671.6,5.010
43,3.864117,,9.999655e-03,974851.5,5.010
44,3.803042,,9.999386e-03,976904.3,5.010
45,3.806662,,9.999041e-03,978007.8,5.010
46,3.738968,,9.998620e-03,976264.1,5.010
47,3.883468,,9.998121e-03,977755.6,5.010
48,3.707799,,9.997546e-03,978134.9,5.010
49,3.795446,,9.996894e-03,978361.2,5.010
50,3.744242,3.806168,9.996166e-03,977630.4,5.010
51,3.708579,,9.995361e-03,974219.2,5.010
52,3.735043,,9.994479e-03,977875.6,5.010
53,3.828977,,9.993521e-03,978897.7,5.010
54,3.799379,,9.992486e-03,979869.6,5.010
55,3.764460,,9.991375e-03,980033.8,5.010
56,3.818396,,9.990187e-03,979572.7,5.010
57,3.750281,,9.988923e-03,980428.8,5.010
58,3.717093,,9.987582e-03,979700.2,5.010
59,3.730694,,9.986164e-03,977031.0,5.010
60,3.863785,,9.984671e-03,977917.4,5.010
61,3.691989,,9.983100e-03,979489.0,5.010
62,3.757388,,9.981454e-03,979220.3,5.010
63,3.799057,,9.979731e-03,978847.2,5.010
64,3.793761,,9.977931e-03,976056.1,5.010
65,3.828292,,9.976055e-03,974272.8,5.010
66,3.738076,,9.974103e-03,977260.3,5.010
67,3.771059,,9.972075e-03,977227.3,5.010
68,3.778849,,9.969971e-03,977851.3,5.010
69,3.710579,,9.967790e-03,979218.5,5.010
70,3.743225,,9.965533e-03,980091.4,5.010
71,3.778192,,9.963200e-03,977748.7,5.010
72,3.754891,,9.960791e-03,975353.1,5.010
73,3.815551,,9.958306e-03,977258.5,5.010
74,3.769646,,9.955745e-03,973584.3,5.010
75,3.787674,,9.953109e-03,974742.6,5.010
76,3.789996,,9.950396e-03,978598.0,5.010
77,3.756570,,9.947607e-03,979468.0,5.010
78,3.802483,,9.944743e-03,977908.7,5.010
79,3.809330,,9.941803e-03,976810.5,5.010
80,3.749474,,9.938787e-03,976272.8,5.010
