step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.331863,8.331808,0.000000e+00,97156.7,3.171
1,8.332902,,2.500000e-06,1456847.1,3.175
2,8.327084,,5.000000e-06,1471587.9,3.175
3,8.316134,,7.500000e-06,1464621.2,3.175
4,8.302664,,1.000000e-05,1464964.6,3.175
5,8.280764,,1.250000e-05,1463763.3,3.175
6,8.254703,,1.500000e-05,1457839.9,3.175
7,8.222261,,1.750000e-05,1462279.9,3.175
8,8.190016,,2.000000e-05,1465562.2,3.175
9,8.150271,,2.250000e-05,1467729.8,3.175
10,8.102168,,2.500000e-05,1468749.3,3.175
11,8.059363,,2.750000e-05,1471391.0,3.175
12,8.023461,,3.000000e-05,1474354.5,3.175
13,7.986566,,3.250000e-05,1470124.0,3.175
14,7.956962,,3.500000e-05,1467522.2,3.175
15,7.913626,,3.750000e-05,1473256.1,3.175
16,7.899908,,4.000000e-05,1467330.2,3.175
17,7.883967,,4.250000e-05,1475688.1,3.175
18,7.862800,,4.500000e-05,1471316.2,3.175
19,7.845517,,4.750000e-05,1464110.2,3.175
20,7.821266,,5.000000e-05,1467283.2,3.175
21,7.815183,,5.250000e-05,1465784.9,3.175
22,7.815344,,5.500000e-05,1468737.6,3.175
23,7.771926,,5.750000e-05,1467698.5,3.175
24,7.767265,,6.000000e-05,1464656.3,3.175
25,7.751268,,6.250000e-05,1467573.1,3.175
26,7.736859,,6.500000e-05,1469672.0,3.175
27,7.718235,,6.750000e-05,1474342.6,3.175
28,7.707942,,7.000000e-05,1469636.7,3.175
29,7.690913,,7.250000e-05,1466007.7,3.175
30,7.672378,,7.500000e-05,1466520.0,3.175
31,7.663679,,7.750000e-05,1477179.0,3.175
32,7.643615,,8.000000e-05,1471028.8,3.175
33,7.626723,,8.250000e-05,1471115.4,3.175
34,7.601066,,8.500000e-05,1471036.6,3.175
35,7.580378,,8.750000e-05,1472048.9,3.175
36,7.568611,,9.000000e-05,1467479.1,3.175
37,7.550123,,9.250000e-05,1471225.6,3.175
38,7.526926,,9.500000e-05,1457700.8,3.175
39,7.519150,,9.750000e-05,1461055.7,3.175
40,7.492547,,1.000000e-04,1464090.7,3.175
41,7.487580,,9.999962e-05,1460566.6,3.175
42,7.462461,,9.999847e-05,1467812.1,3.175
43,7.447004,,9.999655e-05,1463997.1,3.175
44,7.420541,,9.999386e-05,1466790.0,3.175
45,7.403634,,9.999041e-05,1463517.8,3.175
46,7.369712,,9.998620e-05,1466844.8,3.175
47,7.376053,,9.998121e-05,1469456.0,3.175
48,7.328266,,9.997546e-05,1471017.0,3.175
49,7.330838,,9.996894e-05,1474710.4,3.175
50,7.298815,7.295789,9.996166e-05,1458903.8,3.175
51,7.276506,,9.995361e-05,1448819.0,3.175
52,7.258381,,9.994479e-05,1454411.2,3.175
53,7.265363,,9.993521e-05,1458563.2,3.175
54,7.249618,,9.992486e-05,1465863.1,3.175
55,7.220196,,9.991375e-05,1465538.7,3.175
56,7.217816,,9.990187e-05,1465558.2,3.175
57,7.181653,,9.988923e-05,1460943.1,3.175
58,7.162866,,9.987582e-05,1472423.5,3.175
59,7.143815,,9.986164e-05,1467189.3,3.175
60,7.161023,,9.984671e-05,1448605.2,3.175
61,7.106735,,9.983100e-05,1464941.2,3.175
62,7.108016,,9.981454e-05,1462875.2,3.175
63,7.093408,,9.979731e-05,1472593.1,3.175
64,7.078611,,9.977931e-05,1465042.7,3.175
65,7.073201,,9.976055e-05,1467996.3,3.175
66,7.040698,,9.974103e-05,1468215.9,3.175
67,7.025485,,9.972075e-05,1471662.8,3.175
68,7.010271,,9.969971e-05,1463291.8,3.175
69,6.981131,,9.967790e-05,1470470.0,3.175
70,6.972749,,9.965533e-05,1455578.0,3.175
71,6.974024,,9.963200e-05,1460186.4,3.175
72,6.946693,,9.960791e-05,1462112.6,3.175
73,6.946444,,9.958306e-05,1467287.2,3.175
74,6.920876,,9.955745e-05,1464625.1,3.175
75,6.913717,,9.953109e-05,1466649.1,3.175
76,6.895185,,9.950396e-05,1466054.6,3.175
77,6.873949,,9.947607e-05,1467114.9,3.175
78,6.871063,,9.944743e-05,1467694.5,3.175
79,6.853592,,9.941803e-05,1468784.7,3.175
80,6.816015,,9.938787e-05,1467831.7,3.175
81,6.795091,,9.935695e-05,1464851.4,3.175
82,6.804068,,9.932528e-05,1462128.2,3.175
83,6.789573,,9.929285e-05,1461467.4,3.175
84,6.765702,,9.925967e-05,1463556.7,3.175
85,6.758971,,9.922574e-05,1467060.1,3.175
86,6.717758,,9.919105e-05,1471398.9,3.175
87,6.721884,,9.915560e-05,1463849.0,3.175
88,6.694174,,9.911941e-05,1466613.9,3.175
89,6.672826,,9.908246e-05,1463568.4,3.175
90,6.663043,,9.904476e-05,1464835.8,3.175
91,6.662550,,9.900632e-05,1464652.4,3.175
92,6.632362,,9.896712e-05,1465878.7,3.175
93,6.639433,,9.892717e-05,1460248.5,3.175
94,6.627462,,9.888647e-05,1468749.3,3.175
95,6.608787,,9.884503e-05,1459291.1,3.175
96,6.590356,,9.880284e-05,1469004.4,3.175
97,6.563793,,9.875990e-05,1466883.9,3.175
98,6.557151,,9.871621e-05,1464238.9,3.175
99,6.515384,,9.867178e-05,1466602.1,3.175
100,6.524457,6.521194,9.862661e-05,1463813.9,3.175
101,6.513262,,9.858069e-05,1448754.1,3.175
102,6.519710,,9.853403e-05,1467729.8,3.175
103,6.486205,,9.848663e-05,1470010.0,3.175
104,6.473785,,9.843849e-05,1465601.2,3.175
105,6.442803,,9.838961e-05,1464913.9,3.175
106,6.466413,,9.833998e-05,1467647.5,3.175
107,6.424884,,9.828962e-05,1458482.0,3.175
108,6.400611,,9.823852e-05,1464554.9,3.175
109,6.385615,,9.818669e-05,1469031.9,3.175
110,6.363900,,9.813412e-05,1467886.6,3.175
111,6.348184,,9.808081e-05,1469118.3,3.175
112,6.340511,,9.802677e-05,1470867.4,3.175
113,6.345512,,9.797199e-05,1468353.1,3.175
114,6.323695,,9.791649e-05,1470474.0,3.175
115,6.312537,,9.786025e-05,1462672.8,3.175
116,6.298703,,9.780328e-05,1468008.1,3.175
117,6.283463,,9.774558e-05,1463155.5,3.175
118,6.284943,,9.768716e-05,1463580.1,3.175
119,6.249238,,9.762800e-05,1461716.1,3.175
120,6.240490,,9.756812e-05,1456384.0,3.175
121,6.210184,,9.750752e-05,1458930.9,3.175
122,6.213148,,9.744619e-05,1465382.5,3.175
123,6.186897,,9.738413e-05,1453073.5,3.175
124,6.162825,,9.732136e-05,1458644.5,3.175
125,6.191056,,9.725786e-05,1469900.0,3.175
