step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.331863,8.331808,0.000000e+00,251699.6,3.171
1,8.332902,,2.500000e-04,1477683.3,3.175
2,8.016230,,5.000000e-04,1489885.5,3.175
3,7.861299,,7.500000e-04,1490152.0,3.175
4,7.771454,,1.000000e-03,1488711.4,3.175
5,7.791619,,1.250000e-03,1488187.5,3.175
6,7.571003,,1.500000e-03,1491741.1,3.175
7,7.372286,,1.750000e-03,1485585.6,3.175
8,7.173606,,2.000000e-03,1478080.6,3.175
9,6.947780,,2.250000e-03,1489594.8,3.175
10,6.641528,,2.500000e-03,1491174.6,3.175
11,6.349230,,2.750000e-03,1489853.2,3.175
12,6.052656,,3.000000e-03,1486368.8,3.175
13,5.722594,,3.250000e-03,1491639.9,3.175
14,5.538923,,3.500000e-03,1490079.3,3.175
15,5.108584,,3.750000e-03,1490592.4,3.175
16,5.121845,,4.000000e-03,1492085.2,3.175
17,4.679561,,4.250000e-03,1492421.4,3.175
18,4.451730,,4.500000e-03,1492818.6,3.175
19,4.192813,,4.750000e-03,1486871.4,3.175
20,4.017892,,5.000000e-03,1491967.8,3.175
21,3.895390,,5.250000e-03,1494571.8,3.175
22,3.868111,,5.500000e-03,1493816.4,3.175
23,3.697240,,5.750000e-03,1482728.8,3.175
24,3.710448,,6.000000e-03,1488195.6,3.175
25,3.660625,,6.250000e-03,1492830.7,3.175
26,3.641818,,6.500000e-03,1495449.9,3.175
27,3.505868,,6.750000e-03,1492798.3,3.175
28,3.494106,,7.000000e-03,1469495.3,3.175
29,3.430245,,7.250000e-03,1484362.2,3.175
30,3.448945,,7.500000e-03,1489538.3,3.175
31,3.547131,,7.750000e-03,1490051.0,3.175
32,3.420213,,8.000000e-03,1491781.6,3.175
33,3.499339,,8.250000e-03,1494506.8,3.175
34,3.316707,,8.500000e-03,1491016.9,3.175
35,3.303335,,8.750000e-03,1494750.6,3.175
36,3.277213,,9.000000e-03,1495153.0,3.175
37,3.211745,,9.250000e-03,1495275.0,3.175
38,3.188573,,9.500000e-03,1494198.1,3.175
39,3.266155,,9.750000e-03,1487655.9,3.175
40,3.204269,,1.000000e-02,1484727.0,3.175
