step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.339153,8.338222,0.000000e+00,266161.1,2.368
1,8.338384,,2.500000e-04,2356624.9,2.374
2,8.127089,,5.000000e-04,2416063.0,2.374
3,7.876321,,7.500000e-04,2419486.9,2.374
4,7.782776,,1.000000e-03,2405259.9,2.374
5,7.647830,,1.250000e-03,2413475.0,2.374
6,7.510364,,1.500000e-03,2418869.5,2.374
7,7.364808,,1.750000e-03,2417157.2,2.374
8,7.106364,,2.000000e-03,2413591.5,2.374
9,6.858294,,2.250000e-03,2373104.7,2.374
10,6.525182,,2.500000e-03,2407925.2,2.374
11,6.210169,,2.750000e-03,2384964.6,2.374
12,5.908472,,3.000000e-03,2366047.3,2.374
13,5.567176,,3.250000e-03,2416243.6,2.374
14,5.257918,,3.500000e-03,2418571.5,2.374
15,4.846377,,3.750000e-03,2400722.3,2.374
16,4.630244,,4.000000e-03,2415320.0,2.374
17,4.376086,,4.250000e-03,2419572.1,2.374
18,4.138016,,4.500000e-03,2421543.8,2.374
19,3.898095,,4.750000e-03,2401341.0,2.374
20,3.818359,,5.000000e-03,2418305.5,2.374
21,3.713172,,5.250000e-03,2418901.4,2.374
22,3.691031,,5.500000e-03,2413252.5,2.374
23,3.653603,,5.750000e-03,2415256.3,2.374
24,3.463916,,6.000000e-03,2417412.3,2.374
25,3.446305,,6.250000e-03,2423465.2,2.374
26,3.270947,,6.500000e-03,2421159.8,2.374
27,3.182546,,6.750000e-03,2343195.4,2.374
28,3.142944,,7.000000e-03,2366413.9,2.374
29,3.074288,,7.250000e-03,2401215.2,2.374
30,2.995733,,7.500000e-03,2393656.2,2.374
31,3.049058,,7.750000e-03,2380627.0,2.374
32,3.036592,,8.000000e-03,2397821.9,2.374
33,3.004563,,8.250000e-03,2401991.5,2.374
34,2.882821,,8.500000e-03,2413792.9,2.374
35,2.855278,,8.750000e-03,2409835.7,2.374
36,2.828996,,9.000000e-03,2398460.0,2.374
37,2.784374,,9.250000e-03,2409603.3,2.374
38,2.748773,,9.500000e-03,2409075.4,2.374
39,2.807095,,9.750000e-03,2407050.2,2.374
40,2.707828,,1.000000e-02,2411146.3,2.374
41,2.817926,,9.999962e-03,2409867.4,2.374
42,2.780345,,9.999847e-03,2406702.4,2.374
43,2.765094,,9.999655e-03,2397100.5,2.374
44,2.723810,,9.999386e-03,2392760.3,2.374
45,2.688328,,9.999041e-03,2376551.7,2.374
