step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.342638,8.344409,0.000000e+00,256051.8,2.645
1,8.347132,,2.500000e-06,1962397.4,3.190
2,8.334099,,5.000000e-06,1991133.0,3.190
3,8.314844,,7.500000e-06,1992265.9,3.190
4,8.287242,,1.000000e-05,1989238.2,3.190
5,8.252048,,1.250000e-05,1990167.2,3.190
6,8.210236,,1.500000e-05,1986449.3,3.190
7,8.149322,,1.750000e-05,1982688.2,3.190
8,8.097062,,2.000000e-05,1987756.5,3.190
9,8.035372,,2.250000e-05,2000406.9,3.190
10,7.963313,,2.500000e-05,1980659.5,3.190
11,7.895035,,2.750000e-05,1965582.8,3.190
12,7.844386,,3.000000e-05,1975378.8,3.190
13,7.786979,,3.250000e-05,1981337.7,3.190
14,7.737216,,3.500000e-05,1977304.2,3.190
15,7.664903,,3.750000e-05,1978321.7,3.190
16,7.627114,,4.000000e-05,1997695.5,3.190
17,7.592660,,4.250000e-05,1988231.0,3.190
18,7.549974,,4.500000e-05,1988482.7,3.190
19,7.510899,,4.750000e-05,1977361.1,3.190
20,7.467569,,5.000000e-05,1978535.3,3.190
21,7.453841,,5.250000e-05,1997884.3,3.190
22,7.447949,,5.500000e-05,1993096.5,3.190
23,7.377562,,5.750000e-05,1984721.0,3.190
24,7.371190,,6.000000e-05,1972281.8,3.190
25,7.339524,,6.250000e-05,1970959.6,3.190
26,7.317714,,6.500000e-05,1972649.8,3.190
27,7.285351,,6.750000e-05,1986966.3,3.190
28,7.266520,,7.000000e-05,1991457.6,3.190
29,7.240202,,7.250000e-05,1991003.2,3.190
30,7.209155,,7.500000e-05,1985609.9,3.190
31,7.195396,,7.750000e-05,1981537.6,3.190
32,7.167221,,8.000000e-05,1967320.2,3.190
33,7.132003,,8.250000e-05,1985975.7,3.190
34,7.084899,,8.500000e-05,1996803.0,3.190
35,7.048751,,8.750000e-05,1980516.8,3.190
36,7.012847,,9.000000e-05,1993443.4,3.190
37,6.972553,,9.250000e-05,1980024.6,3.190
38,6.916360,,9.500000e-05,1968990.1,3.190
39,6.900714,,9.750000e-05,1964845.2,3.190
40,6.854541,,1.000000e-04,1973195.0,3.190
41,6.834322,,9.999962e-05,1974846.6,3.190
42,6.788563,,9.999847e-05,1974265.0,3.190
43,6.750483,,9.999655e-05,1969526.2,3.190
44,6.698743,,9.999386e-05,1973152.5,3.190
45,6.667301,,9.999041e-05,1976635.9,3.190
46,6.608899,,9.998620e-05,1981037.8,3.190
47,6.609892,,9.998121e-05,1980866.5,3.190
48,6.522008,,9.997546e-05,1982774.0,3.190
49,6.515470,,9.996894e-05,1975385.9,3.190
50,6.460721,6.449067,9.996166e-05,1980217.2,3.190
51,6.414698,,9.995361e-05,1971305.9,3.190
52,6.379535,,9.994479e-05,1975613.0,3.190
53,6.382382,,9.993521e-05,1977987.1,3.190
54,6.345822,,9.992486e-05,1966025.6,3.190
55,6.286173,,9.991375e-05,1983439.3,3.190
56,6.278467,,9.990187e-05,1984592.1,3.190
57,6.210529,,9.988923e-05,1979703.8,3.190
58,6.171703,,9.987582e-05,1961977.2,3.190
59,6.130734,,9.986164e-05,1978392.9,3.190
60,6.162167,,9.984671e-05,1970422.7,3.190
61,6.053150,,9.983100e-05,1970712.3,3.190
62,6.060549,,9.981454e-05,1967925.8,3.190
63,6.030145,,9.979731e-05,1949627.0,3.190
64,6.000478,,9.977931e-05,1968475.4,3.190
65,5.986834,,9.976055e-05,1988497.1,3.190
66,5.926129,,9.974103e-05,1986671.9,3.190
67,5.895835,,9.972075e-05,1979775.0,3.190
68,5.862114,,9.969971e-05,1972288.9,3.190
69,5.805648,,9.967790e-05,1969801.4,3.190
70,5.788171,,9.965533e-05,1988446.7,3.190
71,5.786721,,9.963200e-05,1992778.6,3.190
72,5.737841,,9.960791e-05,1996128.7,3.190
73,5.740914,,9.958306e-05,1989778.2,3.190
74,5.687521,,9.955745e-05,1985724.7,3.190
75,5.674974,,9.953109e-05,1987720.6,3.190
76,5.640843,,9.950396e-05,1984097.8,3.190
77,5.598674,,9.947607e-05,1993111.0,3.190
78,5.592025,,9.944743e-05,1980945.0,3.190
79,5.561672,,9.941803e-05,1977233.1,3.190
80,5.488446,,9.938787e-05,1981501.9,3.190
81,5.449476,,9.935695e-05,1976074.6,3.190
82,5.470676,,9.932528e-05,1976394.3,3.190
83,5.448023,,9.929285e-05,1967024.5,3.190
84,5.397494,,9.925967e-05,1982802.6,3.190
85,5.382327,,9.922574e-05,1982009.1,3.190
86,5.304050,,9.919105e-05,1984370.0,3.190
87,5.317831,,9.915560e-05,1979468.5,3.190
88,5.259333,,9.911941e-05,1982109.2,3.190
89,5.220919,,9.908246e-05,1993537.4,3.190
90,5.206585,,9.904476e-05,1987878.7,3.190
91,5.206769,,9.900632e-05,1985810.7,3.190
92,5.146625,,9.896712e-05,1984291.2,3.190
93,5.168406,,9.892717e-05,1980531.1,3.190
94,5.145348,,9.888647e-05,1985825.1,3.190
95,5.114858,,9.884503e-05,1996223.0,3.190
96,5.079222,,9.880284e-05,1995628.8,3.190
97,5.029386,,9.875990e-05,1988482.7,3.190
98,5.018501,,9.871621e-05,1981844.8,3.190
99,4.936906,,9.867178e-05,1979005.4,3.190
100,4.960284,4.961082,9.862661e-05,1985265.7,3.190
101,4.945243,,9.858069e-05,1982037.7,3.190
102,4.958627,,9.853403e-05,1989641.4,3.190
103,4.898828,,9.848663e-05,1993306.1,3.190
104,4.878556,,9.843849e-05,1980987.8,3.190
105,4.823701,,9.838961e-05,1979219.1,3.190
106,4.877548,,9.833998e-05,1994311.2,3.190
107,4.800584,,9.828962e-05,1990549.1,3.190
108,4.753792,,9.823852e-05,1986399.1,3.190
109,4.728860,,9.818669e-05,1980845.1,3.190
110,4.691651,,9.813412e-05,1977638.5,3.190
111,4.668209,,9.808081e-05,1988015.3,3.190
112,4.652386,,9.802677e-05,1995266.6,3.190
113,4.673341,,9.797199e-05,1997818.9,3.190
114,4.637238,,9.791649e-05,1988835.2,3.190
115,4.622432,,9.786025e-05,1986183.8,3.190
116,4.601695,,9.780328e-05,1980202.9,3.190
117,4.577925,,9.774558e-05,1986808.3,3.190
118,4.589478,,9.768716e-05,1999010.3,3.190
119,4.524689,,9.762800e-05,2000661.7,3.190
120,4.519029,,9.756812e-05,1992576.4,3.190
121,4.459464,,9.750752e-05,1982323.6,3.190
122,4.475063,,9.744619e-05,1981709.0,3.190
123,4.429055,,9.738413e-05,1986506.8,3.190
124,4.382015,,9.732136e-05,1998588.8,3.190
125,4.448464,,9.725786e-05,1999861.1,3.190
126,4.346392,,9.719364e-05,1990837.4,3.190
127,4.381103,,9.712870e-05,1985932.7,3.190
128,4.367782,,9.706305e-05,1985588.4,3.190
129,4.363114,,9.699668e-05,1992684.7,3.190
130,4.327570,,9.692959e-05,1988116.0,3.190
131,4.349754,,9.686179e-05,1989403.8,3.190
132,4.287670,,9.679327e-05,1986521.1,3.190
133,4.303328,,9.672405e-05,1982252.1,3.190
134,4.309575,,9.665411e-05,1984971.8,3.190
135,4.172562,,9.658346e-05,1979447.1,3.190
136,4.177613,,9.651210e-05,1990902.3,3.190
137,4.165461,,9.644004e-05,1995447.7,3.190
138,4.146511,,9.636727e-05,1998741.4,3.190
139,4.125470,,9.629379e-05,1989965.4,3.190
140,4.115109,,9.621961e-05,1986463.7,3.190
141,4.102407,,9.614473e-05,1984527.6,3.190
142,4.081392,,9.606915e-05,1991905.0,3.190
143,4.097667,,9.599286e-05,1991428.8,3.190
144,4.045599,,9.591588e-05,2004316.0,3.190
145,4.035127,,9.583820e-05,1998087.6,3.190
146,4.101999,,9.575983e-05,1989202.2,3.190
147,4.033208,,9.568076e-05,1981301.9,3.190
148,3.933026,,9.560100e-05,1981387.6,3.190
149,3.959867,,9.552054e-05,1986018.8,3.190
150,3.934802,3.971841,9.543940e-05,1996607.2,3.190
151,3.958946,,9.535756e-05,1964360.7,3.190
152,3.927414,,9.527504e-05,1984033.4,3.190
153,3.864936,,9.519183e-05,1979960.4,3.190
154,3.935897,,9.510794e-05,1994506.6,3.190
155,3.869548,,9.502336e-05,2001390.0,3.190
156,3.914358,,9.493810e-05,1995570.8,3.190
157,3.841906,,9.485216e-05,1984570.6,3.190
158,3.839749,,9.476554e-05,1988813.6,3.190
159,3.815159,,9.467824e-05,1980459.7,3.190
160,3.751363,,9.459027e-05,1966897.8,3.190
161,3.789454,,9.450162e-05,1985459.3,3.190
162,3.782420,,9.441230e-05,1986140.7,3.190
163,3.676697,,9.432231e-05,1974874.9,3.190
164,3.753756,,9.423165e-05,1974534.5,3.190
165,3.656716,,9.414032e-05,1981766.2,3.190
166,3.722309,,9.404832e-05,1992042.1,3.190
167,3.685004,,9.395565e-05,1997811.7,3.190
168,3.771035,,9.386233e-05,1987770.9,3.190
169,3.691272,,9.376834e-05,1972713.6,3.190
170,3.657244,,9.367368e-05,1986851.4,3.190
171,3.650531,,9.357837e-05,1979917.6,3.190
172,3.644137,,9.348241e-05,1989267.0,3.190
173,3.612429,,9.338578e-05,1994217.2,3.190
174,3.628526,,9.328851e-05,1996542.0,3.190
175,3.585088,,9.319058e-05,1980295.6,3.190
176,3.578323,,9.309200e-05,1983060.1,3.190
177,3.563045,,9.299277e-05,1976813.6,3.190
178,3.603439,,9.289289e-05,1976593.3,3.190
179,3.555034,,9.279237e-05,1990051.9,3.190
180,3.565951,,9.269120e-05,1984233.9,3.190
181,3.514041,,9.258939e-05,1979318.9,3.190
182,3.489609,,9.248694e-05,1984706.7,3.190
183,3.469037,,9.238385e-05,1984728.2,3.190
184,3.530654,,9.228012e-05,1978179.3,3.190
185,3.468812,,9.217576e-05,1996295.5,3.190
186,3.479795,,9.207077e-05,2001783.5,3.190
187,3.487218,,9.196514e-05,1967355.4,3.190
188,3.469385,,9.185888e-05,1974520.3,3.190
189,3.413000,,9.175200e-05,1954374.6,3.190
190,3.456986,,9.164449e-05,1940392.3,3.190
191,3.413587,,9.153635e-05,1958189.5,3.190
192,3.447500,,9.142759e-05,1988216.6,3.190
193,3.345031,,9.131821e-05,1977723.9,3.190
194,3.454925,,9.120821e-05,1967468.0,3.190
195,3.305001,,9.109760e-05,1966989.3,3.190
196,3.392363,,9.098637e-05,1960654.7,3.190
197,3.396127,,9.087452e-05,1975634.3,3.190
198,3.378240,,9.076207e-05,1982609.5,3.190
199,3.256676,,9.064900e-05,1943307.3,3.190
200,3.372589,3.338693,9.053533e-05,1934200.3,3.190
201,3.248787,,9.042105e-05,1970246.2,3.190
202,3.300678,,9.030617e-05,1986456.5,3.190
203,3.335288,,9.019069e-05,1998755.9,3.190
204,3.300808,,9.007461e-05,1989259.8,3.190
205,3.236155,,8.995792e-05,1985724.7,3.190
206,3.294701,,8.984065e-05,1990960.0,3.190
207,3.273423,,8.972278e-05,1983460.7,3.190
208,3.222425,,8.960432e-05,1982945.6,3.190
209,3.188990,,8.948526e-05,1988072.8,3.190
210,3.236654,,8.936562e-05,1986966.3,3.190
211,3.226716,,8.924540e-05,1981073.5,3.190
212,3.192210,,8.912459e-05,1982152.0,3.190
213,3.212842,,8.900320e-05,1974960.1,3.190
214,3.154591,,8.888123e-05,1992244.2,3.190
215,3.254752,,8.875868e-05,1990030.3,3.190
216,3.181674,,8.863556e-05,1993631.4,3.190
217,3.207096,,8.851187e-05,1989735.0,3.190
218,3.152913,,8.838760e-05,1988374.8,3.190
219,3.128549,,8.826276e-05,1987540.9,3.190
220,3.105178,,8.813736e-05,1987533.8,3.190
221,3.150111,,8.801139e-05,1996658.0,3.190
222,3.086196,,8.788486e-05,2002571.0,3.190
223,3.130460,,8.775777e-05,1991941.1,3.190
224,3.171558,,8.763012e-05,1993421.7,3.190
225,3.146108,,8.750192e-05,1989288.6,3.190
226,3.107230,,8.737316e-05,1992294.8,3.190
227,3.109280,,8.724385e-05,1995846.1,3.190
228,3.081995,,8.711399e-05,1994861.2,3.190
229,3.087586,,8.698358e-05,1993219.4,3.190
230,3.062722,,8.685263e-05,1988871.2,3.190
231,3.021323,,8.672113e-05,1972741.9,3.190
232,3.021433,,8.658910e-05,1973003.8,3.190
233,3.006476,,8.645652e-05,1976230.9,3.190
234,3.075568,,8.632341e-05,1986284.3,3.190
235,3.032502,,8.618977e-05,1983847.2,3.190
236,2.997952,,8.605559e-05,1983754.2,3.190
237,2.976375,,8.592089e-05,1988015.3,3.190
238,3.008970,,8.578566e-05,1982302.1,3.190
239,3.010673,,8.564990e-05,1995317.3,3.190
240,2.969752,,8.551362e-05,1998719.6,3.190
241,2.983259,,8.537682e-05,1990469.8,3.190
242,2.915073,,8.523950e-05,1991926.6,3.190
243,2.972017,,8.510167e-05,1990657.2,3.190
244,3.035448,,8.496333e-05,1980317.0,3.190
245,2.924128,,8.482447e-05,1999264.7,3.190
246,2.935305,,8.468511e-05,2003884.9,3.190
247,2.943216,,8.454524e-05,1994173.8,3.190
248,2.968479,,8.440486e-05,1985459.3,3.190
249,2.892013,,8.426399e-05,1985825.1,3.190
250,2.908173,2.950514,8.412262e-05,1984069.2,3.190
251,2.949746,,8.398075e-05,1984642.2,3.190
252,2.938976,,8.383838e-05,2001215.1,3.190
253,2.854310,,8.369553e-05,1991840.0,3.190
254,2.880218,,8.355219e-05,1988439.6,3.190
255,2.839495,,8.340835e-05,1981630.5,3.190
256,2.906053,,8.326404e-05,1979482.8,3.190
257,2.983457,,8.311924e-05,1995121.8,3.190
258,2.877910,,8.297397e-05,1989936.6,3.190
259,2.874191,,8.282822e-05,1988166.3,3.190
260,2.878622,,8.268199e-05,1981930.5,3.190
261,2.838969,,8.253529e-05,1986571.4,3.190
262,2.785573,,8.238812e-05,1997289.1,3.190
263,2.851837,,8.224049e-05,1997383.4,3.190
264,2.831129,,8.209239e-05,1999693.8,3.190
265,2.772235,,8.194383e-05,1990577.9,3.190
266,2.863436,,8.179481e-05,1987598.4,3.190
