step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.326402,8.327452,0.000000e+00,112451.5,2.869
1,8.328201,,2.500000e-06,2389681.6,2.877
2,8.322613,,5.000000e-06,2447623.5,2.877
3,8.314506,,7.500000e-06,2452383.9,2.877
4,8.299932,,1.000000e-05,2461233.2,2.877
5,8.288695,,1.250000e-05,2456120.1,2.877
6,8.265754,,1.500000e-05,2448561.0,2.877
7,8.238061,,1.750000e-05,2464974.3,2.877
8,8.209807,,2.000000e-05,2462787.8,2.877
9,8.181373,,2.250000e-05,2464333.4,2.877
10,8.137811,,2.500000e-05,2455538.6,2.877
11,8.099442,,2.750000e-05,2459691.5,2.877
12,8.065340,,3.000000e-05,2457921.0,2.877
13,8.022220,,3.250000e-05,2445239.3,2.877
14,7.984433,,3.500000e-05,2431063.4,2.877
15,7.932921,,3.750000e-05,2459933.7,2.877
16,7.903839,,4.000000e-05,2453993.1,2.877
17,7.877266,,4.250000e-05,2443956.6,2.877
18,7.844354,,4.500000e-05,2447721.6,2.877
19,7.811625,,4.750000e-05,2459955.7,2.877
20,7.781012,,5.000000e-05,2452974.8,2.877
21,7.764021,,5.250000e-05,2454343.7,2.877
22,7.754771,,5.500000e-05,2453883.6,2.877
23,7.708089,,5.750000e-05,2448201.2,2.877
24,7.701564,,6.000000e-05,2434001.8,2.877
25,7.674275,,6.250000e-05,2458338.6,2.877
26,7.660661,,6.500000e-05,2459273.4,2.877
27,7.642516,,6.750000e-05,2454804.0,2.877
28,7.621689,,7.000000e-05,2458217.7,2.877
29,7.609965,,7.250000e-05,2452285.5,2.877
30,7.590563,,7.500000e-05,2443250.6,2.877
31,7.583376,,7.750000e-05,2439326.2,2.877
32,7.567257,,8.000000e-05,2440419.8,2.877
33,7.548698,,8.250000e-05,2450678.5,2.877
34,7.527069,,8.500000e-05,2451979.2,2.877
35,7.508893,,8.750000e-05,2439272.0,2.877
36,7.489335,,9.000000e-05,2451181.2,2.877
37,7.470489,,9.250000e-05,2439715.9,2.877
38,7.438690,,9.500000e-05,2431880.7,2.877
39,7.427706,,9.750000e-05,2436061.8,2.877
40,7.395142,,1.000000e-04,2454069.8,2.877
41,7.386646,,9.999962e-05,2446697.6,2.877
42,7.350544,,9.999847e-05,2454288.9,2.877
43,7.325033,,9.999655e-05,2461453.6,2.877
44,7.290025,,9.999386e-05,2455549.6,2.877
45,7.272755,,9.999041e-05,2459999.7,2.877
46,7.243813,,9.998620e-05,2449979.6,2.877
47,7.239086,,9.998121e-05,2446077.0,2.877
48,7.187369,,9.997546e-05,2448626.4,2.877
49,7.180207,,9.996894e-05,2439824.1,2.877
50,7.152679,7.134785,9.996166e-05,2441926.6,2.877
51,7.115689,,9.995361e-05,2427103.0,2.877
52,7.093115,,9.994479e-05,2461828.4,2.877
53,7.094518,,9.993521e-05,2467430.3,2.877
54,7.066587,,9.992486e-05,2462986.4,2.877
55,7.029857,,9.991375e-05,2449030.0,2.877
56,7.022180,,9.990187e-05,2448648.3,2.877
57,6.985319,,9.988923e-05,2461795.3,2.877
58,6.953126,,9.987582e-05,2454584.8,2.877
59,6.931918,,9.986164e-05,2439553.5,2.877
60,6.947575,,9.984671e-05,2445261.0,2.877
61,6.872513,,9.983100e-05,2444619.5,2.877
62,6.879118,,9.981454e-05,2448004.9,2.877
63,6.856943,,9.979731e-05,2446153.2,2.877
64,6.837595,,9.977931e-05,2462909.2,2.877
65,6.827943,,9.976055e-05,2453982.2,2.877
66,6.780224,,9.974103e-05,2445021.8,2.877
67,6.764666,,9.972075e-05,2446654.0,2.877
68,6.739233,,9.969971e-05,2435845.9,2.877
69,6.702189,,9.967790e-05,2444891.3,2.877
70,6.683282,,9.965533e-05,2418220.4,2.877
71,6.679412,,9.963200e-05,2447078.7,2.877
72,6.645563,,9.960791e-05,2439997.4,2.877
73,6.648301,,9.958306e-05,2439163.8,2.877
74,6.604927,,9.955745e-05,2445543.9,2.877
75,6.594657,,9.953109e-05,2442089.3,2.877
76,6.570883,,9.950396e-05,2444673.9,2.877
77,6.540425,,9.947607e-05,2430622.7,2.877
78,6.536284,,9.944743e-05,2420594.8,2.877
79,6.512093,,9.941803e-05,2424031.6,2.877
80,6.466765,,9.938787e-05,2430321.8,2.877
81,6.438814,,9.935695e-05,2420872.0,2.877
82,6.437737,,9.932528e-05,2426610.2,2.877
83,6.426631,,9.929285e-05,2408357.7,2.877
84,6.389615,,9.925967e-05,2405375.6,2.877
85,6.377130,,9.922574e-05,2416604.7,2.877
86,6.331012,,9.919105e-05,2436374.9,2.877
87,6.333236,,9.915560e-05,2429935.1,2.877
88,6.296050,,9.911941e-05,2430536.7,2.877
89,6.267180,,9.908246e-05,2444000.0,2.877
90,6.258748,,9.904476e-05,2449226.4,2.877
91,6.249307,,9.900632e-05,2456438.3,2.877
92,6.204839,,9.896712e-05,2432354.1,2.877
93,6.218837,,9.892717e-05,2445478.6,2.877
94,6.203141,,9.888647e-05,2436029.4,2.877
95,6.174714,,9.884503e-05,2442805.5,2.877
96,6.147733,,9.880284e-05,2441189.2,2.877
97,6.117081,,9.875990e-05,2449259.2,2.877
98,6.106455,,9.871621e-05,2447351.1,2.877
99,6.054105,,9.867178e-05,2440322.3,2.877
100,6.056672,6.055162,9.862661e-05,2440430.7,2.877
101,6.051673,,9.858069e-05,2425379.0,2.877
102,6.056826,,9.853403e-05,2451224.9,2.877
103,6.008624,,9.848663e-05,2459812.6,2.877
104,5.993215,,9.843849e-05,2450503.8,2.877
105,5.954866,,9.838961e-05,2436018.6,2.877
106,5.981916,,9.833998e-05,2439023.1,2.877
107,5.934589,,9.828962e-05,2447296.6,2.877
108,5.896334,,9.823852e-05,2446175.0,2.877
109,5.874091,,9.818669e-05,2453511.3,2.877
110,5.846975,,9.813412e-05,2428282.2,2.877
111,5.833386,,9.808081e-05,2448975.5,2.877
