step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.339153,8.338222,0.000000e+00,250980.0,2.368
1,8.338384,,2.500000e-05,2385958.3,2.374
2,8.312818,,5.000000e-05,2426888.7,2.374
3,8.264855,,7.500000e-05,2419284.6,2.374
4,8.202307,,1.000000e-04,2419497.6,2.374
5,8.117487,,1.250000e-04,2427360.2,2.374
6,8.016406,,1.500000e-04,2430869.9,2.374
7,7.921829,,1.750000e-04,2434077.2,2.374
8,7.863021,,2.000000e-04,2425764.3,2.374
9,7.815951,,2.250000e-04,2425657.3,2.374
10,7.761685,,2.500000e-04,2424801.4,2.374
11,7.725070,,2.750000e-04,2363341.7,2.374
12,7.697068,,3.000000e-04,2370669.2,2.374
13,7.648988,,3.250000e-04,2386828.5,2.374
14,7.604121,,3.500000e-04,2392541.6,2.374
15,7.526901,,3.750000e-04,2405323.0,2.374
16,7.488089,,4.000000e-04,2385544.2,2.374
17,7.433963,,4.250000e-04,2415606.5,2.374
18,7.359897,,4.500000e-04,2402054.5,2.374
19,7.282814,,4.750000e-04,2396337.7,2.374
20,7.204601,,5.000000e-04,2406217.9,2.374
21,7.140324,,5.250000e-04,2415988.7,2.374
22,7.077821,,5.500000e-04,2432580.1,2.374
23,6.971005,,5.750000e-04,2434174.2,2.374
24,6.889554,,6.000000e-04,2438352.4,2.374
25,6.800318,,6.250000e-04,2434077.2,2.374
26,6.692654,,6.500000e-04,2429591.5,2.374
27,6.589880,,6.750000e-04,2428293.0,2.374
28,6.507692,,7.000000e-04,2427992.7,2.374
29,6.397484,,7.250000e-04,2380926.0,2.374
30,6.288955,,7.500000e-04,2419657.3,2.374
31,6.204977,,7.750000e-04,2419646.6,2.374
32,6.094143,,8.000000e-04,2433764.7,2.374
33,5.993630,,8.250000e-04,2437487.5,2.374
34,5.853100,,8.500000e-04,2413337.3,2.374
35,5.743234,,8.750000e-04,2409920.2,2.374
36,5.642049,,9.000000e-04,2438698.5,2.374
37,5.521615,,9.250000e-04,2435306.4,2.374
38,5.387103,,9.500000e-04,2438190.2,2.374
39,5.301158,,9.750000e-04,2436353.3,2.374
40,5.161359,,1.000000e-03,2435133.8,2.374
41,5.100945,,9.999962e-04,2430590.5,2.374
42,4.993948,,9.999847e-04,2430891.4,2.374
43,4.902634,,9.999655e-04,2434303.6,2.374
44,4.784720,,9.999386e-04,2436202.2,2.374
45,4.692045,,9.999041e-04,2426524.5,2.374
46,4.551391,,9.998620e-04,2435328.0,2.374
47,4.562056,,9.998121e-04,2413877.7,2.374
48,4.378176,,9.997546e-04,2404208.0,2.374
49,4.349218,,9.996894e-04,2431966.8,2.374
50,4.233079,4.213547,9.996166e-04,2429301.6,2.374
51,4.142789,,9.995361e-04,2394104.5,2.374
52,4.084379,,9.994479e-04,2422237.3,2.374
53,4.103352,,9.993521e-04,2421117.2,2.374
54,4.016443,,9.992486e-04,2429484.1,2.374
55,3.931722,,9.991375e-04,2414195.7,2.374
56,3.900841,,9.990187e-04,2386020.5,2.374
57,3.791490,,9.988923e-04,2422354.7,2.374
58,3.729541,,9.987582e-04,2429484.1,2.374
59,3.671029,,9.986164e-04,2420488.2,2.374
60,3.728917,,9.984671e-04,2433947.9,2.374
61,3.554660,,9.983100e-04,2435252.5,2.374
62,3.565132,,9.981454e-04,2404302.6,2.374
63,3.550373,,9.979731e-04,2428196.4,2.374
64,3.495150,,9.977931e-04,2434012.6,2.374
65,3.479928,,9.976055e-04,2433635.4,2.374
66,3.379656,,9.974103e-04,2432547.8,2.374
67,3.352161,,9.972075e-04,2431762.4,2.374
68,3.328657,,9.969971e-04,2433592.4,2.374
69,3.234797,,9.967790e-04,2434001.8,2.374
70,3.245811,,9.965533e-04,2436450.5,2.374
71,3.266980,,9.963200e-04,2436720.5,2.374
72,3.195733,,9.960791e-04,2434497.6,2.374
73,3.215443,,9.958306e-04,2439326.2,2.374
74,3.158853,,9.955745e-04,2401550.8,2.374
75,3.137552,,9.953109e-04,2441384.4,2.374
76,3.105828,,9.950396e-04,2439142.2,2.374
77,3.068187,,9.947607e-04,2446240.3,2.374
78,3.060552,,9.944743e-04,2444456.5,2.374
79,3.049232,,9.941803e-04,2427885.4,2.374
80,2.958549,,9.938787e-04,2430214.4,2.374
81,2.903255,,9.935695e-04,2426599.5,2.374
82,2.986729,,9.932528e-04,2420019.4,2.374
83,2.955737,,9.929285e-04,2385119.8,2.374
84,2.904915,,9.925967e-04,2409265.4,2.374
85,2.903402,,9.922574e-04,2419093.0,2.374
86,2.805841,,9.919105e-04,2425775.0,2.374
87,2.848377,,9.915560e-04,2419486.9,2.374
88,2.770944,,9.911941e-04,2421181.2,2.374
89,2.760616,,9.908246e-04,2438947.4,2.374
90,2.753788,,9.904476e-04,2427403.0,2.374
91,2.775275,,9.900632e-04,2442197.8,2.374
92,2.696011,,9.896712e-04,2423390.4,2.374
93,2.738645,,9.892717e-04,2402170.0,2.374
94,2.770139,,9.888647e-04,2426417.4,2.374
95,2.749238,,9.884503e-04,2426556.6,2.374
96,2.700093,,9.880284e-04,2433344.6,2.374
97,2.639871,,9.875990e-04,2445685.3,2.374
98,2.649961,,9.871621e-04,2436720.5,2.374
99,2.559128,,9.867178e-04,2441980.8,2.374
