step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.366302,8.367357,0.000000e+00,258129.8,4.165
1,8.368114,,7.500000e-05,1304965.4,4.171
2,7.542917,,1.500000e-04,1310886.9,4.171
3,7.011759,,2.250000e-04,1312877.9,4.171
4,6.792214,,3.000000e-04,1313169.6,4.171
5,6.598443,,3.750000e-04,1313075.5,4.171
6,6.382202,,4.500000e-04,1312244.9,4.171
7,6.069803,,5.250000e-04,1312473.6,4.171
8,6.163781,,6.000000e-04,1310630.6,4.171
9,5.610829,,6.750000e-04,1306177.7,4.171
10,5.276623,,7.500000e-04,1313555.5,4.171
11,5.035654,,8.250000e-04,1313885.1,4.171
12,4.830094,,9.000000e-04,1314136.4,4.171
13,4.546290,,9.750000e-04,1314127.0,4.171
14,4.356893,,1.050000e-03,1314306.0,4.171
15,3.920568,,1.125000e-03,1313069.2,4.171
16,3.863737,,1.200000e-03,1306478.8,4.171
17,3.658358,,1.275000e-03,1304154.3,4.171
18,3.683887,,1.350000e-03,1307289.6,4.171
19,3.360079,,1.425000e-03,1309254.1,4.171
20,3.354479,,1.500000e-03,1309959.2,4.171
21,3.263090,,1.575000e-03,1311030.7,4.171
22,3.282407,,1.650000e-03,1311815.9,4.171
23,3.172694,,1.725000e-03,1312881.1,4.171
24,3.075633,,1.800000e-03,1311615.6,4.171
25,3.028313,,1.875000e-03,1311155.8,4.171
26,2.938458,,1.950000e-03,1307591.2,4.171
27,2.856719,,2.025000e-03,1307019.2,4.171
28,2.897146,,2.100000e-03,1309051.5,4.171
29,2.808726,,2.175000e-03,1308313.2,4.171
30,2.721557,,2.250000e-03,1311443.5,4.171
31,2.830758,,2.325000e-03,1311024.4,4.171
32,2.745094,,2.400000e-03,1310958.8,4.171
33,2.729271,,2.475000e-03,1312100.8,4.171
34,2.664722,,2.550000e-03,1309397.6,4.171
35,2.664185,,2.625000e-03,1310152.7,4.171
36,2.652099,,2.700000e-03,1308739.9,4.171
37,2.643414,,2.775000e-03,1309569.1,4.171
38,2.623819,,2.850000e-03,1307958.3,4.171
39,2.599849,,2.925000e-03,1306739.6,4.171
40,2.513234,,3.000000e-03,1306593.7,4.171
41,2.614522,,2.999988e-03,1309475.6,4.171
42,2.593734,,2.999954e-03,1311549.9,4.171
43,2.567434,,2.999896e-03,1311321.5,4.171
44,2.533933,,2.999816e-03,1311177.7,4.171
45,2.510984,,2.999712e-03,1309965.4,4.171
46,2.367217,,2.999586e-03,1312194.8,4.171
47,2.492792,,2.999436e-03,1311637.5,4.171
48,2.345737,,2.999264e-03,1311443.5,4.171
49,2.452229,,2.999068e-03,1311778.4,4.171
50,2.369674,2.430052,2.998850e-03,1311628.1,4.171
51,2.344301,,2.998608e-03,1305070.7,4.171
52,2.355799,,2.998344e-03,1311900.4,4.171
53,2.389578,,2.998056e-03,1312818.4,4.171
54,2.399032,,2.997746e-03,1312693.0,4.171
55,2.337418,,2.997413e-03,1313263.7,4.171
56,2.350561,,2.997056e-03,1312561.3,4.171
57,2.274708,,2.996677e-03,1311112.0,4.171
58,2.224699,,2.996275e-03,1312301.3,4.171
59,2.230526,,2.995849e-03,1311675.1,4.171
60,2.296863,,2.995401e-03,1313022.2,4.171
61,2.219637,,2.994930e-03,1313141.3,4.171
62,2.232986,,2.994436e-03,1313194.7,4.171
63,2.227045,,2.993919e-03,1313477.0,4.171
64,2.257179,,2.993379e-03,1310618.1,4.171
65,2.251705,,2.992817e-03,1310708.8,4.171
66,2.171398,,2.992231e-03,1310905.7,4.171
67,2.152458,,2.991623e-03,1311421.6,4.171
68,2.176807,,2.990991e-03,1312536.3,4.171
69,2.097936,,2.990337e-03,1312884.2,4.171
