step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.331863,8.331808,0.000000e+00,250211.2,3.171
1,8.332902,,7.500000e-03,1463334.7,3.175
2,8.024490,,1.500000e-02,1475692.1,3.175
3,7.191247,,2.250000e-02,1471335.9,3.175
4,5.344475,,3.000000e-02,1471410.7,3.175
5,4.476229,,3.750000e-02,1468341.4,3.175
6,4.905840,,4.500000e-02,1469177.2,3.175
7,5.112266,,5.250000e-02,1464012.7,3.175
8,4.980578,,6.000000e-02,1462953.1,3.175
9,4.905015,,6.750000e-02,1468388.4,3.175
10,4.728059,,7.500000e-02,1475676.3,3.175
11,4.435837,,8.250000e-02,1467788.6,3.175
12,4.645130,,9.000000e-02,1469884.2,3.175
13,4.607616,,9.750000e-02,1470328.5,3.175
14,4.426440,,1.050000e-01,1471611.6,3.175
15,4.084937,,1.125000e-01,1467937.5,3.175
16,4.076906,,1.200000e-01,1462571.6,3.175
17,4.112692,,1.275000e-01,1468211.9,3.175
18,4.041203,,1.350000e-01,1465292.6,3.175
19,3.958574,,1.425000e-01,1463599.6,3.175
20,3.911457,,1.500000e-01,1465781.0,3.175
21,3.863433,,1.575000e-01,1464277.9,3.175
22,3.888883,,1.650000e-01,1467953.2,3.175
23,3.784125,,1.725000e-01,1469161.5,3.175
24,3.796173,,1.800000e-01,1467349.8,3.175
25,3.759389,,1.875000e-01,1468886.7,3.175
26,3.716467,,1.950000e-01,1468404.1,3.175
27,3.722560,,2.025000e-01,1463081.5,3.175
28,3.735259,,2.100000e-01,1466449.6,3.175
29,3.681695,,2.175000e-01,1462665.0,3.175
30,3.610173,,2.250000e-01,1463023.1,3.175
31,3.694221,,2.325000e-01,1464750.0,3.175
32,3.643090,,2.400000e-01,1466007.7,3.175
33,3.633057,,2.475000e-01,1474026.3,3.175
34,3.563599,,2.550000e-01,1468855.3,3.175
35,3.544592,,2.625000e-01,1465824.0,3.175
36,3.537990,,2.700000e-01,1469888.2,3.175
37,3.500893,,2.775000e-01,1464476.8,3.175
38,3.491753,,2.850000e-01,1468376.7,3.175
39,3.505339,,2.925000e-01,1469291.0,3.175
40,3.407053,,3.000000e-01,1470010.0,3.175
41,3.637848,,2.999988e-01,1472013.5,3.175
42,3.611060,,2.999954e-01,1464800.7,3.175
43,3.481615,,2.999896e-01,1471918.9,3.175
44,3.424109,,2.999816e-01,1471154.7,3.175
45,3.421388,,2.999712e-01,1469695.6,3.175
46,3.295802,,2.999586e-01,1477985.2,3.175
47,3.432404,,2.999436e-01,1471717.9,3.175
48,3.226146,,2.999264e-01,1471213.8,3.175
49,3.301045,,2.999068e-01,1468816.0,3.175
50,3.223909,3.297550,2.998850e-01,1467071.8,3.175
51,3.179458,,2.998608e-01,1457492.1,3.175
52,3.169595,,2.998344e-01,1456480.4,3.175
53,3.274965,,2.998056e-01,1465429.3,3.175
54,3.287768,,2.997746e-01,1461591.8,3.175
55,3.185906,,2.997413e-01,1466214.9,3.175
56,3.248929,,2.997056e-01,1457994.6,3.175
57,3.163296,,2.996677e-01,1461137.3,3.175
58,3.109406,,2.996275e-01,1450807.2,3.175
59,3.120148,,2.995849e-01,1466050.7,3.175
60,3.267195,,2.995401e-01,1457735.6,3.175
61,3.117504,,2.994930e-01,1458172.5,3.175
62,3.111597,,2.994436e-01,1462139.9,3.175
63,3.173091,,2.993919e-01,1464227.2,3.175
64,3.117536,,2.993379e-01,1464472.9,3.175
65,3.189871,,2.992817e-01,1460395.9,3.175
66,3.124255,,2.992231e-01,1454657.5,3.175
67,3.222063,,2.991623e-01,1463537.2,3.175
68,3.172679,,2.990991e-01,1462906.3,3.175
69,3.075369,,2.990337e-01,1455836.3,3.175
70,3.110061,,2.989660e-01,1456345.4,3.175
71,3.190312,,2.988960e-01,1454699.9,3.175
72,3.122519,,2.988237e-01,1459992.5,3.175
73,3.182047,,2.987492e-01,1467914.0,3.175
74,3.161241,,2.986724e-01,1463849.0,3.175
75,3.188451,,2.985933e-01,1462155.4,3.175
76,3.092630,,2.985119e-01,1456256.6,3.175
77,3.098469,,2.984282e-01,1460070.1,3.175
78,3.089038,,2.983423e-01,1467855.2,3.175
79,3.122250,,2.982541e-01,1461521.8,3.175
80,2.981266,,2.981636e-01,1450860.8,3.175
81,2.974308,,2.980709e-01,1455917.3,3.175
82,3.094360,,2.979758e-01,1458365.9,3.175
83,3.114635,,2.978786e-01,1463798.3,3.175
84,3.213613,,2.977790e-01,1452685.7,3.175
85,3.259767,,2.976772e-01,1456669.5,3.175
86,3.140496,,2.975731e-01,1461673.4,3.175
87,3.168802,,2.974668e-01,1461195.5,3.175
88,3.038548,,2.973582e-01,1470706.1,3.175
89,3.007829,,2.972474e-01,1467369.4,3.175
90,3.022362,,2.971343e-01,1464184.3,3.175
91,3.028750,,2.970189e-01,1467682.8,3.175
92,2.952406,,2.969014e-01,1469699.6,3.175
93,2.990833,,2.967815e-01,1459085.8,3.175
94,3.045416,,2.966594e-01,1465093.5,3.175
95,3.013846,,2.965351e-01,1463081.5,3.175
96,2.966506,,2.964085e-01,1462851.8,3.175
97,2.904858,,2.962797e-01,1469833.2,3.175
98,2.919950,,2.961486e-01,1466774.3,3.175
99,2.826425,,2.960154e-01,1467052.2,3.175
100,2.920865,2.944580,2.958798e-01,1463124.4,3.175
101,2.906773,,2.957421e-01,1449980.7,3.175
102,2.969280,,2.956021e-01,1466359.6,3.175
103,2.905679,,2.954599e-01,1465425.4,3.175
104,2.917960,,2.953155e-01,1458849.6,3.175
105,2.850282,,2.951688e-01,1463034.8,3.175
106,2.995681,,2.950200e-01,1460597.7,3.175
107,2.910093,,2.948689e-01,1464629.0,3.175
108,2.869361,,2.947156e-01,1424407.6,3.175
109,2.866070,,2.945601e-01,1465624.7,3.175
110,2.819946,,2.944023e-01,1457410.9,3.175
111,2.834985,,2.942424e-01,1463139.9,3.175
112,2.844531,,2.940803e-01,1466019.4,3.175
113,2.945968,,2.939160e-01,1462645.6,3.175
114,2.881034,,2.937495e-01,1462272.1,3.175
115,2.928943,,2.935807e-01,1463591.8,3.175
116,3.059698,,2.934098e-01,1467573.1,3.175
117,3.184249,,2.932367e-01,1464734.3,3.175
118,3.164085,,2.930615e-01,1462719.5,3.175
119,3.083792,,2.928840e-01,1467208.8,3.175
120,3.115251,,2.927044e-01,1464800.7,3.175
121,3.006116,,2.925225e-01,1465335.6,3.175
122,3.040482,,2.923386e-01,1466289.2,3.175
123,2.981787,,2.921524e-01,1466019.4,3.175
124,2.875254,,2.919641e-01,1463891.9,3.175
125,3.008307,,2.917736e-01,1463716.5,3.175
126,2.843091,,2.915809e-01,1459434.4,3.175
127,2.937358,,2.913861e-01,1462423.8,3.175
128,2.934348,,2.911891e-01,1466011.6,3.175
129,2.954340,,2.909900e-01,1467091.4,3.175
130,2.931459,,2.907888e-01,1462307.1,3.175
131,2.972538,,2.905854e-01,1461603.4,3.175
132,2.922099,,2.903798e-01,1471434.3,3.175
133,2.949259,,2.901721e-01,1464488.5,3.175
134,2.992182,,2.899623e-01,1464406.6,3.175
135,2.816938,,2.897504e-01,1461323.7,3.175
136,2.907687,,2.895363e-01,1462439.4,3.175
137,2.928026,,2.893201e-01,1467114.9,3.175
138,2.936293,,2.891018e-01,1466692.1,3.175
139,2.943784,,2.888814e-01,1473658.9,3.175
140,2.978104,,2.886588e-01,1463997.1,3.175
141,3.050534,,2.884342e-01,1464160.9,3.175
142,3.069274,,2.882074e-01,1463615.2,3.175
143,3.030040,,2.879786e-01,1467616.2,3.175
144,2.954943,,2.877476e-01,1453988.1,3.175
145,2.988873,,2.875146e-01,1468831.7,3.175
146,3.084706,,2.872795e-01,1471076.0,3.175
147,3.004010,,2.870423e-01,1464898.3,3.175
148,2.894018,,2.868030e-01,1471997.7,3.175
149,3.151132,,2.865616e-01,1465609.0,3.175
150,3.067690,3.183900,2.863182e-01,1464617.3,3.175
151,3.141635,,2.860727e-01,1464800.7,3.175
152,3.206876,,2.858251e-01,1466872.2,3.175
153,3.055619,,2.855755e-01,1461731.7,3.175
154,3.150376,,2.853238e-01,1467040.5,3.175
155,3.088716,,2.850701e-01,1465042.7,3.175
156,3.108351,,2.848143e-01,1465234.0,3.175
157,3.015010,,2.845565e-01,1457349.1,3.175
158,3.032189,,2.842966e-01,1460632.6,3.175
159,3.015689,,2.840347e-01,1459275.6,3.175
160,2.937484,,2.837708e-01,1465781.0,3.175
161,3.105709,,2.835049e-01,1468223.7,3.175
162,3.334642,,2.832369e-01,1465925.6,3.175
163,3.133321,,2.829669e-01,1459159.4,3.175
164,3.203456,,2.826949e-01,1462509.4,3.175
165,3.055343,,2.824209e-01,1473039.0,3.175
166,3.152795,,2.821450e-01,1462622.2,3.175
167,3.151769,,2.818670e-01,1455655.1,3.175
168,3.232467,,2.815870e-01,1460229.1,3.175
169,3.144832,,2.813050e-01,1460620.9,3.175
170,3.089586,,2.810211e-01,1464441.7,3.175
171,3.079457,,2.807351e-01,1460853.8,3.175
172,3.091439,,2.804472e-01,1452850.7,3.175
173,3.050439,,2.801574e-01,1454753.8,3.175
174,3.078340,,2.798655e-01,1461312.0,3.175
175,3.029471,,2.795717e-01,1463849.0,3.175
176,3.023684,,2.792760e-01,1460264.0,3.175
177,3.009338,,2.789783e-01,1465253.6,3.175
178,3.092990,,2.786787e-01,1465601.2,3.175
179,3.042388,,2.783771e-01,1466426.1,3.175
180,3.146395,,2.780736e-01,1466375.3,3.175
181,3.060523,,2.777682e-01,1459697.9,3.175
182,3.025914,,2.774608e-01,1464761.7,3.175
183,3.004873,,2.771515e-01,1465906.0,3.175
184,3.102863,,2.768404e-01,1462680.6,3.175
185,3.065023,,2.765273e-01,1460489.0,3.175
186,3.160894,,2.762123e-01,1460322.2,3.175
187,3.117191,,2.758954e-01,1457496.0,3.175
188,3.188241,,2.755766e-01,1465277.0,3.175
189,3.051502,,2.752560e-01,1465179.4,3.175
190,3.111238,,2.749335e-01,1463486.6,3.175
191,3.035440,,2.746090e-01,1468647.3,3.175
192,3.088404,,2.742828e-01,1467103.1,3.175
193,2.959991,,2.739546e-01,1463467.1,3.175
194,3.085661,,2.736246e-01,1462579.4,3.175
195,2.884711,,2.732928e-01,1455612.7,3.175
196,3.030254,,2.729591e-01,1452094.8,3.175
197,3.072664,,2.726236e-01,1451002.5,3.175
198,3.041031,,2.722862e-01,1462046.5,3.175
199,2.916529,,2.719470e-01,1459701.8,3.175
200,3.106064,3.069234,2.716060e-01,1450007.4,3.175
201,2.963752,,2.712632e-01,1459678.6,3.175
202,3.023469,,2.709185e-01,1455689.8,3.175
203,3.047296,,2.705721e-01,1458710.3,3.175
204,3.038381,,2.702238e-01,1458276.9,3.175
205,2.902530,,2.698738e-01,1467150.1,3.175
206,3.025924,,2.695219e-01,1456372.4,3.175
207,2.974422,,2.691683e-01,1458725.8,3.175
208,2.928301,,2.688129e-01,1467886.6,3.175
209,2.952840,,2.684558e-01,1466782.1,3.175
210,3.113252,,2.680969e-01,1464988.1,3.175
211,3.102688,,2.677362e-01,1465843.5,3.175
212,3.073196,,2.673738e-01,1460857.7,3.175
213,3.067542,,2.670096e-01,1467338.1,3.175
214,3.009893,,2.666437e-01,1465734.1,3.175
215,3.179277,,2.662761e-01,1463463.2,3.175
216,3.087191,,2.659067e-01,1465253.6,3.175
217,3.135649,,2.655356e-01,1463899.7,3.175
218,3.135238,,2.651628e-01,1462252.6,3.175
219,3.038992,,2.647883e-01,1460865.5,3.175
220,3.043444,,2.644121e-01,1462233.2,3.175
221,3.073595,,2.640342e-01,1463934.8,3.175
222,2.985320,,2.636546e-01,1465714.5,3.175
223,3.017256,,2.632733e-01,1460935.3,3.175
224,3.049711,,2.628904e-01,1461552.9,3.175
225,3.030086,,2.625058e-01,1460927.6,3.175
226,2.974499,,2.621195e-01,1460628.7,3.175
227,2.958670,,2.617315e-01,1464593.9,3.175
228,2.956462,,2.613420e-01,1461626.7,3.175
229,2.973788,,2.609507e-01,1463591.8,3.175
230,2.971976,,2.605579e-01,1461859.9,3.175
231,3.031301,,2.601634e-01,1466062.4,3.175
232,2.987867,,2.597673e-01,1464992.0,3.175
233,2.998249,,2.593696e-01,1465796.6,3.175
234,3.086213,,2.589702e-01,1461817.2,3.175
235,3.018616,,2.585693e-01,1464157.0,3.175
236,2.996455,,2.581668e-01,1458663.8,3.175
237,2.947214,,2.577627e-01,1462077.6,3.175
238,2.990070,,2.573570e-01,1460807.2,3.175
239,2.987342,,2.569497e-01,1464640.7,3.175
240,2.951435,,2.565409e-01,1453769.0,3.175
241,2.957653,,2.561305e-01,1466289.2,3.175
242,2.863430,,2.557185e-01,1463342.5,3.175
243,2.923248,,2.553050e-01,1461339.2,3.175
244,2.983663,,2.548900e-01,1466394.8,3.175
245,2.889638,,2.544734e-01,1460667.5,3.175
246,nan,,2.540553e-01,1484787.2,3.175
247,nan,,2.536357e-01,1490673.2,3.175
248,nan,,2.532146e-01,1483933.5,3.175
249,nan,,2.527920e-01,1485232.4,3.175
250,nan,3.006217,2.523679e-01,1483561.1,3.175
251,nan,,2.519422e-01,1485224.4,3.175
252,nan,,2.515152e-01,1487482.9,3.175
253,nan,,2.510866e-01,1489950.1,3.175
254,nan,,2.506566e-01,1496178.5,3.175
255,nan,,2.502251e-01,1487744.5,3.175
256,nan,,2.497921e-01,1485437.1,3.175
257,nan,,2.493577e-01,1484149.8,3.175
258,nan,,2.489219e-01,1483220.9,3.175
259,nan,,2.484846e-01,1490362.1,3.175
260,nan,,2.480460e-01,1487901.5,3.175
261,nan,,2.476059e-01,1491830.1,3.175
262,nan,,2.471644e-01,1488195.6,3.175
263,nan,,2.467215e-01,1491639.9,3.175
264,nan,,2.462772e-01,1489950.1,3.175
265,nan,,2.458315e-01,1488614.7,3.175
266,nan,,2.453844e-01,1488320.5,3.175
267,nan,,2.449360e-01,1485188.3,3.175
268,nan,,2.444862e-01,1490055.1,3.175
269,nan,,2.440351e-01,1491461.8,3.175
270,nan,,2.435826e-01,1478203.8,3.175
271,nan,,2.431287e-01,1485794.4,3.175
272,nan,,2.426736e-01,1483585.1,3.175
273,nan,,2.422171e-01,1484270.0,3.175
274,nan,,2.417593e-01,1480684.1,3.175
275,nan,,2.413002e-01,1487442.6,3.175
276,nan,,2.408398e-01,1486959.8,3.175
277,nan,,2.403781e-01,1487402.4,3.175
278,nan,,2.399151e-01,1481729.7,3.175
279,nan,,2.394508e-01,1484258.0,3.175
280,nan,,2.389853e-01,1485392.9,3.175
281,nan,,2.385185e-01,1482221.1,3.175
282,nan,,2.380504e-01,1491668.2,3.175
283,nan,,2.375811e-01,1488888.8,3.175
284,nan,,2.371106e-01,1480732.0,3.175
285,nan,,2.366389e-01,1480114.1,3.175
286,nan,,2.361659e-01,1475914.0,3.175
287,nan,,2.356917e-01,1468596.3,3.175
288,nan,,2.352163e-01,1477929.6,3.175
289,nan,,2.347397e-01,1484234.0,3.175
290,nan,,2.342619e-01,1485874.7,3.175
291,nan,,2.337829e-01,1488115.0,3.175
292,nan,,2.333028e-01,1480696.1,3.175
293,nan,,2.328215e-01,1476060.6,3.175
294,nan,,2.323391e-01,1482788.8,3.175
295,nan,,2.318555e-01,1489066.2,3.175
296,nan,,2.313707e-01,1478191.9,3.175
297,nan,,2.308848e-01,1476480.8,3.175
298,nan,,2.303978e-01,1477333.9,3.175
299,nan,,2.299097e-01,1477945.5,3.175
300,nan,3.006217,2.294205e-01,1480947.4,3.175
301,nan,,2.289302e-01,1475193.2,3.175
302,nan,,2.284388e-01,1480293.4,3.175
303,nan,,2.279463e-01,1489954.1,3.175
304,nan,,2.274528e-01,1492271.5,3.175
305,nan,,2.269581e-01,1488320.5,3.175
306,nan,,2.264625e-01,1489356.7,3.175
307,nan,,2.259657e-01,1493187.5,3.175
308,nan,,2.254680e-01,1491122.0,3.175
309,nan,,2.249692e-01,1489437.4,3.175
310,nan,,2.244694e-01,1478072.6,3.175
311,nan,,2.239685e-01,1489586.7,3.175
312,nan,,2.234667e-01,1492060.9,3.175
313,nan,,2.229639e-01,1485280.6,3.175
314,nan,,2.224600e-01,1488364.8,3.175
315,nan,,2.219552e-01,1488779.9,3.175
316,nan,,2.214495e-01,1484927.5,3.175
317,nan,,2.209427e-01,1486071.5,3.175
318,nan,,2.204350e-01,1485212.4,3.175
319,nan,,2.199264e-01,1484262.0,3.175
320,nan,,2.194169e-01,1492802.3,3.175
321,nan,,2.189064e-01,1487016.1,3.175
322,nan,,2.183949e-01,1486413.1,3.175
323,nan,,2.178826e-01,1491494.2,3.175
324,nan,,2.173694e-01,1489534.3,3.175
325,nan,,2.168553e-01,1478116.3,3.175
326,nan,,2.163403e-01,1486340.7,3.175
327,nan,,2.158244e-01,1487664.0,3.175
328,nan,,2.153077e-01,1483228.9,3.175
329,nan,,2.147901e-01,1480142.0,3.175
330,nan,,2.142716e-01,1486794.9,3.175
331,nan,,2.137523e-01,1491320.2,3.175
332,nan,,2.132322e-01,1484622.8,3.175
333,nan,,2.127113e-01,1488582.4,3.175
334,nan,,2.121895e-01,1488397.0,3.175
335,nan,,2.116670e-01,1488775.9,3.175
336,nan,,2.111436e-01,1484157.8,3.175
337,nan,,2.106195e-01,1482037.3,3.175
338,nan,,2.100946e-01,1486067.5,3.175
339,nan,,2.095689e-01,1481901.5,3.175
340,nan,,2.090424e-01,1486421.1,3.175
341,nan,,2.085152e-01,1484630.8,3.175
342,nan,,2.079873e-01,1495279.1,3.175
343,nan,,2.074586e-01,1497009.6,3.175
344,nan,,2.069293e-01,1490693.4,3.175
345,nan,,2.063991e-01,1492255.3,3.175
346,nan,,2.058683e-01,1490539.9,3.175
347,nan,,2.053368e-01,1495926.0,3.175
348,nan,,2.048046e-01,1490135.8,3.175
349,nan,,2.042718e-01,1481753.7,3.175
350,nan,3.006217,2.037382e-01,1486288.5,3.175
351,nan,,2.032040e-01,1486007.3,3.175
352,nan,,2.026692e-01,1492052.8,3.175
353,nan,,2.021337e-01,1478176.0,3.175
354,nan,,2.015975e-01,1476342.0,3.175
355,nan,,2.010608e-01,1495161.2,3.175
356,nan,,2.005234e-01,1497433.7,3.175
357,nan,,1.999854e-01,1492899.6,3.175
358,nan,,1.994469e-01,1488372.8,3.175
359,nan,,1.989077e-01,1490746.0,3.175
360,nan,,1.983680e-01,1492944.2,3.175
361,nan,,1.978277e-01,1488542.1,3.175
362,nan,,1.972868e-01,1491579.2,3.175
363,nan,,1.967454e-01,1482828.8,3.175
364,nan,,1.962034e-01,1490196.4,3.175
365,nan,,1.956609e-01,1486276.4,3.175
366,nan,,1.951179e-01,1496846.6,3.175
367,nan,,1.945744e-01,1477810.4,3.175
368,nan,,1.940304e-01,1481713.8,3.175
369,nan,,1.934859e-01,1487273.6,3.175
370,nan,,1.929409e-01,1489441.4,3.175
371,nan,,1.923954e-01,1487136.8,3.175
372,nan,,1.918494e-01,1490576.2,3.175
373,nan,,1.913030e-01,1489110.6,3.175
374,nan,,1.907562e-01,1486360.8,3.175
375,nan,,1.902089e-01,1483116.8,3.175
376,nan,,1.896612e-01,1487478.8,3.175
377,nan,,1.891130e-01,1488119.0,3.175
378,nan,,1.885645e-01,1489820.9,3.175
379,nan,,1.880155e-01,1490244.9,3.175
380,nan,,1.874662e-01,1489643.2,3.175
381,nan,,1.869164e-01,1491769.4,3.175
382,nan,,1.863663e-01,1490972.4,3.175
383,nan,,1.858159e-01,1492320.1,3.175
384,nan,,1.852650e-01,1490463.1,3.175
385,nan,,1.847139e-01,1485706.1,3.175
386,nan,,1.841624e-01,1488570.3,3.175
387,nan,,1.836105e-01,1489728.0,3.175
388,nan,,1.830584e-01,1488497.8,3.175
389,nan,,1.825059e-01,1492308.0,3.175
390,nan,,1.819532e-01,1483481.0,3.175
391,nan,,1.814001e-01,1480030.4,3.175
392,nan,,1.808468e-01,1488526.0,3.175
393,nan,,1.802932e-01,1480149.9,3.175
394,nan,,1.797393e-01,1488707.4,3.175
395,nan,,1.791852e-01,1484558.6,3.175
396,nan,,1.786309e-01,1484466.4,3.175
397,nan,,1.780763e-01,1488284.2,3.175
398,nan,,1.775215e-01,1481107.0,3.175
399,nan,,1.769665e-01,1482864.8,3.175
400,nan,3.006217,1.764113e-01,1463560.6,3.175
401,nan,,1.758559e-01,1483064.8,3.175
402,nan,,1.753003e-01,1484133.8,3.175
403,nan,,1.747445e-01,1484169.9,3.175
404,nan,,1.741886e-01,1479839.2,3.175
405,nan,,1.736325e-01,1477409.3,3.175
406,nan,,1.730762e-01,1483188.9,3.175
407,nan,,1.725198e-01,1486115.7,3.175
408,nan,,1.719633e-01,1483008.8,3.175
409,nan,,1.714067e-01,1472119.9,3.175
410,nan,,1.708500e-01,1480309.4,3.175
411,nan,,1.702931e-01,1479719.7,3.175
412,nan,,1.697362e-01,1472668.0,3.175
413,nan,,1.691792e-01,1466285.3,3.175
414,nan,,1.686221e-01,1467048.3,3.175
415,nan,,1.680650e-01,1479966.7,3.175
416,nan,,1.675078e-01,1487237.4,3.175
417,nan,,1.669505e-01,1487434.6,3.175
418,nan,,1.663933e-01,1480959.4,3.175
419,nan,,1.658360e-01,1471158.7,3.175
420,nan,,1.652787e-01,1485726.1,3.175
421,nan,,1.647213e-01,1486176.0,3.175
422,nan,,1.641640e-01,1486248.3,3.175
423,nan,,1.636067e-01,1486364.8,3.175
424,nan,,1.630495e-01,1490261.1,3.175
425,nan,,1.624922e-01,1488586.4,3.175
426,nan,,1.619350e-01,1482696.8,3.175
427,nan,,1.613779e-01,1482413.0,3.175
428,nan,,1.608208e-01,1485850.6,3.175
429,nan,,1.602638e-01,1490988.6,3.175
430,nan,,1.597069e-01,1488284.2,3.175
431,nan,,1.591500e-01,1481406.3,3.175
432,nan,,1.585933e-01,1481833.6,3.175
433,nan,,1.580367e-01,1483629.1,3.175
434,nan,,1.574802e-01,1481973.4,3.175
435,nan,,1.569238e-01,1485320.7,3.175
436,nan,,1.563675e-01,1486967.9,3.175
437,nan,,1.558114e-01,1478569.5,3.175
438,nan,,1.552555e-01,1481637.9,3.175
439,nan,,1.546997e-01,1488276.1,3.175
440,nan,,1.541441e-01,1488461.5,3.175
441,nan,,1.535887e-01,1486790.9,3.175
442,nan,,1.530335e-01,1489251.8,3.175
443,nan,,1.524785e-01,1486200.1,3.175
444,nan,,1.519237e-01,1489998.5,3.175
445,nan,,1.513691e-01,1488324.5,3.175
446,nan,,1.508148e-01,1485176.3,3.175
447,nan,,1.502607e-01,1491720.8,3.175
448,nan,,1.497068e-01,1488969.5,3.175
449,nan,,1.491532e-01,1490200.5,3.175
