step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.328144,8.328108,0.000000e+00,261419.1,2.699
1,8.327299,,2.500000e-05,1929685.5,2.703
2,8.287091,,5.000000e-05,1939550.2,2.703
3,8.210213,,7.500000e-05,1937274.3,2.703
4,8.120161,,1.000000e-04,1935017.2,2.703
5,8.014450,,1.250000e-04,1926041.5,2.703
6,7.930302,,1.500000e-04,1933105.3,2.703
7,7.859555,,1.750000e-04,1943321.1,2.703
8,7.828540,,2.000000e-04,1938333.0,2.703
9,7.790003,,2.250000e-04,1934363.6,2.703
10,7.735708,,2.500000e-04,1934275.1,2.703
11,7.687090,,2.750000e-04,1942154.0,2.703
12,7.657645,,3.000000e-04,1930939.4,2.703
13,7.614981,,3.250000e-04,1930993.6,2.703
14,7.568078,,3.500000e-04,1943740.2,2.703
15,7.485803,,3.750000e-04,1949398.8,2.703
16,7.436553,,4.000000e-04,1949129.3,2.703
17,7.378611,,4.250000e-04,1936530.4,2.703
18,7.311610,,4.500000e-04,1939714.5,2.703
19,7.236335,,4.750000e-04,1946272.5,2.703
20,7.170858,,5.000000e-04,1939871.9,2.703
21,7.107983,,5.250000e-04,1942929.6,2.703
22,7.041534,,5.500000e-04,1946203.6,2.703
23,6.937102,,5.750000e-04,1927804.3,2.703
24,6.858804,,6.000000e-04,1921678.9,2.703
25,6.763229,,6.250000e-04,1919176.6,2.703
26,6.663481,,6.500000e-04,1922989.6,2.703
27,6.569590,,6.750000e-04,1934588.3,2.703
28,6.477541,,7.000000e-04,1943843.3,2.703
29,6.374167,,7.250000e-04,1931366.7,2.703
30,6.266385,,7.500000e-04,1938681.6,2.703
31,6.186203,,7.750000e-04,1941522.9,2.703
32,6.072791,,8.000000e-04,1942757.9,2.703
33,5.973508,,8.250000e-04,1934438.5,2.703
34,5.842050,,8.500000e-04,1935610.0,2.703
35,5.728932,,8.750000e-04,1956189.7,2.703
36,5.621752,,9.000000e-04,1946741.2,2.703
37,5.507951,,9.250000e-04,1951253.1,2.703
38,5.378635,,9.500000e-04,1967538.4,2.703
39,5.287967,,9.750000e-04,1954993.2,2.703
40,5.143795,,1.000000e-03,1957715.3,2.703
41,5.094317,,9.999962e-04,1961144.3,2.703
42,4.988634,,9.999847e-04,1964185.3,2.703
43,4.888468,,9.999655e-04,1960514.9,2.703
44,4.770612,,9.999386e-04,1966581.2,2.703
45,4.676810,,9.999041e-04,1966546.0,2.703
46,4.539329,,9.998620e-04,1966222.5,2.703
47,4.546569,,9.998121e-04,1964620.5,2.703
48,4.358578,,9.997546e-04,1959417.8,2.703
49,4.329785,,9.996894e-04,1964915.4,2.703
50,4.215367,4.193210,9.996166e-04,1967756.7,2.703
51,4.123730,,9.995361e-04,1903903.1,2.703
52,4.063818,,9.994479e-04,1939550.2,2.703
53,4.072632,,9.993521e-04,1932235.6,2.703
54,3.986040,,9.992486e-04,1931326.0,2.703
55,3.905206,,9.991375e-04,1917717.2,2.703
56,3.879026,,9.990187e-04,1928642.9,2.703
57,3.766511,,9.988923e-04,1926730.1,2.703
58,3.693497,,9.987582e-04,1929970.0,2.703
59,3.641638,,9.986164e-04,1939577.6,2.703
60,3.698610,,9.984671e-04,1930803.7,2.703
61,3.526818,,9.983100e-04,1934704.0,2.703
62,3.520829,,9.981454e-04,1922680.3,2.703
63,3.504327,,9.979731e-04,1928108.6,2.703
64,3.457815,,9.977931e-04,1929685.5,2.703
65,3.440108,,9.976055e-04,1923050.2,2.703
66,3.335444,,9.974103e-04,1926898.9,2.703
67,3.311540,,9.972075e-04,1934622.3,2.703
68,3.299933,,9.969971e-04,1928155.9,2.703
69,3.201813,,9.967790e-04,1930403.7,2.703
70,3.206089,,9.965533e-04,1941200.7,2.703
71,3.224170,,9.963200e-04,1945480.5,2.703
72,3.159569,,9.960791e-04,1933234.5,2.703
73,3.175575,,9.958306e-04,1933608.4,2.703
74,3.117487,,9.955745e-04,1935248.8,2.703
75,3.101763,,9.953109e-04,1929076.1,2.703
76,3.066367,,9.950396e-04,1941200.7,2.703
77,3.030830,,9.947607e-04,1953798.1,2.703
78,3.020259,,9.944743e-04,1940727.9,2.703
