step,epoch,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
64,1,2.250709,,9.977931e-04,932945.4,5.039
65,1,2.267304,,9.976055e-04,928950.7,5.039
66,1,2.203850,,9.974103e-04,937810.6,5.039
67,1,2.200508,,9.972075e-04,940689.4,5.039
68,1,2.217038,,9.969971e-04,938491.0,5.039
69,1,2.140805,,9.967790e-04,938720.1,5.039
70,1,2.177539,,9.965533e-04,936907.6,5.039
71,1,2.219639,,9.963200e-04,935251.5,5.039
72,1,2.152499,,9.960791e-04,936685.7,5.039
73,1,2.195297,,9.958306e-04,935933.0,5.039
74,1,2.152776,,9.955745e-04,936941.1,5.039
75,1,2.161021,,9.953109e-04,939512.6,5.039
76,1,2.104756,,9.950396e-04,940721.6,5.039
77,1,2.125057,,9.947607e-04,939708.6,5.039
78,1,2.096955,,9.944743e-04,938337.2,5.039
79,1,2.117848,,9.941803e-04,937940.2,5.039
80,1,2.058250,,9.938787e-04,937892.2,5.039
81,1,1.997503,,9.935695e-04,936826.1,5.039
82,1,2.120170,,9.932528e-04,937431.6,5.039
83,1,2.069132,,9.929285e-04,935300.9,5.039
84,1,2.045265,,9.925967e-04,934412.2,5.039
85,1,2.043392,,9.922574e-04,935229.3,5.039
86,1,1.969519,,9.919105e-04,932605.1,5.039
87,1,2.005408,,9.915560e-04,933187.7,5.039
88,1,1.931932,,9.911941e-04,936337.9,5.039
89,1,1.947376,,9.908246e-04,939949.6,5.039
90,1,1.924344,,9.904476e-04,940699.1,5.039
91,1,1.965130,,9.900632e-04,941191.9,5.039
92,1,1.924645,,9.896712e-04,941548.1,5.039
93,1,1.932085,,9.892717e-04,937556.3,5.039
94,1,1.974854,,9.888647e-04,941148.4,5.039
95,1,1.975516,,9.884503e-04,940296.8,5.039
96,1,1.936349,,9.880284e-04,940703.9,5.039
97,1,1.859266,,9.875990e-04,938539.0,5.039
98,1,1.892107,,9.871621e-04,939316.8,5.039
99,1,1.821658,,9.867178e-04,940081.4,5.039
100,1,1.904936,1.872437,9.862661e-04,938111.4,5.039
101,1,1.845621,,9.858069e-04,934882.6,5.039
102,1,1.870280,,9.853403e-04,934048.6,5.039
103,1,1.849775,,9.848663e-04,939182.0,5.039
104,1,1.896484,,9.843849e-04,936137.0,5.039
105,1,1.843083,,9.838961e-04,938699.3,5.039
106,1,1.893052,,9.833998e-04,939477.3,5.039
107,1,1.852104,,9.828962e-04,940687.8,5.039
108,1,1.816755,,9.823852e-04,939605.8,5.039
109,1,1.850494,,9.818669e-04,939385.8,5.039
110,1,1.788877,,9.813412e-04,936301.2,5.039
111,1,1.767229,,9.808081e-04,938310.0,5.039
112,1,1.780037,,9.802677e-04,939387.4,5.039
113,1,1.806854,,9.797199e-04,938478.2,5.039
114,1,1.805020,,9.791649e-04,938947.8,5.039
115,1,1.802876,,9.786025e-04,940020.3,5.039
116,1,1.840577,,9.780328e-04,937922.6,5.039
117,1,1.821629,,9.774558e-04,938161.1,5.039
118,1,1.865024,,9.768716e-04,939100.2,5.039
119,1,1.777059,,9.762800e-04,937147.1,5.039
120,1,1.816141,,9.756812e-04,937751.4,5.039
121,1,1.797985,,9.750752e-04,937244.6,5.039
122,1,1.802496,,9.744619e-04,937540.3,5.039
123,1,1.780940,,9.738413e-04,936331.5,5.039
124,1,1.657557,,9.732136e-04,937271.8,5.039
125,1,1.799186,,9.725786e-04,939866.0,5.039
126,1,1.725806,,9.719364e-04,941435.2,5.039
127,1,1.746209,,9.712870e-04,939531.9,5.039
128,1,1.728707,,9.706305e-04,940934.1,5.039
129,1,1.771270,,9.699668e-04,941840.1,5.039
130,1,1.747807,,9.692959e-04,937222.2,5.039
131,1,1.768638,,9.686179e-04,936767.1,5.039
132,1,1.761428,,9.679327e-04,938442.9,5.039
133,1,1.768043,,9.672405e-04,940423.9,5.039
134,1,1.798633,,9.665411e-04,940428.7,5.039
135,1,1.705114,,9.658346e-04,939507.8,5.039
136,1,1.726899,,9.651210e-04,940523.6,5.039
137,1,1.686394,,9.644004e-04,934426.5,5.039
138,1,1.732846,,9.636727e-04,933183.0,5.039
139,1,1.705161,,9.629379e-04,935915.5,5.039
140,1,1.686014,,9.621961e-04,936902.8,5.039
141,1,1.718015,,9.614473e-04,936800.6,5.039
142,1,1.726986,,9.606915e-04,936007.9,5.039
143,1,1.757316,,9.599286e-04,939055.3,5.039
144,1,1.706271,,9.591588e-04,930794.0,5.039
145,1,1.705921,,9.583820e-04,931019.5,5.039
146,1,1.784481,,9.575983e-04,934944.6,5.039
147,1,1.711504,,9.568076e-04,936815.0,5.039
148,1,1.644656,,9.560100e-04,938801.9,5.039
149,1,1.649852,,9.552054e-04,940689.4,5.039
150,1,1.647161,1.673469,9.543940e-04,937676.2,5.039
151,1,1.666923,,9.535756e-04,936612.3,5.039
152,1,1.682620,,9.527504e-04,932657.4,5.039
153,1,1.647499,,9.519183e-04,932595.7,5.039
154,1,1.688766,,9.510794e-04,934871.4,5.039
155,1,1.694652,,9.502336e-04,931780.0,5.039
156,1,1.669808,,9.493810e-04,938869.2,5.039
157,1,1.648010,,9.485216e-04,936937.9,5.039
158,1,1.677671,,9.476554e-04,937785.0,5.039
159,1,1.659718,,9.467824e-04,938148.3,5.039
160,1,1.612124,,9.459027e-04,936484.6,5.039
161,1,1.666329,,9.450162e-04,938551.9,5.039
162,1,1.673042,,9.441230e-04,939944.7,5.039
163,1,1.566786,,9.432231e-04,940673.3,5.039
164,1,1.676957,,9.423165e-04,940179.4,5.039
165,1,1.640175,,9.414032e-04,937052.9,5.039
166,1,1.672685,,9.404832e-04,936709.6,5.039
167,1,1.630791,,9.395565e-04,937366.0,5.039
168,1,1.680265,,9.386233e-04,936625.0,5.039
169,1,1.671738,,9.376834e-04,937972.2,5.039
170,1,1.616989,,9.367368e-04,940589.6,5.039
171,1,1.610127,,9.357837e-04,936850.1,5.039
172,1,1.660312,,9.348241e-04,935324.7,5.039
173,1,1.622338,,9.338578e-04,932711.2,5.039
174,1,1.643682,,9.328851e-04,936149.8,5.039
175,1,1.606935,,9.319058e-04,936751.1,5.039
176,1,1.600622,,9.309200e-04,938806.7,5.039
177,1,1.602060,,9.299277e-04,940293.6,5.039
178,1,1.684087,,9.289289e-04,934968.4,5.039
179,1,1.619448,,9.279237e-04,934661.6,5.039
180,1,1.648058,,9.269120e-04,934668.0,5.039
181,1,1.627355,,9.258939e-04,937529.1,5.039
182,1,1.582986,,9.248694e-04,936661.7,5.039
183,1,1.625948,,9.238385e-04,936412.9,5.039
184,1,1.610268,,9.228012e-04,940481.8,5.039
185,1,1.589190,,9.217576e-04,940953.4,5.039
186,1,1.609543,,9.207077e-04,940798.9,5.039
187,1,1.634846,,9.196514e-04,940835.9,5.039
188,1,1.637463,,9.185888e-04,939177.2,5.039
189,1,1.610018,,9.175200e-04,936712.8,5.039
190,1,1.668527,,9.164449e-04,936671.3,5.039
191,1,1.594150,,9.153635e-04,936904.4,5.039
192,1,1.651564,,9.142759e-04,938354.8,5.039
193,1,1.587151,,9.131821e-04,935716.4,5.039
194,1,1.660450,,9.120821e-04,937781.8,5.039
195,1,1.538751,,9.109760e-04,935995.1,5.039
196,1,1.628768,,9.098637e-04,935277.0,5.039
197,1,1.613402,,9.087452e-04,936896.4,5.039
198,1,1.644189,,9.076207e-04,937519.5,5.039
199,1,1.525377,,9.064900e-04,937003.4,5.039
200,1,1.661460,1.557630,9.053533e-04,934039.1,5.039
201,1,1.536535,,9.042105e-04,935995.1,5.039
202,1,1.635282,,9.030617e-04,939409.9,5.039
203,1,1.625939,,9.019069e-04,937594.7,5.039
204,1,1.606219,,9.007461e-04,933503.0,5.039
205,1,1.557090,,8.995792e-04,933563.3,5.039
206,1,1.602678,,8.984065e-04,935531.6,5.039
207,1,1.589827,,8.972278e-04,936880.4,5.039
208,1,1.530712,,8.960432e-04,935348.6,5.039
209,1,1.558126,,8.948526e-04,936373.0,5.039
210,1,1.568868,,8.936562e-04,938423.7,5.039
211,1,1.583506,,8.924540e-04,936516.5,5.039
212,1,1.555263,,8.912459e-04,933666.3,5.039
213,1,1.599060,,8.900320e-04,935049.5,5.039
214,1,1.527965,,8.888123e-04,937123.2,5.039
215,1,1.614437,,8.875868e-04,937452.4,5.039
216,1,1.569428,,8.863556e-04,935086.1,5.039
217,1,1.569778,,8.851187e-04,939039.2,5.039
218,1,1.580649,,8.838760e-04,939833.9,5.039
219,1,1.541677,,8.826276e-04,939729.4,5.039
220,1,1.539035,,8.813736e-04,938678.5,5.039
221,1,1.592627,,8.801139e-04,938253.9,5.039
222,1,1.485376,,8.788486e-04,939031.2,5.039
223,1,1.528290,,8.775777e-04,932491.3,5.039
224,1,1.593181,,8.763012e-04,935628.8,5.039
225,1,1.572944,,8.750192e-04,938220.3,5.039
226,1,1.558249,,8.737316e-04,938878.8,5.039
227,1,1.553949,,8.724385e-04,934355.0,5.039
228,1,1.575842,,8.711399e-04,937527.5,5.039
229,1,1.545845,,8.698358e-04,937476.3,5.039
230,1,1.557816,,8.685263e-04,931322.3,5.039
231,1,1.538529,,8.672113e-04,933750.4,5.039
232,1,1.506346,,8.658910e-04,937553.1,5.039
233,1,1.529014,,8.645652e-04,938781.0,5.039
234,1,1.588040,,8.632341e-04,938044.2,5.039
235,1,1.549718,,8.618977e-04,940171.4,5.039
236,1,1.524488,,8.605559e-04,938399.7,5.039
237,1,1.493325,,8.592089e-04,934563.1,5.039
238,1,1.531365,,8.578566e-04,932784.0,5.039
239,1,1.526356,,8.564990e-04,935547.6,5.039
240,1,1.496752,,8.551362e-04,936357.0,5.039
241,1,1.487597,,8.537682e-04,934963.6,5.039
242,1,1.449384,,8.523950e-04,938630.4,5.039
243,1,1.518808,,8.510167e-04,939504.6,5.039
244,1,1.567055,,8.496333e-04,939393.8,5.039
245,1,1.484457,,8.482447e-04,938641.6,5.039
246,1,1.454630,,8.468511e-04,938103.4,5.039
247,1,1.498657,,8.454524e-04,940076.5,5.039
248,1,1.493169,,8.440486e-04,939841.9,5.039
249,1,1.497899,,8.426399e-04,938540.6,5.039
250,1,1.490488,1.476590,8.412262e-04,936440.0,5.039
251,1,1.567885,,8.398075e-04,934906.4,5.039
252,1,1.498484,,8.383838e-04,937501.9,5.039
253,1,1.471349,,8.369553e-04,937051.3,5.039
254,1,1.496388,,8.355219e-04,936473.5,5.039
255,1,1.465960,,8.340835e-04,933511.0,5.039
256,1,1.534028,,8.326404e-04,933853.5,5.039
257,1,1.552284,,8.311924e-04,936866.1,5.039
258,1,1.499918,,8.297397e-04,939636.3,5.039
259,1,1.499827,,8.282822e-04,939755.1,5.039
260,1,1.493364,,8.268199e-04,934997.0,5.039
261,1,1.485446,,8.253529e-04,933097.4,5.039
262,1,1.473572,,8.238812e-04,934172.4,5.039
263,1,1.505125,,8.224049e-04,930431.7,5.039
264,1,1.475255,,8.209239e-04,932315.7,5.039
265,1,1.405345,,8.194383e-04,935768.9,5.039
266,1,1.520420,,8.179481e-04,936823.0,5.039
267,1,1.506513,,8.164533e-04,938018.6,5.039
268,1,1.557911,,8.149540e-04,937890.6,5.039
269,1,1.495050,,8.134502e-04,937871.4,5.039
270,1,1.503567,,8.119419e-04,921147.9,5.039
271,1,1.537058,,8.104291e-04,933381.0,5.039
272,1,1.487364,,8.089119e-04,936866.1,5.039
273,1,1.526547,,8.073903e-04,935016.1,5.039
274,1,1.426132,,8.058643e-04,936952.3,5.039
275,1,1.504478,,8.043339e-04,935987.2,5.039
276,1,1.454057,,8.027992e-04,939862.8,5.039
277,1,1.449104,,8.012602e-04,940731.2,5.039
278,1,1.464783,,7.997169e-04,940929.3,5.039
279,1,1.445021,,7.981694e-04,941204.8,5.039
280,1,1.516871,,7.966176e-04,939655.5,5.039
281,1,1.531389,,7.950616e-04,936055.7,5.039
282,1,1.487939,,7.935014e-04,938377.2,5.039
283,1,1.437214,,7.919371e-04,939040.8,5.039
284,1,1.476660,,7.903687e-04,937276.6,5.039
285,1,1.499476,,7.887962e-04,938694.5,5.039
286,1,1.502741,,7.872196e-04,939612.2,5.039
287,1,1.457229,,7.856389e-04,939613.8,5.039
288,1,1.450156,,7.840543e-04,935094.0,5.039
289,1,1.460693,,7.824656e-04,933725.0,5.039
290,1,1.411009,,7.808730e-04,937131.2,5.039
291,1,1.455430,,7.792765e-04,937115.2,5.039
292,1,1.414388,,7.776760e-04,938460.5,5.039
293,1,1.451905,,7.760717e-04,938540.6,5.039
294,1,1.408779,,7.744635e-04,938665.6,5.039
295,1,1.403979,,7.728515e-04,935420.2,5.039
296,1,1.399890,,7.712357e-04,935417.0,5.039
297,1,1.417049,,7.696161e-04,934663.2,5.039
298,1,1.399215,,7.679928e-04,937006.6,5.039
299,1,1.484732,,7.663658e-04,938785.9,5.039
300,1,1.454860,1.401092,7.647350e-04,938793.9,5.039
301,1,1.518063,,7.631007e-04,935249.9,5.039
302,1,1.449360,,7.614627e-04,932950.2,5.039
303,1,1.484603,,7.598210e-04,929137.5,5.039
304,1,1.409453,,7.581758e-04,932260.4,5.039
305,1,1.471084,,7.565271e-04,934966.8,5.039
306,1,1.440836,,7.548748e-04,934741.1,5.039
307,1,1.495889,,7.532191e-04,937951.4,5.039
308,1,1.417959,,7.515599e-04,939084.1,5.039
309,1,1.480164,,7.498972e-04,936369.8,5.039
310,1,1.460372,,7.482312e-04,937056.1,5.039
311,1,1.461032,,7.465617e-04,935334.3,5.039
312,1,1.427401,,7.448889e-04,937545.1,5.039
313,1,1.431658,,7.432128e-04,936087.6,5.039
314,1,1.498028,,7.415334e-04,937438.0,5.039
315,1,1.360218,,7.398508e-04,936100.3,5.039
316,1,1.399416,,7.381649e-04,935504.6,5.039
317,1,1.424322,,7.364758e-04,937040.1,5.039
318,1,1.472319,,7.347835e-04,935270.6,5.039
319,1,1.433140,,7.330881e-04,937849.0,5.039
320,1,1.397211,,7.313895e-04,938813.1,5.039
321,1,1.462464,,7.296879e-04,938446.1,5.039
322,1,1.460065,,7.279832e-04,936266.1,5.039
323,1,1.414133,,7.262754e-04,932777.6,5.039
324,1,1.445173,,7.245647e-04,936682.5,5.039
325,1,1.385250,,7.228510e-04,937762.6,5.039
326,1,1.408702,,7.211343e-04,932928.0,5.039
327,1,1.392801,,7.194147e-04,934382.0,5.039
328,1,1.437362,,7.176922e-04,937239.8,5.039
329,1,1.410906,,7.159669e-04,932560.9,5.039
330,1,1.454907,,7.142388e-04,931257.6,5.039
331,1,1.378690,,7.125078e-04,931016.3,5.039
332,1,1.426011,,7.107741e-04,933362.0,5.039
333,1,1.339308,,7.090376e-04,936090.8,5.039
334,1,1.419164,,7.072984e-04,940005.8,5.039
335,1,1.426103,,7.055566e-04,940324.2,5.039
336,1,1.448258,,7.038121e-04,937834.6,5.039
337,1,1.379904,,7.020650e-04,935355.0,5.039
338,1,1.403077,,7.003152e-04,936004.7,5.039
339,1,1.348976,,6.985630e-04,937306.9,5.039
340,1,1.499679,,6.968081e-04,939007.1,5.039
341,1,1.381628,,6.950508e-04,941282.1,5.039
342,1,1.396410,,6.932910e-04,941324.0,5.039
343,1,1.433083,,6.915288e-04,941544.9,5.039
344,1,1.410112,,6.897642e-04,940628.2,5.039
345,1,1.419066,,6.879972e-04,937295.7,5.039
346,1,1.356908,,6.862278e-04,936433.6,5.039
347,1,1.427203,,6.844561e-04,933322.4,5.039
348,1,1.412264,,6.826821e-04,934992.3,5.039
349,1,1.371784,,6.809058e-04,936443.2,5.039
350,1,1.390069,1.338153,6.791274e-04,938314.8,5.039
351,1,1.424573,,6.773467e-04,935679.7,5.039
352,1,1.402692,,6.755638e-04,937191.9,5.039
353,1,1.391142,,6.737788e-04,938555.1,5.039
354,1,1.389187,,6.719917e-04,937981.8,5.039
355,1,1.363307,,6.702026e-04,937847.4,5.039
356,1,1.348524,,6.684113e-04,939036.0,5.039
357,1,1.409286,,6.666181e-04,934348.7,5.039
358,1,1.326475,,6.648229e-04,935861.3,5.039
359,1,1.435187,,6.630257e-04,939594.5,5.039
360,1,1.329664,,6.612266e-04,940692.6,5.039
361,1,1.367727,,6.594255e-04,937697.0,5.039
362,1,1.377953,,6.576227e-04,937449.2,5.039
363,1,1.340898,,6.558180e-04,939700.5,5.039
364,1,1.332724,,6.540114e-04,936914.0,5.039
365,1,1.381490,,6.522032e-04,935764.1,5.039
366,1,1.372020,,6.503931e-04,936065.3,5.039
367,1,1.395248,,6.485814e-04,934145.5,5.039
368,1,1.311877,,6.467680e-04,930507.3,5.039
369,1,1.376650,,6.449529e-04,933693.3,5.039
370,1,1.340173,,6.431362e-04,934830.1,5.039
371,1,1.329561,,6.413180e-04,933465.0,5.039
372,1,1.362066,,6.394981e-04,935859.7,5.039
373,1,1.341388,,6.376768e-04,934650.5,5.039
374,1,1.425114,,6.358539e-04,936677.7,5.039
375,1,1.327602,,6.340296e-04,937167.9,5.039
376,1,1.309292,,6.322039e-04,935270.6,5.039
377,1,1.377283,,6.303767e-04,937618.6,5.039
378,1,1.347213,,6.285482e-04,938271.5,5.039
379,1,1.289657,,6.267183e-04,936762.3,5.039
380,1,1.393545,,6.248872e-04,931761.1,5.039
381,1,1.295652,,6.230547e-04,932366.3,5.039
382,1,1.368726,,6.212211e-04,933030.9,5.039
383,1,1.338612,,6.193862e-04,937342.1,5.039
384,1,1.368304,,6.175501e-04,935705.2,5.039
385,1,1.337025,,6.157129e-04,937382.0,5.039
386,1,1.347925,,6.138745e-04,938234.7,5.039
387,1,1.357497,,6.120351e-04,935184.7,5.039
388,1,1.307986,,6.101946e-04,934825.3,5.039
389,1,1.356457,,6.083531e-04,933947.1,5.039
390,1,1.317563,,6.065105e-04,936791.0,5.039
391,1,1.396714,,6.046671e-04,933129.1,5.039
392,1,1.331459,,6.028226e-04,936363.4,5.039
393,1,1.293890,,6.009773e-04,932863.1,5.039
394,1,1.357410,,5.991312e-04,933205.1,5.039
395,1,1.346059,,5.972841e-04,932103.9,5.039
396,1,1.354938,,5.954363e-04,931409.1,5.039
397,1,1.341223,,5.935877e-04,935324.7,5.039
398,1,1.310472,,5.917384e-04,936787.8,5.039
399,1,1.301394,,5.898883e-04,938806.7,5.039
400,1,1.312587,1.273311,5.880376e-04,938175.5,5.039
401,1,1.366775,,5.861862e-04,936373.0,5.039
402,1,1.313499,,5.843342e-04,940357.9,5.039
403,1,1.304666,,5.824816e-04,938058.6,5.039
404,1,1.363337,,5.806285e-04,936613.9,5.039
405,1,1.341239,,5.787748e-04,935335.9,5.039
406,1,1.297826,,5.769207e-04,940470.5,5.039
407,1,1.301446,,5.750661e-04,940761.8,5.039
408,1,1.328803,,5.732111e-04,935647.9,5.039
409,1,1.324359,,5.713556e-04,938385.3,5.039
410,1,1.348455,,5.694998e-04,938999.1,5.039
411,1,1.259775,,5.676437e-04,940370.8,5.039
412,1,1.338113,,5.657873e-04,941175.7,5.039
413,1,1.403404,,5.639306e-04,941317.6,5.039
414,1,1.326737,,5.620737e-04,941330.5,5.039
415,1,1.339402,,5.602165e-04,938015.4,5.039
416,1,1.325848,,5.583592e-04,937687.4,5.039
417,1,1.299900,,5.565018e-04,939007.1,5.039
418,1,1.298436,,5.546442e-04,936494.2,5.039
419,1,1.303541,,5.527865e-04,936684.1,5.039
420,1,1.333709,,5.509289e-04,937599.5,5.039
421,1,1.342941,,5.490711e-04,937126.4,5.039
422,1,1.294263,,5.472135e-04,937382.0,5.039
423,1,1.319877,,5.453558e-04,937596.3,5.039
424,1,1.283116,,5.434982e-04,938495.8,5.039
425,1,1.247786,,5.416408e-04,938367.6,5.039
426,1,1.335157,,5.397835e-04,935641.5,5.039
427,1,1.276073,,5.379263e-04,937166.3,5.039
428,1,1.294987,,5.360694e-04,939295.9,5.039
429,1,1.284420,,5.342127e-04,939172.4,5.039
430,1,1.284995,,5.323563e-04,936516.5,5.039
431,1,1.314390,,5.305002e-04,938906.1,5.039
432,1,1.367820,,5.286444e-04,936917.2,5.039
433,1,1.278734,,5.267889e-04,934324.9,5.039
434,1,1.278276,,5.249339e-04,933970.9,5.039
435,1,1.255715,,5.230793e-04,937652.2,5.039
436,1,1.313422,,5.212252e-04,937393.2,5.039
437,1,1.270336,,5.193715e-04,936918.7,5.039
438,1,1.323798,,5.175184e-04,936784.6,5.039
439,1,1.284669,,5.156658e-04,938073.0,5.039
440,1,1.294915,,5.138138e-04,937692.2,5.039
441,1,1.289584,,5.119624e-04,933227.3,5.039
442,1,1.305630,,5.101117e-04,935584.2,5.039
443,1,1.263074,,5.082616e-04,937820.2,5.039
444,1,1.317383,,5.064123e-04,938511.8,5.039
445,1,1.332934,,5.045637e-04,935671.8,5.039
446,1,1.310903,,5.027159e-04,935488.7,5.039
447,1,1.306608,,5.008688e-04,934715.7,5.039
448,1,1.289620,,4.990227e-04,933769.4,5.039
449,1,1.306132,,4.971774e-04,935815.1,5.039
450,1,1.295023,1.226725,4.953329e-04,932230.3,5.039
451,1,1.227839,,4.934895e-04,931039.9,5.039
452,1,1.292695,,4.916469e-04,933015.1,5.039
453,1,1.303262,,4.898054e-04,928058.4,5.039
454,1,1.315739,,4.879649e-04,932364.7,5.039
455,1,1.241053,,4.861255e-04,931543.2,5.039
456,1,1.306322,,4.842871e-04,932233.5,5.039
457,1,1.292547,,4.824499e-04,927144.4,5.039
458,1,1.304982,,4.806138e-04,931633.2,5.039
459,1,1.292353,,4.787789e-04,929513.0,5.039
460,1,1.227456,,4.769453e-04,927926.8,5.039
461,1,1.269754,,4.751128e-04,930156.2,5.039
462,1,1.287911,,4.732817e-04,927947.2,5.039
463,1,1.272672,,4.714518e-04,926144.7,5.039
464,1,1.256306,,4.696233e-04,930272.7,5.039
465,1,1.246941,,4.677961e-04,929605.7,5.039
466,1,1.240315,,4.659704e-04,929500.4,5.039
467,1,1.317296,,4.641461e-04,933866.2,5.039
468,1,1.203704,,4.623232e-04,936534.1,5.039
469,1,1.242008,,4.605019e-04,936877.2,5.039
470,1,1.259656,,4.586820e-04,934850.8,5.039
471,1,1.268025,,4.568638e-04,935877.2,5.039
472,1,1.243492,,4.550471e-04,936746.3,5.039
473,1,1.273145,,4.532320e-04,934466.2,5.039
474,1,1.283345,,4.514186e-04,934693.4,5.039
475,1,1.212444,,4.496069e-04,934432.9,5.039
476,1,1.241699,,4.477968e-04,935420.2,5.039
477,1,1.214324,,4.459886e-04,933599.7,5.039
478,1,1.204451,,4.441820e-04,936097.1,5.039
479,1,1.259562,,4.423773e-04,936325.1,5.039
480,1,1.230711,,4.405745e-04,936784.6,5.039
481,1,1.220448,,4.387734e-04,936513.4,5.039
482,1,1.212814,,4.369743e-04,939340.9,5.039
483,1,1.225697,,4.351771e-04,939652.3,5.039
484,1,1.269614,,4.333819e-04,938377.2,5.039
485,1,1.228257,,4.315887e-04,936848.5,5.039
486,1,1.211872,,4.297974e-04,939877.2,5.039
487,1,1.259638,,4.280083e-04,929319.7,5.039
488,1,1.228045,,4.262212e-04,930047.6,5.039
489,1,1.212858,,4.244362e-04,931996.4,5.039
490,1,1.254538,,4.226533e-04,930428.6,5.039
491,1,1.288317,,4.208726e-04,929346.4,5.039
492,1,1.215264,,4.190942e-04,933591.8,5.039
493,1,1.248994,,4.173179e-04,938915.7,5.039
494,1,1.273680,,4.155439e-04,939621.8,5.039
495,1,1.232888,,4.137722e-04,934842.8,5.039
496,1,1.250095,,4.120028e-04,937756.2,5.039
497,1,1.235439,,4.102358e-04,937818.6,5.039
498,1,1.227377,,4.084712e-04,932864.7,5.039
499,1,1.253812,,4.067090e-04,935468.0,5.039
500,1,1.235118,1.186054,4.049492e-04,936594.7,5.039
501,1,1.257088,,4.031919e-04,935047.9,5.039
502,1,1.235631,,4.014370e-04,935256.3,5.039
503,1,1.194553,,3.996848e-04,932013.8,5.039
504,1,1.213462,,3.979350e-04,933379.4,5.039
505,1,1.191294,,3.961879e-04,931306.5,5.039
506,1,1.216235,,3.944434e-04,931661.6,5.039
507,1,1.217589,,3.927016e-04,931311.2,5.039
508,1,1.225055,,3.909624e-04,935278.6,5.039
509,1,1.225671,,3.892259e-04,940499.5,5.039
510,1,1.197596,,3.874922e-04,935791.2,5.039
511,1,1.186929,,3.857612e-04,937260.6,5.039
512,1,1.195995,,3.840331e-04,937318.1,5.039
513,1,1.241011,,3.823078e-04,938933.4,5.039
