step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.339153,8.338222,0.000000e+00,264414.5,2.368
1,8.338384,,7.500000e-04,2362996.3,2.374
2,7.956172,,1.500000e-03,2399559.2,2.374
3,7.761288,,2.250000e-03,2425560.9,2.374
4,7.533681,,3.000000e-03,2419305.9,2.374
5,7.424950,,3.750000e-03,2428303.7,2.374
6,6.925234,,4.500000e-03,2418050.2,2.374
7,6.777580,,5.250000e-03,2406755.1,2.374
8,5.986843,,6.000000e-03,2411082.8,2.374
9,7.138570,,6.750000e-03,2420477.6,2.374
10,5.047872,,7.500000e-03,2412638.2,2.374
11,4.694874,,8.250000e-03,2410448.5,2.374
12,4.531768,,9.000000e-03,2406818.3,2.374
13,4.400059,,9.750000e-03,2397110.9,2.374
14,4.472226,,1.050000e-02,2394323.4,2.374
15,4.437336,,1.125000e-02,2366108.4,2.374
16,4.614067,,1.200000e-02,2410459.1,2.374
17,4.655810,,1.275000e-02,2431074.1,2.374
18,4.573283,,1.350000e-02,2421725.1,2.374
19,4.403200,,1.425000e-02,2433010.8,2.374
20,4.439781,,1.500000e-02,2437638.8,2.374
21,4.511014,,1.575000e-02,2440235.7,2.374
22,4.589882,,1.650000e-02,2446632.2,2.374
23,4.488824,,1.725000e-02,2440582.3,2.374
24,4.456085,,1.800000e-02,2443370.0,2.374
25,4.431830,,1.875000e-02,2432967.7,2.374
26,4.428665,,1.950000e-02,2431504.2,2.374
27,4.450891,,2.025000e-02,2389245.4,2.374
28,4.428136,,2.100000e-02,2395888.6,2.374
29,4.385437,,2.175000e-02,2408748.1,2.374
30,4.358506,,2.250000e-02,2363605.9,2.374
31,4.425265,,2.325000e-02,2424149.1,2.374
32,4.384711,,2.400000e-02,2431579.5,2.374
33,4.326870,,2.475000e-02,2431396.7,2.374
34,4.208080,,2.550000e-02,2429967.4,2.374
35,4.098845,,2.625000e-02,2423315.7,2.374
36,3.951975,,2.700000e-02,2417678.1,2.374
37,3.843030,,2.775000e-02,2418348.1,2.374
38,3.746545,,2.850000e-02,2421362.4,2.374
39,3.779155,,2.925000e-02,2384902.6,2.374
40,3.725359,,3.000000e-02,2411622.2,2.374
41,3.852157,,2.999988e-02,2403398.7,2.374
42,3.830316,,2.999954e-02,2431246.2,2.374
43,3.755705,,2.999896e-02,2426770.8,2.374
44,3.680016,,2.999816e-02,2407556.1,2.374
45,3.715320,,2.999712e-02,2419699.9,2.374
46,3.604569,,2.999586e-02,2425817.8,2.374
47,3.735042,,2.999436e-02,2414269.9,2.374
48,3.552139,,2.999264e-02,2438406.5,2.374
49,3.639030,,2.999068e-02,2439337.0,2.374
50,3.558013,3.632085,2.998850e-02,2440430.7,2.374
51,3.531562,,2.998608e-02,2398501.9,2.374
52,3.535973,,2.998344e-02,2432429.5,2.374
53,3.631856,,2.998056e-02,2409635.0,2.374
54,3.588480,,2.997746e-02,2425785.7,2.374
55,3.557311,,2.997413e-02,2420573.5,2.374
56,3.587464,,2.997056e-02,2433937.1,2.374
57,3.513830,,2.996677e-02,2419667.9,2.374
58,3.477682,,2.996275e-02,2420765.4,2.374
59,3.467764,,2.995849e-02,2408220.6,2.374
