step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.412229,8.413629,0.000000e+00,223802.9,6.258
1,8.416355,,7.500000e-05,624088.5,6.258
2,6.670401,,1.500000e-04,622782.7,6.258
3,6.060051,,2.250000e-04,623018.4,6.258
4,6.183925,,3.000000e-04,623221.8,6.258
5,5.618949,,3.750000e-04,623849.8,6.258
6,5.327705,,4.500000e-04,624716.1,6.258
7,4.990717,,5.250000e-04,625109.7,6.258
8,4.730665,,6.000000e-04,625506.5,6.258
9,4.423106,,6.750000e-04,624216.0,6.258
10,4.309583,,7.500000e-04,624234.5,6.258
11,4.089413,,8.250000e-04,623391.4,6.258
12,4.045780,,9.000000e-04,624626.7,6.258
13,3.937383,,9.750000e-04,625690.2,6.258
14,3.878259,,1.050000e-03,623997.8,6.258
15,3.673280,,1.125000e-03,625775.0,6.258
16,3.689775,,1.200000e-03,625540.0,6.258
17,3.663527,,1.275000e-03,624861.0,6.258
18,3.556359,,1.350000e-03,624831.2,6.258
19,3.424137,,1.425000e-03,626191.9,6.258
20,3.346992,,1.500000e-03,625288.1,6.258
21,3.404260,,1.575000e-03,623589.4,6.258
22,3.377537,,1.650000e-03,620943.9,6.258
23,3.183722,,1.725000e-03,621275.8,6.258
24,3.155212,,1.800000e-03,624929.2,6.258
25,3.165297,,1.875000e-03,625089.0,6.258
26,3.098840,,1.950000e-03,624789.3,6.258
27,2.986082,,2.025000e-03,625098.3,6.258
28,3.009891,,2.100000e-03,622988.1,6.258
29,2.971122,,2.175000e-03,624620.3,6.258
30,2.879624,,2.250000e-03,625299.5,6.258
31,2.955657,,2.325000e-03,624772.9,6.258
32,2.880904,,2.400000e-03,626376.0,6.258
33,2.868640,,2.475000e-03,625421.9,6.258
34,2.855045,,2.550000e-03,625726.5,6.258
35,2.835994,,2.625000e-03,625382.0,6.258
36,2.796228,,2.700000e-03,625401.9,6.258
37,2.790344,,2.775000e-03,625754.3,6.258
38,2.711618,,2.850000e-03,624794.9,6.258
39,2.768700,,2.925000e-03,625187.9,6.258
40,2.615219,,3.000000e-03,625656.0,6.258
41,2.718827,,2.999988e-03,625830.5,6.258
42,2.689960,,2.999954e-03,625360.7,6.258
43,2.674383,,2.999896e-03,624400.4,6.258
44,2.608274,,2.999816e-03,625818.4,6.258
45,2.588470,,2.999712e-03,624809.1,6.258
46,2.473734,,2.999586e-03,624905.0,6.258
47,2.570618,,2.999436e-03,625424.0,6.258
48,2.412695,,2.999264e-03,625300.9,6.258
49,2.507700,,2.999068e-03,625856.2,6.258
50,2.417642,2.500940,2.998850e-03,625508.0,6.258
51,2.408914,,2.998608e-03,625947.4,6.258
52,2.428064,,2.998344e-03,626180.5,6.258
53,2.481080,,2.998056e-03,626886.0,6.258
54,2.475181,,2.997746e-03,625367.1,6.258
55,2.414454,,2.997413e-03,625105.4,6.258
56,2.447587,,2.997056e-03,626245.4,6.258
57,2.355316,,2.996677e-03,625960.2,6.258
58,2.332740,,2.996275e-03,626633.7,6.258
59,2.326264,,2.995849e-03,625354.3,6.258
60,2.409201,,2.995401e-03,625378.5,6.258
61,2.317407,,2.994930e-03,626011.5,6.258
62,2.337017,,2.994436e-03,626585.9,6.258
63,2.325535,,2.993919e-03,626090.0,6.258
64,2.334975,,2.993379e-03,625945.2,6.258
65,2.333722,,2.992817e-03,626444.5,6.258
66,2.262785,,2.992231e-03,626052.2,6.258
67,2.264355,,2.991623e-03,625872.6,6.258
68,2.292491,,2.990991e-03,626003.0,6.258
69,2.213917,,2.990337e-03,624416.7,6.258
70,2.258626,,2.989660e-03,624345.8,6.258
71,2.316511,,2.988960e-03,625516.5,6.258
72,2.236154,,2.988237e-03,626425.3,6.258
73,2.283586,,2.987492e-03,625839.1,6.258
74,2.246962,,2.986724e-03,625264.6,6.258
75,2.246282,,2.985933e-03,626306.1,6.258
76,2.213613,,2.985119e-03,625787.8,6.258
77,2.221658,,2.984282e-03,626710.9,6.258
78,2.221000,,2.983423e-03,626162.0,6.258
79,2.260662,,2.982541e-03,624552.9,6.258
80,2.175012,,2.981636e-03,624491.2,6.258
81,2.136831,,2.980709e-03,625971.6,6.258
82,2.251222,,2.979758e-03,625246.2,6.258
83,2.234064,,2.978786e-03,624809.1,6.258
84,2.191491,,2.977790e-03,623990.0,6.258
85,2.200908,,2.976772e-03,626359.6,6.258
86,2.113789,,2.975731e-03,624917.8,6.258
87,2.155976,,2.974668e-03,624577.0,6.258
88,2.097992,,2.973582e-03,623268.5,6.258
89,2.105177,,2.972474e-03,624306.1,6.258
90,2.082478,,2.971343e-03,623931.3,6.258
91,2.117736,,2.970189e-03,624871.6,6.258
92,2.062779,,2.969014e-03,625696.6,6.258
93,2.082802,,2.967815e-03,624564.2,6.258
94,2.127733,,2.966594e-03,626624.5,6.258
95,2.121756,,2.965351e-03,626871.0,6.258
96,2.077861,,2.964085e-03,626347.5,6.258
97,2.001168,,2.962797e-03,626173.4,6.258
98,2.028502,,2.961486e-03,624979.6,6.258
99,1.958892,,2.960154e-03,625759.3,6.258
100,2.045492,2.039366,2.958798e-03,626794.5,6.258
101,1.976894,,2.957421e-03,627398.9,6.258
102,2.001381,,2.956021e-03,626446.0,6.258
103,1.992740,,2.954599e-03,626868.8,6.258
104,2.030477,,2.953155e-03,627686.2,6.258
105,1.969906,,2.951688e-03,627153.4,6.258
106,2.016592,,2.950200e-03,625154.4,6.258
107,1.988263,,2.948689e-03,624939.1,6.258
108,1.939789,,2.947156e-03,623617.7,6.258
109,1.940674,,2.945601e-03,625683.8,6.258
110,1.909342,,2.944023e-03,625499.4,6.258
111,1.884508,,2.942424e-03,625941.0,6.258
112,1.915012,,2.940803e-03,625765.0,6.258
113,1.959172,,2.939160e-03,624688.4,6.258
114,1.927933,,2.937495e-03,626151.3,6.258
115,1.947531,,2.935807e-03,626172.7,6.258
116,1.961299,,2.934098e-03,625802.7,6.258
117,1.953483,,2.932367e-03,625729.4,6.258
118,1.974068,,2.930615e-03,623933.4,6.258
119,1.896765,,2.928840e-03,625977.3,6.258
120,1.934031,,2.927044e-03,625617.6,6.258
121,1.922382,,2.925225e-03,627098.4,6.258
122,1.917506,,2.923386e-03,625010.2,6.258
123,1.906056,,2.921524e-03,626820.9,6.258
124,1.778431,,2.919641e-03,627371.7,6.258
125,1.919973,,2.917736e-03,627071.2,6.258
126,1.847090,,2.915809e-03,627329.5,6.258
127,1.870178,,2.913861e-03,628189.0,6.258
128,1.856298,,2.911891e-03,625471.7,6.258
129,1.879676,,2.909900e-03,626296.8,6.258
130,1.860746,,2.907888e-03,627272.2,6.258
131,1.885261,,2.905854e-03,627289.4,6.258
132,1.867765,,2.903798e-03,625546.4,6.258
133,1.874442,,2.901721e-03,625636.1,6.258
134,1.901606,,2.899623e-03,626845.2,6.258
135,1.802807,,2.897504e-03,626264.0,6.258
136,1.824015,,2.895363e-03,626770.2,6.258
137,1.773122,,2.893201e-03,627762.9,6.258
138,1.830291,,2.891018e-03,627202.8,6.258
139,1.784978,,2.888814e-03,627483.4,6.258
140,1.782030,,2.886588e-03,626391.0,6.258
141,1.824487,,2.884342e-03,627842.5,6.258
142,1.829135,,2.882074e-03,627285.1,6.258
143,1.859983,,2.879786e-03,625042.1,6.258
144,1.809736,,2.877476e-03,627346.0,6.258
145,1.803239,,2.875146e-03,628059.1,6.258
146,1.887300,,2.872795e-03,626299.7,6.258
147,1.806016,,2.870423e-03,626019.4,6.258
148,1.726493,,2.868030e-03,627396.8,6.258
149,1.738116,,2.865616e-03,627643.9,6.258
150,1.734052,1.806602,2.863182e-03,626067.9,6.258
151,1.755766,,2.860727e-03,626141.3,6.258
152,1.763808,,2.858251e-03,627833.9,6.258
153,1.715689,,2.855755e-03,628322.5,6.258
