step,epoch,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
509,1,1.086093,,1.167678e-03,981272.2,4.876
510,1,1.054977,,1.162477e-03,979915.0,4.876
511,1,1.055884,,1.157284e-03,982837.1,4.876
512,1,1.055504,,1.152099e-03,983742.8,4.876
513,1,1.096170,,1.146923e-03,984465.1,4.876
514,1,1.107023,,1.141756e-03,985630.0,4.876
515,1,1.091658,,1.136597e-03,987015.5,4.876
516,1,1.083273,,1.131447e-03,983991.1,4.876
517,1,1.150355,,1.126306e-03,984870.7,4.876
518,1,1.047265,,1.121174e-03,986045.4,4.876
519,1,1.088169,,1.116051e-03,984641.4,4.876
520,1,1.074706,,1.110936e-03,984796.6,4.876
521,1,1.029796,,1.105831e-03,986971.2,4.876
522,1,1.093175,,1.100736e-03,986960.6,4.876
523,1,1.075082,,1.095650e-03,993352.1,4.876
524,1,1.072217,,1.090573e-03,989641.6,4.876
525,1,1.101030,,1.085505e-03,986034.8,4.876
526,1,1.088338,,1.080448e-03,990893.8,4.876
527,1,1.131680,,1.075400e-03,989176.9,4.876
528,1,1.087351,,1.070361e-03,989276.5,4.876
529,1,1.088920,,1.065333e-03,988351.7,4.876
530,1,1.067574,,1.060315e-03,989299.7,4.876
531,1,1.032642,,1.055306e-03,988566.8,4.876
532,1,1.052059,,1.050308e-03,989260.5,4.876
533,1,1.101374,,1.045320e-03,991136.8,4.876
534,1,1.145792,,1.040343e-03,987283.2,4.876
535,1,1.080551,,1.035375e-03,989762.8,4.876
536,1,1.117696,,1.030419e-03,984636.1,4.876
537,1,1.064278,,1.025472e-03,985312.0,4.876
538,1,1.023894,,1.020537e-03,989159.1,4.876
539,1,1.002154,,1.015612e-03,982859.9,4.876
540,1,1.044596,,1.010698e-03,982960.1,4.876
541,1,1.063582,,1.005795e-03,983559.8,4.876
542,1,1.089948,,1.000903e-03,986464.7,4.876
543,1,1.042174,,9.960216e-04,986517.8,4.876
544,1,1.105934,,9.911516e-04,982738.7,4.876
545,1,1.062451,,9.862929e-04,982101.4,4.876
546,1,1.018820,,9.814455e-04,986774.6,4.876
547,1,1.080633,,9.766095e-04,983343.4,4.876
548,1,1.096325,,9.717849e-04,986066.6,4.876
549,1,1.075547,,9.669719e-04,981354.6,4.876
550,1,1.064745,1.083073,9.621706e-04,981405.4,4.876
551,1,1.058196,,9.573809e-04,969662.2,4.876
552,1,1.065662,,9.526031e-04,985536.3,4.876
553,1,1.029198,,9.478372e-04,987492.5,4.876
554,1,1.085477,,9.430832e-04,985071.9,4.876
555,1,1.039922,,9.383413e-04,981698.0,4.876
556,1,1.064518,,9.336115e-04,981093.6,4.876
557,1,1.036368,,9.288939e-04,982069.8,4.876
558,1,1.050072,,9.241886e-04,984221.8,4.876
559,1,1.053058,,9.194957e-04,987680.5,4.876
560,1,1.055948,,9.148152e-04,986452.4,4.876
561,1,1.025207,,9.101473e-04,985721.9,4.876
562,1,1.048300,,9.054919e-04,980673.6,4.876
563,1,1.069062,,9.008493e-04,984512.7,4.876
564,1,1.049055,,8.962194e-04,984172.5,4.876
565,1,1.028604,,8.916023e-04,987584.7,4.876
566,1,1.057612,,8.869982e-04,988748.1,4.876
567,1,1.089155,,8.824071e-04,988202.5,4.876
568,1,1.056190,,8.778291e-04,988115.4,4.876
569,1,1.042455,,8.732642e-04,987336.4,4.876
570,1,1.061112,,8.687126e-04,988302.0,4.876
571,1,1.058862,,8.641743e-04,985356.1,4.876
572,1,1.032962,,8.596493e-04,986886.2,4.876
573,1,1.037035,,8.551379e-04,986935.8,4.876
574,1,1.049672,,8.506400e-04,988346.4,4.876
575,1,0.982758,,8.461557e-04,988367.7,4.876
576,1,1.065609,,8.416851e-04,983426.0,4.876
577,1,1.086920,,8.372283e-04,986162.2,4.876
578,1,1.032774,,8.327853e-04,986110.9,4.876
579,1,1.047952,,8.283563e-04,985614.1,4.876
580,1,1.006638,,8.239413e-04,986702.0,4.876
581,1,1.048252,,8.195403e-04,987081.1,4.876
582,1,1.101571,,8.151535e-04,987962.7,4.876
583,1,1.051032,,8.107810e-04,987902.4,4.876
584,1,1.029958,,8.064227e-04,988062.2,4.876
585,1,0.996877,,8.020788e-04,988403.2,4.876
586,1,1.039927,,7.977494e-04,987226.5,4.876
587,1,0.999105,,7.934344e-04,988376.6,4.876
588,1,1.027552,,7.891341e-04,987877.5,4.876
589,1,1.045224,,7.848485e-04,988081.7,4.876
590,1,1.040256,,7.805776e-04,985905.7,4.876
591,1,1.056704,,7.763215e-04,987513.7,4.876
592,1,1.031969,,7.720803e-04,988294.9,4.876
593,1,1.034901,,7.678541e-04,988154.5,4.876
594,1,1.065394,,7.636429e-04,984421.0,4.876
595,1,1.044932,,7.594468e-04,987350.6,4.876
596,1,1.067789,,7.552658e-04,986436.4,4.876
597,1,1.024604,,7.511002e-04,987698.3,4.876
598,1,1.025971,,7.469498e-04,988314.4,4.876
599,1,1.043419,,7.428149e-04,985580.5,4.876
600,1,1.047361,1.051450,7.386954e-04,988198.9,4.876
601,1,1.020430,,7.345914e-04,988143.9,4.876
602,1,1.029747,,7.305030e-04,987290.3,4.876
603,1,1.075764,,7.264303e-04,987598.9,4.876
604,1,1.009063,,7.223734e-04,982457.7,4.876
605,1,1.032210,,7.183322e-04,984202.5,4.876
606,1,1.035295,,7.143070e-04,989102.1,4.876
607,1,0.982955,,7.102976e-04,983605.5,4.876
608,1,0.970237,,7.063043e-04,980273.2,4.876
609,1,1.024179,,7.023271e-04,983304.7,4.876
610,1,1.008502,,6.983660e-04,979963.9,4.876
611,1,1.046870,,6.944212e-04,978997.1,4.876
612,1,0.990886,,6.904926e-04,980841.6,4.876
613,1,1.012709,,6.865804e-04,978641.6,4.876
614,1,1.013118,,6.826846e-04,978129.7,4.876
615,1,0.992805,,6.788052e-04,983837.9,4.876
616,1,1.039184,,6.749425e-04,985833.2,4.876
617,1,1.064450,,6.710963e-04,982510.4,4.876
618,1,1.026055,,6.672669e-04,982292.7,4.876
619,1,1.074342,,6.634541e-04,985964.1,4.876
620,1,1.027773,,6.596582e-04,987386.0,4.876
621,1,1.019858,,6.558792e-04,983984.0,4.876
622,1,1.020971,,6.521171e-04,985949.9,4.876
623,1,1.010282,,6.483721e-04,987687.6,4.876
624,1,1.002078,,6.446440e-04,986962.4,4.876
625,1,0.981087,,6.409332e-04,983737.5,4.876
626,1,1.053218,,6.372395e-04,982751.0,4.876
627,1,1.004203,,6.335631e-04,986578.0,4.876
628,1,1.013629,,6.299040e-04,988127.9,4.876
629,1,0.999677,,6.262623e-04,981913.7,4.876
630,1,1.015826,,6.226380e-04,984139.0,4.876
631,1,0.954146,,6.190313e-04,986493.1,4.876
632,1,1.037059,,6.154421e-04,987042.1,4.876
633,1,1.016131,,6.118705e-04,988856.6,4.876
634,1,0.980476,,6.083167e-04,984814.3,4.876
635,1,1.069265,,6.047806e-04,985981.7,4.876
636,1,0.978227,,6.012623e-04,987334.6,4.876
637,1,0.981618,,5.977618e-04,987448.1,4.876
638,1,0.993542,,5.942793e-04,983982.3,4.876
639,1,1.033365,,5.908148e-04,987238.9,4.876
640,1,0.981635,,5.873684e-04,988949.1,4.876
641,1,1.038882,,5.839401e-04,987904.1,4.876
642,1,1.036268,,5.805299e-04,988463.7,4.876
643,1,1.031967,,5.771380e-04,988657.4,4.876
644,1,1.063915,,5.737643e-04,985515.1,4.876
645,1,1.081701,,5.704090e-04,984731.3,4.876
646,1,1.006765,,5.670721e-04,988294.9,4.876
647,1,0.995630,,5.637536e-04,984422.8,4.876
648,1,0.963550,,5.604537e-04,986565.6,4.876
649,1,1.026465,,5.571723e-04,986261.2,4.876
650,1,1.043117,1.028538,5.539095e-04,987879.3,4.876
651,1,0.979714,,5.506654e-04,987767.5,4.876
652,1,1.038322,,5.474401e-04,984690.8,4.876
653,1,1.056950,,5.442335e-04,985801.4,4.876
654,1,0.979859,,5.410458e-04,982192.6,4.876
655,1,0.988784,,5.378770e-04,985154.9,4.876
656,1,1.065122,,5.347272e-04,987806.5,4.876
657,1,1.024162,,5.315963e-04,984302.9,4.876
658,1,1.015434,,5.284845e-04,985976.4,4.876
659,1,0.951837,,5.253919e-04,987769.2,4.876
660,1,1.039897,,5.223184e-04,987868.6,4.876
661,1,1.000023,,5.192641e-04,985465.7,4.876
662,1,0.967836,,5.162290e-04,984373.4,4.876
663,1,0.992501,,5.132134e-04,984757.8,4.876
664,1,0.985184,,5.102170e-04,985229.0,4.876
665,1,0.981729,,5.072401e-04,982219.0,4.876
666,1,0.961434,,5.042827e-04,979469.8,4.876
667,1,0.973709,,5.013448e-04,983280.1,4.876
668,1,0.991344,,4.984265e-04,985815.5,4.876
669,1,1.001734,,4.955278e-04,986248.8,4.876
670,1,1.021857,,4.926488e-04,984502.1,4.876
671,1,1.057167,,4.897895e-04,983529.9,4.876
672,1,1.025243,,4.869499e-04,981649.0,4.876
673,1,1.009945,,4.841302e-04,981288.0,4.876
674,1,0.973763,,4.813304e-04,981919.0,4.876
675,1,1.044912,,4.785505e-04,980780.3,4.876
676,1,0.974123,,4.757905e-04,978913.4,4.876
677,1,1.016359,,4.730506e-04,982364.6,4.876
678,1,0.978370,,4.703307e-04,986252.4,4.876
679,1,0.991908,,4.676309e-04,976647.4,4.876
680,1,0.981027,,4.649513e-04,981398.4,4.876
681,1,1.014631,,4.622919e-04,983243.1,4.876
682,1,0.944372,,4.596527e-04,982064.6,4.876
683,1,0.996322,,4.570338e-04,979468.0,4.876
684,1,0.989638,,4.544352e-04,986684.3,4.876
685,1,0.915829,,4.518570e-04,986652.4,4.876
686,1,1.072836,,4.492992e-04,984816.0,4.876
687,1,0.968441,,4.467619e-04,983721.7,4.876
688,1,1.035951,,4.442451e-04,986484.2,4.876
689,1,1.003140,,4.417488e-04,987469.4,4.876
690,1,0.968757,,4.392732e-04,987040.4,4.876
691,1,0.999909,,4.368181e-04,984384.0,4.876
692,1,1.050465,,4.343838e-04,984243.0,4.876
693,1,1.070675,,4.319701e-04,982522.7,4.876
694,1,0.989885,,4.295772e-04,979934.2,4.876
695,1,0.979377,,4.272051e-04,983668.9,4.876
696,1,1.031447,,4.248539e-04,985317.3,4.876
697,1,0.961014,,4.225235e-04,988988.2,4.876
698,1,1.016414,,4.202141e-04,986192.2,4.876
699,1,1.003338,,4.179256e-04,986997.8,4.876
700,1,0.985540,1.009138,4.156581e-04,986553.3,4.876
701,1,0.960619,,4.134116e-04,988993.6,4.876
702,1,0.984348,,4.111862e-04,988653.9,4.876
703,1,0.998270,,4.089820e-04,989082.5,4.876
704,1,0.966811,,4.067988e-04,986912.8,4.876
705,1,0.984349,,4.046369e-04,986686.1,4.876
706,1,0.941837,,4.024962e-04,982075.1,4.876
707,1,0.998423,,4.003768e-04,986209.9,4.876
708,1,1.016471,,3.982786e-04,987519.1,4.876
709,1,0.971963,,3.962018e-04,984946.6,4.876
710,1,0.960083,,3.941463e-04,986620.5,4.876
711,1,0.971152,,3.921123e-04,988062.2,4.876
712,1,0.939560,,3.900997e-04,985082.5,4.876
713,1,1.014233,,3.881085e-04,986202.8,4.876
714,1,0.965517,,3.861389e-04,985156.6,4.876
715,1,0.964061,,3.841908e-04,985640.6,4.876
716,1,0.959071,,3.822643e-04,985714.8,4.876
717,1,0.983061,,3.803593e-04,985603.5,4.876
718,1,1.021783,,3.784761e-04,982533.2,4.876
719,1,0.989348,,3.766144e-04,983447.2,4.876
720,1,0.981327,,3.747745e-04,987247.7,4.876
721,1,0.962517,,3.729564e-04,985585.8,4.876
722,1,1.045795,,3.711599e-04,985292.6,4.876
723,1,1.016983,,3.693853e-04,985644.1,4.876
724,1,0.967877,,3.676325e-04,986663.0,4.876
725,1,0.994188,,3.659016e-04,983778.0,4.876
726,1,1.010170,,3.641925e-04,987991.1,4.876
727,1,0.982057,,3.625054e-04,981263.5,4.876
728,1,0.986364,,3.608402e-04,980441.0,4.876
729,1,0.983809,,3.591970e-04,982491.0,4.876
730,1,0.994469,,3.575757e-04,980042.5,4.876
731,1,0.975286,,3.559765e-04,985969.4,4.876
732,1,0.927525,,3.543994e-04,985840.3,4.876
733,1,0.956446,,3.528443e-04,984904.2,4.876
734,1,0.991967,,3.513113e-04,982842.3,4.876
735,1,0.960583,,3.498005e-04,979509.9,4.876
736,1,0.954086,,3.483118e-04,980769.8,4.876
737,1,1.004021,,3.468453e-04,984577.9,4.876
738,1,0.967117,,3.454011e-04,982633.3,4.876
739,1,0.952964,,3.439790e-04,983559.8,4.876
740,1,0.941120,,3.425792e-04,987235.3,4.876
741,1,0.967515,,3.412017e-04,987026.2,4.876
742,1,0.990436,,3.398465e-04,984588.5,4.876
743,1,0.957108,,3.385136e-04,986284.2,4.876
744,1,0.969674,,3.372031e-04,984911.3,4.876
745,1,0.972372,,3.359149e-04,986799.4,4.876
746,1,0.984314,,3.346492e-04,986275.4,4.876
747,1,0.933087,,3.334058e-04,985750.1,4.876
748,1,0.992716,,3.321849e-04,981859.3,4.876
749,1,1.037312,,3.309865e-04,983098.9,4.876
750,1,0.952288,0.994032,3.298105e-04,984059.8,4.876
751,1,0.978486,,3.286571e-04,987164.4,4.876
752,1,0.929642,,3.275261e-04,986328.5,4.876
753,1,0.982110,,3.264177e-04,988861.9,4.876
754,1,0.953632,,3.253319e-04,988780.1,4.876
755,1,0.967882,,3.242686e-04,988970.4,4.876
756,1,0.980064,,3.232279e-04,984183.1,4.876
757,1,1.003024,,3.222098e-04,983016.3,4.876
758,1,0.996306,,3.212144e-04,985988.8,4.876
759,1,0.948258,,3.202416e-04,986218.8,4.876
760,1,0.980971,,3.192914e-04,980939.6,4.876
761,1,0.934577,,3.183640e-04,979710.7,4.876
762,1,0.970709,,3.174592e-04,982821.3,4.876
763,1,0.915566,,3.165772e-04,984389.3,4.876
764,1,0.982011,,3.157178e-04,985485.1,4.876
765,1,0.905746,,3.148813e-04,985483.3,4.876
766,1,0.981224,,3.140674e-04,987169.7,4.876
767,1,0.986344,,3.132764e-04,984692.5,4.876
768,1,0.992927,,3.125081e-04,986022.4,4.876
769,1,0.959511,,3.117626e-04,988412.1,4.876
770,1,0.925300,,3.110399e-04,984086.2,4.876
771,1,0.943470,,3.103400e-04,984466.8,4.876
772,1,0.957565,,3.096630e-04,983264.2,4.876
773,1,0.927629,,3.090088e-04,985236.1,4.876
774,1,0.951542,,3.083775e-04,985598.2,4.876
775,1,0.967285,,3.077690e-04,985810.2,4.876
776,1,0.995974,,3.071834e-04,983725.2,4.876
777,1,0.961874,,3.066207e-04,982085.6,4.876
778,1,1.034095,,3.060808e-04,983524.6,4.876
779,1,0.961318,,3.055639e-04,984380.5,4.876
780,1,0.925578,,3.050699e-04,980175.3,4.876
781,1,0.976814,,3.045988e-04,980810.1,4.876
782,1,0.972245,,3.041507e-04,986779.9,4.876
783,1,0.913376,,3.037255e-04,983232.6,4.876
784,1,0.931709,,3.033232e-04,983705.8,4.876
785,1,0.990710,,3.029439e-04,987238.9,4.876
786,1,1.020811,,3.025875e-04,988584.5,4.876
787,1,0.935921,,3.022541e-04,987900.6,4.876
788,1,0.951151,,3.019436e-04,983088.4,4.876
789,1,0.989912,,3.016562e-04,987159.1,4.876
790,1,0.951221,,3.013917e-04,984607.9,4.876
791,1,0.983361,,3.011502e-04,982977.7,4.876
792,1,0.998752,,3.009317e-04,984766.6,4.876
793,1,0.944654,,3.007362e-04,987279.7,4.876
794,1,0.961511,,3.005636e-04,987581.2,4.876
795,1,0.975076,,3.004141e-04,984532.1,4.876
796,1,0.957109,,3.002876e-04,986119.7,4.876
797,1,0.990968,,3.001841e-04,988092.4,4.876
798,1,0.994202,,3.001035e-04,983266.0,4.876
799,1,0.972171,,3.000460e-04,982436.6,4.876
800,1,0.982862,0.982619,3.000115e-04,981778.7,4.876
