step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.331863,8.331808,0.000000e+00,247482.9,3.171
1,8.332902,,7.500000e-06,1460566.6,3.175
2,8.316277,,1.500000e-05,1463443.7,3.175
3,8.284029,,2.250000e-05,1463969.8,3.175
4,8.244274,,3.000000e-05,1468051.2,3.175
5,8.184388,,3.750000e-05,1467737.6,3.175
6,8.115404,,4.500000e-05,1472478.7,3.175
7,8.038781,,5.250000e-05,1467968.9,3.175
8,7.980814,,6.000000e-05,1474069.8,3.175
9,7.929874,,6.750000e-05,1475605.0,3.175
10,7.882414,,7.500000e-05,1467690.6,3.175
11,7.852590,,8.250000e-05,1465234.0,3.175
12,7.836435,,9.000000e-05,1465433.2,3.175
13,7.811058,,9.750000e-05,1466168.0,3.175
14,7.791809,,1.050000e-04,1473793.2,3.175
15,7.748240,,1.125000e-04,1468129.6,3.175
16,7.740732,,1.200000e-04,1468725.8,3.175
17,7.725098,,1.275000e-04,1463981.5,3.175
18,7.699257,,1.350000e-04,1463299.6,3.175
19,7.668910,,1.425000e-04,1458841.9,3.175
20,7.634547,,1.500000e-04,1464141.4,3.175
21,7.614083,,1.575000e-04,1463471.0,3.175
22,7.598053,,1.650000e-04,1477337.8,3.175
23,7.540568,,1.725000e-04,1484907.5,3.175
24,7.515954,,1.800000e-04,1487072.4,3.175
25,7.487954,,1.875000e-04,1491263.6,3.175
26,7.452479,,1.950000e-04,1490624.7,3.175
27,7.411070,,2.025000e-04,1492328.2,3.175
28,7.389380,,2.100000e-04,1490774.3,3.175
29,7.346856,,2.175000e-04,1486984.0,3.175
30,7.308371,,2.250000e-04,1482564.9,3.175
31,7.288409,,2.325000e-04,1484586.7,3.175
32,7.245535,,2.400000e-04,1490891.5,3.175
33,7.213149,,2.475000e-04,1485790.4,3.175
34,7.161848,,2.550000e-04,1484205.9,3.175
35,7.117520,,2.625000e-04,1489009.8,3.175
36,7.087355,,2.700000e-04,1490839.0,3.175
