step,epoch,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
130,1,1.723564,,1.938592e-03,938739.4,5.039
131,1,1.753426,,1.937236e-03,937812.2,5.039
132,1,1.740005,,1.935865e-03,937215.8,5.039
133,1,1.744970,,1.934481e-03,936987.4,5.039
134,1,1.773464,,1.933082e-03,935546.0,5.039
135,1,1.678151,,1.931669e-03,937040.1,5.039
136,1,1.700497,,1.930242e-03,933431.7,5.039
137,1,1.649560,,1.928801e-03,936089.2,5.039
138,1,1.707129,,1.927345e-03,936760.7,5.039
139,1,1.680340,,1.925876e-03,938146.7,5.039
140,1,1.657234,,1.924392e-03,938412.5,5.039
141,1,1.681610,,1.922895e-03,933726.6,5.039
142,1,1.698076,,1.921383e-03,932734.9,5.039
143,1,1.732688,,1.919857e-03,928818.9,5.039
144,1,1.678116,,1.918318e-03,932293.6,5.039
145,1,1.684210,,1.916764e-03,935251.5,5.039
146,1,1.751009,,1.915197e-03,935843.8,5.039
147,1,1.677890,,1.913615e-03,934564.7,5.039
148,1,1.620564,,1.912020e-03,930838.2,5.039
149,1,1.635823,,1.910411e-03,933000.8,5.039
150,1,1.635017,1.650564,1.908788e-03,929208.2,5.039
151,1,1.637857,,1.907151e-03,937143.9,5.039
152,1,1.662420,,1.905501e-03,939114.6,5.039
153,1,1.622057,,1.903837e-03,937500.3,5.039
154,1,1.670393,,1.902159e-03,934884.1,5.039
155,1,1.672092,,1.900467e-03,938001.0,5.039
156,1,1.645808,,1.898762e-03,937788.2,5.039
157,1,1.623219,,1.897043e-03,937519.5,5.039
158,1,1.662391,,1.895311e-03,937150.3,5.039
159,1,1.640572,,1.893565e-03,935797.6,5.039
160,1,1.595783,,1.891805e-03,932105.5,5.039
161,1,1.643399,,1.890032e-03,936004.7,5.039
162,1,1.650418,,1.888246e-03,936741.5,5.039
163,1,1.553582,,1.886446e-03,935616.0,5.039
164,1,1.651575,,1.884633e-03,935948.9,5.039
165,1,1.600313,,1.882806e-03,937409.2,5.039
166,1,1.648355,,1.880966e-03,933379.4,5.039
167,1,1.612215,,1.879113e-03,931467.4,5.039
168,1,1.653768,,1.877247e-03,933564.9,5.039
169,1,1.657290,,1.875367e-03,934801.5,5.039
170,1,1.601545,,1.873474e-03,934055.0,5.039
171,1,1.598834,,1.871567e-03,936070.1,5.039
172,1,1.668478,,1.869648e-03,936652.2,5.039
173,1,1.609302,,1.867716e-03,934612.4,5.039
174,1,1.639689,,1.865770e-03,934764.9,5.039
175,1,1.598906,,1.863812e-03,932651.0,5.039
176,1,1.593606,,1.861840e-03,935415.4,5.039
177,1,1.585469,,1.859855e-03,933260.6,5.039
178,1,1.670332,,1.857858e-03,936599.5,5.039
179,1,1.611410,,1.855847e-03,936875.6,5.039
180,1,1.635982,,1.853824e-03,933395.3,5.039
181,1,1.615101,,1.851788e-03,935052.7,5.039
182,1,1.564471,,1.849739e-03,934451.9,5.039
183,1,1.610868,,1.847677e-03,938221.9,5.039
184,1,1.583782,,1.845602e-03,934695.0,5.039
185,1,1.570285,,1.843515e-03,935234.0,5.039
186,1,1.592283,,1.841415e-03,934652.1,5.039
187,1,1.610824,,1.839303e-03,936618.7,5.039
188,1,1.618027,,1.837178e-03,937107.2,5.039
189,1,1.591836,,1.835040e-03,934540.9,5.039
190,1,1.645068,,1.832890e-03,936178.4,5.039
191,1,1.574430,,1.830727e-03,938149.9,5.039
192,1,1.635705,,1.828552e-03,936621.8,5.039
193,1,1.580747,,1.826364e-03,937871.4,5.039
194,1,1.654385,,1.824164e-03,938002.6,5.039
195,1,1.532127,,1.821952e-03,940195.5,5.039
196,1,1.626225,,1.819727e-03,936652.2,5.039
197,1,1.609421,,1.817490e-03,935431.4,5.039
198,1,1.634549,,1.815241e-03,933767.8,5.039
199,1,1.515625,,1.812980e-03,936928.3,5.039
200,1,1.644134,1.553178,1.810707e-03,934451.9,5.039
201,1,1.527249,,1.808421e-03,933601.3,5.039
202,1,1.619612,,1.806123e-03,933398.4,5.039
203,1,1.609072,,1.803814e-03,935321.5,5.039
204,1,1.595436,,1.801492e-03,934189.9,5.039
205,1,1.538539,,1.799158e-03,937003.4,5.039
206,1,1.585629,,1.796813e-03,938298.8,5.039
207,1,1.575790,,1.794456e-03,937046.5,5.039
208,1,1.513662,,1.792086e-03,937604.3,5.039
209,1,1.544846,,1.789705e-03,934464.6,5.039
210,1,1.557182,,1.787312e-03,935522.1,5.039
211,1,1.569062,,1.784908e-03,933655.2,5.039
212,1,1.542836,,1.782492e-03,937334.1,5.039
213,1,1.582856,,1.780064e-03,939927.1,5.039
214,1,1.509220,,1.777625e-03,937885.8,5.039
215,1,1.593982,,1.775174e-03,936237.4,5.039
216,1,1.546177,,1.772711e-03,935681.3,5.039
217,1,1.545849,,1.770237e-03,936381.0,5.039
218,1,1.569329,,1.767752e-03,935539.6,5.039
219,1,1.522899,,1.765255e-03,935390.0,5.039
220,1,1.517781,,1.762747e-03,939874.0,5.039
221,1,1.567685,,1.760228e-03,938197.9,5.039
222,1,1.472250,,1.757697e-03,936572.4,5.039
223,1,1.518256,,1.755155e-03,937457.2,5.039
224,1,1.576683,,1.752602e-03,937348.5,5.039
225,1,1.545023,,1.750038e-03,931107.8,5.039
226,1,1.536538,,1.747463e-03,933335.1,5.039
227,1,1.530592,,1.744877e-03,936044.6,5.039
228,1,1.546588,,1.742280e-03,936854.9,5.039
229,1,1.515960,,1.739672e-03,936743.1,5.039
230,1,1.530450,,1.737053e-03,936815.0,5.039
231,1,1.514460,,1.734423e-03,937533.9,5.039
232,1,1.478400,,1.731782e-03,935265.9,5.039
233,1,1.500611,,1.729130e-03,935385.2,5.039
234,1,1.563889,,1.726468e-03,938369.2,5.039
235,1,1.514481,,1.723795e-03,938399.7,5.039
236,1,1.486589,,1.721112e-03,936196.0,5.039
237,1,1.460119,,1.718418e-03,934647.3,5.039
238,1,1.490702,,1.715713e-03,937227.0,5.039
239,1,1.481909,,1.712998e-03,935067.0,5.039
240,1,1.452922,,1.710272e-03,933179.8,5.039
241,1,1.443479,,1.707536e-03,936767.1,5.039
242,1,1.405719,,1.704790e-03,939217.3,5.039
243,1,1.476963,,1.702033e-03,936041.4,5.039
244,1,1.526711,,1.699267e-03,934301.0,5.039
245,1,1.446572,,1.696489e-03,937857.0,5.039
246,1,1.420480,,1.693702e-03,935968.1,5.039
247,1,1.481612,,1.690905e-03,936109.9,5.039
248,1,1.455378,,1.688097e-03,936767.1,5.039
249,1,1.459876,,1.685280e-03,938050.6,5.039
250,1,1.455000,1.429943,1.682452e-03,934768.1,5.039
251,1,1.516785,,1.679615e-03,937983.4,5.039
252,1,1.460803,,1.676768e-03,933498.3,5.039
253,1,1.417851,,1.673911e-03,932273.0,5.039
254,1,1.449048,,1.671044e-03,932834.6,5.039
255,1,1.412890,,1.668167e-03,937183.9,5.039
256,1,1.477999,,1.665281e-03,937652.2,5.039
257,1,1.496509,,1.662385e-03,939716.6,5.039
258,1,1.446802,,1.659479e-03,940150.5,5.039
259,1,1.445799,,1.656564e-03,934947.7,5.039
260,1,1.433423,,1.653640e-03,932222.4,5.039
261,1,1.423907,,1.650706e-03,935581.0,5.039
262,1,1.408697,,1.647762e-03,935011.3,5.039
263,1,1.443205,,1.644810e-03,934838.0,5.039
264,1,1.410506,,1.641848e-03,937454.0,5.039
265,1,1.344224,,1.638877e-03,937631.4,5.039
266,1,1.453282,,1.635896e-03,933983.6,5.039
267,1,1.434317,,1.632907e-03,933796.4,5.039
268,1,1.495920,,1.629908e-03,935291.3,5.039
269,1,1.436294,,1.626900e-03,935412.3,5.039
270,1,1.446958,,1.623884e-03,935694.1,5.039
271,1,1.464373,,1.620858e-03,936309.2,5.039
272,1,1.419637,,1.617824e-03,938944.6,5.039
273,1,1.449940,,1.614781e-03,933636.2,5.039
274,1,1.347143,,1.611729e-03,934896.9,5.039
275,1,1.426449,,1.608668e-03,936255.0,5.039
276,1,1.376251,,1.605598e-03,936987.4,5.039
277,1,1.361389,,1.602520e-03,934833.3,5.039
278,1,1.383495,,1.599434e-03,935651.1,5.039
279,1,1.365740,,1.596339e-03,938402.9,5.039
280,1,1.433538,,1.593235e-03,937350.1,5.039
281,1,1.447332,,1.590123e-03,936341.1,5.039
282,1,1.402554,,1.587003e-03,935751.4,5.039
283,1,1.342086,,1.583874e-03,933392.1,5.039
284,1,1.389857,,1.580737e-03,936491.0,5.039
285,1,1.413347,,1.577592e-03,934410.6,5.039
286,1,1.410633,,1.574439e-03,937136.0,5.039
287,1,1.368183,,1.571278e-03,933474.5,5.039
288,1,1.358020,,1.568109e-03,935737.1,5.039
289,1,1.370406,,1.564931e-03,935464.8,5.039
290,1,1.320608,,1.561746e-03,934466.2,5.039
291,1,1.356870,,1.558553e-03,933230.5,5.039
292,1,1.309730,,1.555352e-03,934642.6,5.039
293,1,1.343875,,1.552143e-03,936794.2,5.039
294,1,1.305363,,1.548927e-03,935992.0,5.039
295,1,1.291882,,1.545703e-03,936293.2,5.039
296,1,1.287728,,1.542471e-03,937698.6,5.039
297,1,1.310227,,1.539232e-03,933783.7,5.039
298,1,1.289887,,1.535986e-03,933100.6,5.039
299,1,1.383783,,1.532732e-03,936724.0,5.039
300,1,1.347193,1.303482,1.529470e-03,935227.7,5.039
301,1,1.412005,,1.526201e-03,931773.7,5.039
302,1,1.335117,,1.522925e-03,934001.0,5.039
303,1,1.374802,,1.519642e-03,932037.5,5.039
304,1,1.297353,,1.516352e-03,930841.3,5.039
305,1,1.370189,,1.513054e-03,934791.9,5.039
306,1,1.342339,,1.509750e-03,937046.5,5.039
307,1,1.379704,,1.506438e-03,936984.2,5.039
308,1,1.304027,,1.503120e-03,936992.2,5.039
309,1,1.371460,,1.499794e-03,936414.5,5.039
310,1,1.358483,,1.496462e-03,936693.7,5.039
311,1,1.357895,,1.493123e-03,934348.7,5.039
312,1,1.317300,,1.489778e-03,935156.1,5.039
313,1,1.332241,,1.486426e-03,935692.5,5.039
314,1,1.394056,,1.483067e-03,933566.5,5.039
315,1,1.253207,,1.479702e-03,938854.8,5.039
316,1,1.281961,,1.476330e-03,939125.8,5.039
317,1,1.313041,,1.472952e-03,939997.8,5.039
318,1,1.364696,,1.469567e-03,940089.4,5.039
319,1,1.327760,,1.466176e-03,936396.9,5.039
320,1,1.280204,,1.462779e-03,937633.0,5.039
321,1,1.353843,,1.459376e-03,937441.2,5.039
322,1,1.350884,,1.455966e-03,934342.3,5.039
323,1,1.301231,,1.452551e-03,934688.6,5.039
324,1,1.333251,,1.449129e-03,936641.0,5.039
325,1,1.272015,,1.445702e-03,933766.3,5.039
326,1,1.295037,,1.442269e-03,933260.6,5.039
327,1,1.274361,,1.438829e-03,935839.0,5.039
328,1,1.323424,,1.435384e-03,928826.7,5.039
329,1,1.292865,,1.431934e-03,930877.6,5.039
330,1,1.338546,,1.428478e-03,933013.5,5.039
331,1,1.263093,,1.425016e-03,931374.3,5.039
332,1,1.308734,,1.421548e-03,930274.3,5.039
333,1,1.224265,,1.418075e-03,929972.1,5.039
334,1,1.308812,,1.414597e-03,932543.5,5.039
335,1,1.319639,,1.411113e-03,930096.4,5.039
336,1,1.337355,,1.407624e-03,931645.8,5.039
337,1,1.267747,,1.404130e-03,933882.0,5.039
338,1,1.298717,,1.400630e-03,937227.0,5.039
339,1,1.238363,,1.397126e-03,934723.6,5.039
340,1,1.397670,,1.393616e-03,934965.2,5.039
341,1,1.279002,,1.390102e-03,938603.1,5.039
342,1,1.290538,,1.386582e-03,936062.1,5.039
343,1,1.328266,,1.383058e-03,934050.2,5.039
344,1,1.301394,,1.379528e-03,935479.1,5.039
345,1,1.307241,,1.375994e-03,938023.4,5.039
346,1,1.239662,,1.372456e-03,937078.4,5.039
347,1,1.312707,,1.368912e-03,938697.7,5.039
348,1,1.295211,,1.365364e-03,936508.6,5.039
349,1,1.260952,,1.361812e-03,936046.1,5.039
350,1,1.277037,1.237487,1.358255e-03,934477.3,5.039
351,1,1.311763,,1.354693e-03,937158.3,5.039
352,1,1.290036,,1.351128e-03,936510.2,5.039
353,1,1.278638,,1.347558e-03,932010.7,5.039
354,1,1.273497,,1.343983e-03,930891.8,5.039
355,1,1.241756,,1.340405e-03,932190.8,5.039
356,1,1.234783,,1.336823e-03,934846.0,5.039
357,1,1.290170,,1.333236e-03,936377.8,5.039
358,1,1.212475,,1.329646e-03,938218.7,5.039
359,1,1.323476,,1.326051e-03,938356.4,5.039
360,1,1.222436,,1.322453e-03,936703.2,5.039
361,1,1.253712,,1.318851e-03,933208.3,5.039
362,1,1.258071,,1.315245e-03,931062.0,5.039
363,1,1.220027,,1.311636e-03,932105.5,5.039
364,1,1.217466,,1.308023e-03,933108.5,5.039
365,1,1.259511,,1.304406e-03,936921.9,5.039
366,1,1.251496,,1.300786e-03,937516.3,5.039
367,1,1.283706,,1.297163e-03,939074.5,5.039
368,1,1.195880,,1.293536e-03,938638.4,5.039
369,1,1.254938,,1.289906e-03,937567.5,5.039
370,1,1.229365,,1.286272e-03,935210.2,5.039
371,1,1.218400,,1.282636e-03,936379.4,5.039
372,1,1.246873,,1.278996e-03,939084.1,5.039
373,1,1.221973,,1.275354e-03,935730.7,5.039
374,1,1.309980,,1.271708e-03,934116.9,5.039
375,1,1.207182,,1.268059e-03,936487.8,5.039
376,1,1.191192,,1.264408e-03,932652.6,5.039
377,1,1.262431,,1.260753e-03,934307.4,5.039
378,1,1.226745,,1.257096e-03,937195.1,5.039
379,1,1.184780,,1.253437e-03,936944.3,5.039
380,1,1.284309,,1.249774e-03,937860.2,5.039
381,1,1.172998,,1.246109e-03,934480.5,5.039
382,1,1.255026,,1.242442e-03,936846.9,5.039
383,1,1.224042,,1.238772e-03,933978.8,5.039
384,1,1.250723,,1.235100e-03,937871.4,5.039
385,1,1.220954,,1.231426e-03,935463.2,5.039
386,1,1.224780,,1.227749e-03,932084.9,5.039
387,1,1.244285,,1.224070e-03,937637.8,5.039
388,1,1.200464,,1.220389e-03,934315.3,5.039
389,1,1.246227,,1.216706e-03,935445.7,5.039
390,1,1.199159,,1.213021e-03,935585.8,5.039
391,1,1.289000,,1.209334e-03,935073.4,5.039
392,1,1.214656,,1.205645e-03,934378.9,5.039
393,1,1.181596,,1.201955e-03,937008.2,5.039
394,1,1.248674,,1.198262e-03,938715.3,5.039
395,1,1.235728,,1.194568e-03,938633.6,5.039
396,1,1.238942,,1.190873e-03,938076.2,5.039
397,1,1.228869,,1.187175e-03,938156.3,5.039
398,1,1.193542,,1.183477e-03,934901.6,5.039
399,1,1.190640,,1.179777e-03,933972.5,5.039
400,1,1.205891,1.181635,1.176075e-03,935794.4,5.039
401,1,1.251557,,1.172372e-03,931746.9,5.039
402,1,1.203630,,1.168668e-03,933661.6,5.039
403,1,1.200428,,1.164963e-03,933289.1,5.039
404,1,1.251777,,1.161257e-03,927854.8,5.039
405,1,1.230934,,1.157550e-03,931071.5,5.039
406,1,1.197148,,1.153841e-03,936162.5,5.039
407,1,1.190564,,1.150132e-03,923343.3,5.039
408,1,1.218868,,1.146422e-03,935466.4,5.039
409,1,1.215748,,1.142711e-03,935566.7,5.039
410,1,1.232155,,1.139000e-03,934795.1,5.039
411,1,1.147460,,1.135287e-03,927812.5,5.039
412,1,1.220766,,1.131575e-03,928359.3,5.039
413,1,1.281296,,1.127861e-03,928975.8,5.039
414,1,1.198618,,1.124147e-03,930828.7,5.039
415,1,1.223703,,1.120433e-03,933544.3,5.039
416,1,1.211349,,1.116718e-03,932271.5,5.039
417,1,1.186508,,1.113004e-03,930764.1,5.039
418,1,1.179324,,1.109288e-03,926933.3,5.039
419,1,1.197626,,1.105573e-03,928497.3,5.039
420,1,1.214191,,1.101858e-03,927544.8,5.039
421,1,1.232325,,1.098142e-03,926739.6,5.039
422,1,1.188147,,1.094427e-03,929280.5,5.039
423,1,1.205759,,1.090712e-03,929352.7,5.039
424,1,1.169503,,1.086996e-03,927347.7,5.039
425,1,1.137149,,1.083282e-03,929660.7,5.039
426,1,1.226009,,1.079567e-03,930874.4,5.039
427,1,1.157840,,1.075853e-03,932250.9,5.039
428,1,1.185018,,1.072139e-03,931917.5,5.039
429,1,1.180740,,1.068425e-03,931106.2,5.039
430,1,1.176469,,1.064713e-03,932828.3,5.039
431,1,1.207169,,1.061000e-03,929264.7,5.039
432,1,1.258131,,1.057289e-03,928523.9,5.039
433,1,1.164914,,1.053578e-03,929222.3,5.039
434,1,1.163608,,1.049868e-03,931263.9,5.039
435,1,1.152600,,1.046159e-03,931011.6,5.039
436,1,1.204863,,1.042450e-03,928811.0,5.039
437,1,1.166213,,1.038743e-03,931226.0,5.039
438,1,1.214211,,1.035037e-03,931917.5,5.039
439,1,1.170323,,1.031332e-03,933588.7,5.039
440,1,1.185612,,1.027628e-03,935498.2,5.039
441,1,1.176299,,1.023925e-03,935496.6,5.039
442,1,1.198029,,1.020223e-03,936304.4,5.039
443,1,1.155508,,1.016523e-03,937369.2,5.039
444,1,1.209859,,1.012825e-03,937543.5,5.039
445,1,1.219188,,1.009127e-03,932571.9,5.039
446,1,1.203979,,1.005432e-03,933365.2,5.039
447,1,1.192322,,1.001738e-03,932213.0,5.039
448,1,1.183763,,9.980453e-04,935437.7,5.039
449,1,1.201249,,9.943547e-04,934675.9,5.039
450,1,1.189722,1.137184,9.906659e-04,933542.7,5.039
451,1,1.119984,,9.869789e-04,932845.7,5.039
452,1,1.186076,,9.832939e-04,933354.1,5.039
453,1,1.201515,,9.796109e-04,936621.8,5.039
454,1,1.210748,,9.759299e-04,936138.6,5.039
455,1,1.136291,,9.722510e-04,932257.2,5.039
456,1,1.204541,,9.685743e-04,934210.5,5.039
457,1,1.185566,,9.648998e-04,936961.9,5.039
458,1,1.197769,,9.612277e-04,934186.7,5.039
459,1,1.186228,,9.575579e-04,932500.7,5.039
460,1,1.125332,,9.538905e-04,934555.2,5.039
461,1,1.165663,,9.502256e-04,935098.8,5.039
462,1,1.178726,,9.465633e-04,931917.5,5.039
463,1,1.167528,,9.429036e-04,930571.9,5.039
464,1,1.151285,,9.392466e-04,931513.2,5.039
465,1,1.144430,,9.355923e-04,931051.0,5.039
466,1,1.137008,,9.319408e-04,931653.7,5.039
467,1,1.210409,,9.282922e-04,934491.6,5.039
468,1,1.106058,,9.246465e-04,934577.4,5.039
469,1,1.136947,,9.210038e-04,929588.4,5.039
470,1,1.153278,,9.173641e-04,928687.1,5.039
471,1,1.164621,,9.137276e-04,935312.0,5.039
472,1,1.135735,,9.100942e-04,930513.6,5.039
473,1,1.170718,,9.064640e-04,928154.0,5.039
474,1,1.177299,,9.028372e-04,933186.1,5.039
475,1,1.110853,,8.992137e-04,936566.0,5.039
476,1,1.139056,,8.955937e-04,930553.0,5.039
477,1,1.114706,,8.919771e-04,929652.9,5.039
478,1,1.108016,,8.883641e-04,931259.2,5.039
479,1,1.157804,,8.847547e-04,921507.7,5.039
480,1,1.125095,,8.811489e-04,929663.9,5.039
481,1,1.121355,,8.775469e-04,929880.9,5.039
482,1,1.111144,,8.739486e-04,931011.6,5.039
483,1,1.126036,,8.703543e-04,934412.2,5.039
484,1,1.168398,,8.667638e-04,936904.4,5.039
485,1,1.125444,,8.631773e-04,938720.1,5.039
486,1,1.116993,,8.595949e-04,933530.0,5.039
487,1,1.159741,,8.560165e-04,936594.7,5.039
488,1,1.123581,,8.524423e-04,933080.0,5.039
489,1,1.112431,,8.488723e-04,934641.0,5.039
490,1,1.151411,,8.453066e-04,933571.2,5.039
491,1,1.192928,,8.417453e-04,935082.9,5.039
492,1,1.115476,,8.381883e-04,935461.6,5.039
493,1,1.143599,,8.346358e-04,935802.4,5.039
494,1,1.171249,,8.310878e-04,933909.0,5.039
495,1,1.129003,,8.275444e-04,932222.4,5.039
496,1,1.150242,,8.240057e-04,934021.7,5.039
497,1,1.135986,,8.204717e-04,932897.9,5.039
498,1,1.124727,,8.169424e-04,932874.2,5.039
499,1,1.152356,,8.134179e-04,934194.7,5.039
500,1,1.136534,1.106653,8.098983e-04,930400.2,5.039
501,1,1.156820,,8.063837e-04,937501.9,5.039
502,1,1.140227,,8.028741e-04,934868.2,5.039
503,1,1.100394,,7.993695e-04,933939.2,5.039
504,1,1.119909,,7.958701e-04,935487.1,5.039
505,1,1.090611,,7.923758e-04,936022.2,5.039
506,1,1.117595,,7.888868e-04,937164.7,5.039
507,1,1.125384,,7.854031e-04,933882.0,5.039
508,1,1.125079,,7.819248e-04,930661.7,5.039
509,1,1.127419,,7.784518e-04,933609.3,5.039
510,1,1.099296,,7.749844e-04,935350.2,5.039
511,1,1.096806,,7.715225e-04,933772.6,5.039
512,1,1.096698,,7.680662e-04,936858.1,5.039
513,1,1.142856,,7.646155e-04,931928.5,5.039
