step,train_loss,val_loss,lr,tokens_per_sec,gpu_mem_gb
0,8.309241,8.314186,0.000000e+00,235238.7,5.104
1,8.311420,,7.500000e-05,948507.4,5.111
2,7.312474,,1.500000e-04,951954.8,5.111
3,6.830251,,2.250000e-04,952490.9,5.111
4,6.688482,,3.000000e-04,952613.0,5.111
5,6.552904,,3.750000e-04,952908.6,5.111
6,6.365849,,4.500000e-04,952101.6,5.111
7,5.999387,,5.250000e-04,952340.7,5.111
8,5.750989,,6.000000e-04,952821.0,5.111
9,5.584374,,6.750000e-04,952515.6,5.111
10,5.158579,,7.500000e-04,952419.9,5.111
11,4.831343,,8.250000e-04,952202.1,5.111
12,4.571688,,9.000000e-04,952160.9,5.111
13,6.417027,,9.750000e-04,951963.1,5.111
14,4.531995,,1.050000e-03,952380.3,5.111
15,3.969096,,1.125000e-03,952804.5,5.111
16,3.960959,,1.200000e-03,953783.1,5.111
17,3.892353,,1.275000e-03,953017.6,5.111
18,3.891097,,1.350000e-03,952835.9,5.111
19,3.597701,,1.425000e-03,952226.9,5.111
20,3.655739,,1.500000e-03,951966.4,5.111
21,3.492977,,1.575000e-03,952550.3,5.111
22,3.508915,,1.650000e-03,953192.7,5.111
23,3.333597,,1.725000e-03,953184.5,5.111
24,3.387788,,1.800000e-03,952816.1,5.111
25,3.276903,,1.875000e-03,952522.2,5.111
26,3.173770,,1.950000e-03,950774.4,5.111
27,3.091562,,2.025000e-03,951533.0,5.111
28,3.100110,,2.100000e-03,952268.1,5.111
29,3.056940,,2.175000e-03,953062.2,5.111
30,3.013727,,2.250000e-03,953637.5,5.111
31,2.990684,,2.325000e-03,952593.2,5.111
32,2.956754,,2.400000e-03,951682.9,5.111
33,2.940516,,2.475000e-03,951333.8,5.111
34,2.871654,,2.550000e-03,951393.0,5.111
35,2.800325,,2.625000e-03,951353.5,5.111
36,2.778940,,2.700000e-03,953407.6,5.111
37,2.782113,,2.775000e-03,952231.8,5.111
38,2.712017,,2.850000e-03,952718.6,5.111
39,2.701862,,2.925000e-03,953225.8,5.111
40,2.589543,,3.000000e-03,953224.1,5.111
41,2.682579,,2.999988e-03,951602.2,5.111
42,2.682333,,2.999954e-03,952644.4,5.111
43,2.632630,,2.999896e-03,952411.6,5.111
44,2.629260,,2.999816e-03,953101.8,5.111
45,2.577934,,2.999712e-03,953635.9,5.111
46,2.480225,,2.999586e-03,952029.0,5.111
47,2.590902,,2.999436e-03,949718.3,5.111
48,2.408230,,2.999264e-03,951704.3,5.111
49,2.497542,,2.999068e-03,952816.1,5.111
50,2.460318,2.484385,2.998850e-03,952340.7,5.111
51,2.394271,,2.998608e-03,938231.5,5.111
52,2.442504,,2.998344e-03,952721.9,5.111
53,2.476316,,2.998056e-03,949093.6,5.111
54,2.481269,,2.997746e-03,951519.8,5.111
55,2.419222,,2.997413e-03,947936.6,5.111
56,2.482785,,2.997056e-03,950246.9,5.111
57,2.365253,,2.996677e-03,949898.8,5.111
58,2.344916,,2.996275e-03,951505.0,5.111
59,2.322996,,2.995849e-03,952357.2,5.111
60,2.404006,,2.995401e-03,951743.9,5.111
61,2.287960,,2.994930e-03,952880.5,5.111
